900 3584 
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 9 1
1 10 1
1 11 1
1 13 1
1 14 1
1 15 1
1 16 1
1 17 1
1 18 1
1 20 1
1 21 1
1 24 1
1 26 1
1 28 1
1 29 1
1 31 1
1 32 1
1 33 1
1 36 1
1 37 1
1 38 1
1 39 1
1 40 1
1 51 1
1 55 1
1 56 1
1 58 1
1 60 1
1 63 1
1 64 1
1 68 1
1 69 1
1 70 1
1 71 1
1 75 1
1 88 1
1 91 1
1 93 1
1 95 1
1 97 1
1 98 1
1 103 1
1 105 1
1 106 1
1 107 1
1 109 1
1 111 1
1 113 1
1 116 1
1 120 1
1 121 1
1 122 1
1 124 1
1 125 1
1 126 1
1 149 1
1 160 1
1 161 1
1 162 1
1 170 1
1 177 1
1 183 1
1 198 1
1 204 1
1 209 1
1 212 1
1 220 1
1 224 1
1 240 1
1 241 1
1 246 1
1 250 1
1 256 1
1 265 1
1 275 1
1 286 1
1 291 1
1 302 1
1 312 1
1 315 1
1 332 1
1 339 1
1 344 1
1 350 1
1 352 1
1 359 1
1 367 1
1 373 1
1 374 1
1 390 1
1 400 1
1 403 1
1 410 1
1 417 1
1 419 1
1 421 1
1 438 1
1 439 1
1 441 1
1 450 1
1 454 1
1 459 1
1 463 1
1 467 1
1 474 1
1 476 1
1 493 1
1 505 1
1 519 1
1 522 1
1 532 1
1 539 1
1 543 1
1 552 1
1 555 1
1 567 1
1 577 1
1 578 1
1 580 1
1 587 1
1 592 1
1 612 1
1 628 1
1 635 1
1 646 1
1 662 1
1 670 1
1 687 1
1 700 1
1 708 1
1 717 1
1 723 1
1 724 1
1 729 1
1 733 1
1 743 1
1 749 1
1 765 1
1 786 1
1 793 1
1 798 1
1 799 1
1 803 1
1 804 1
1 815 1
1 822 1
1 837 1
1 885 1
1 895 1
1 898 1
1 899 1
2 6 1
2 7 1
2 8 1
2 9 1
2 11 1
2 14 1
2 15 1
2 23 1
2 27 1
2 33 1
2 34 1
2 37 1
2 38 1
2 41 1
2 42 1
2 44 1
2 48 1
2 49 1
2 51 1
2 52 1
2 58 1
2 59 1
2 65 1
2 78 1
2 81 1
2 88 1
2 94 1
2 102 1
2 104 1
2 111 1
2 112 1
2 116 1
2 126 1
2 131 1
2 137 1
2 164 1
2 173 1
2 192 1
2 196 1
2 199 1
2 202 1
2 222 1
2 242 1
2 244 1
2 245 1
2 251 1
2 275 1
2 301 1
2 321 1
2 382 1
2 391 1
2 395 1
2 416 1
2 447 1
2 489 1
2 527 1
2 536 1
2 557 1
2 558 1
2 559 1
2 572 1
2 583 1
2 593 1
2 611 1
2 612 1
2 614 1
2 646 1
2 662 1
2 672 1
2 677 1
2 692 1
2 736 1
2 750 1
2 756 1
2 801 1
2 814 1
2 862 1
2 880 1
2 892 1
3 8 1
3 9 1
3 10 1
3 17 1
3 19 1
3 22 1
3 33 1
3 35 1
3 41 1
3 53 1
3 61 1
3 72 1
3 74 1
3 76 1
3 149 1
3 187 1
3 316 1
3 376 1
3 394 1
3 422 1
3 452 1
3 475 1
3 548 1
3 576 1
3 595 1
3 597 1
3 613 1
3 696 1
3 717 1
3 718 1
3 797 1
3 891 1
3 900 1
4 6 1
4 7 1
4 11 1
4 12 1
4 13 1
4 17 1
4 19 1
4 25 1
4 34 1
4 39 1
4 40 1
4 41 1
4 42 1
4 46 1
4 57 1
4 60 1
4 62 1
4 66 1
4 68 1
4 71 1
4 72 1
4 92 1
4 93 1
4 94 1
4 98 1
4 113 1
4 177 1
4 190 1
4 199 1
4 231 1
4 249 1
4 250 1
4 262 1
4 272 1
4 278 1
4 324 1
4 333 1
4 335 1
4 340 1
4 349 1
4 363 1
4 386 1
4 397 1
4 402 1
4 459 1
4 495 1
4 509 1
4 536 1
4 553 1
4 558 1
4 560 1
4 578 1
4 582 1
4 635 1
4 666 1
4 677 1
4 705 1
4 712 1
4 716 1
4 738 1
4 799 1
4 830 1
4 846 1
4 865 1
4 867 1
5 6 1
5 10 1
5 77 1
5 93 1
5 233 1
5 238 1
5 458 1
5 490 1
5 768 1
5 822 1
5 853 1
6 7 1
6 8 1
6 9 1
6 12 1
6 13 1
6 14 1
6 15 1
6 17 1
6 18 1
6 21 1
6 22 1
6 26 1
6 32 1
6 34 1
6 37 1
6 39 1
6 42 1
6 43 1
6 45 1
6 48 1
6 50 1
6 52 1
6 53 1
6 59 1
6 63 1
6 66 1
6 67 1
6 79 1
6 80 1
6 96 1
6 103 1
6 112 1
6 131 1
6 133 1
6 142 1
6 145 1
6 152 1
6 155 1
6 156 1
6 164 1
6 166 1
6 167 1
6 192 1
6 194 1
6 205 1
6 215 1
6 221 1
6 225 1
6 229 1
6 235 1
6 241 1
6 245 1
6 253 1
6 258 1
6 264 1
6 266 1
6 274 1
6 276 1
6 283 1
6 311 1
6 319 1
6 325 1
6 328 1
6 332 1
6 370 1
6 391 1
6 396 1
6 402 1
6 404 1
6 424 1
6 427 1
6 429 1
6 437 1
6 445 1
6 452 1
6 484 1
6 515 1
6 535 1
6 537 1
6 538 1
6 549 1
6 593 1
6 595 1
6 601 1
6 637 1
6 648 1
6 654 1
6 694 1
6 755 1
6 787 1
6 796 1
6 826 1
6 838 1
6 847 1
6 854 1
6 865 1
7 8 1
7 25 1
7 28 1
7 29 1
7 33 1
7 35 1
7 36 1
7 40 1
7 50 1
7 64 1
7 65 1
7 69 1
7 72 1
7 73 1
7 75 1
7 77 1
7 83 1
7 97 1
7 102 1
7 103 1
7 113 1
7 120 1
7 143 1
7 148 1
7 161 1
7 165 1
7 166 1
7 171 1
7 175 1
7 184 1
7 189 1
7 190 1
7 198 1
7 251 1
7 253 1
7 268 1
7 300 1
7 307 1
7 317 1
7 351 1
7 368 1
7 375 1
7 390 1
7 415 1
7 431 1
7 434 1
7 436 1
7 438 1
7 441 1
7 450 1
7 458 1
7 509 1
7 522 1
7 523 1
7 529 1
7 609 1
7 620 1
7 640 1
7 642 1
7 646 1
7 660 1
7 663 1
7 669 1
7 685 1
7 690 1
7 703 1
7 722 1
7 732 1
7 806 1
7 819 1
7 824 1
7 840 1
7 855 1
7 879 1
8 16 1
8 25 1
8 27 1
8 110 1
8 119 1
8 140 1
8 148 1
8 208 1
8 223 1
8 272 1
8 491 1
8 575 1
8 798 1
8 807 1
8 898 1
9 10 1
9 12 1
9 18 1
9 23 1
9 29 1
9 30 1
9 44 1
9 45 1
9 46 1
9 54 1
9 67 1
9 72 1
9 80 1
9 85 1
9 95 1
9 100 1
9 124 1
9 132 1
9 157 1
9 180 1
9 195 1
9 203 1
9 204 1
9 242 1
9 265 1
9 269 1
9 270 1
9 289 1
9 356 1
9 358 1
9 365 1
9 371 1
9 404 1
9 434 1
9 457 1
9 460 1
9 511 1
9 593 1
9 614 1
9 626 1
9 676 1
9 725 1
9 729 1
9 782 1
10 11 1
10 13 1
10 15 1
10 16 1
10 19 1
10 20 1
10 24 1
10 26 1
10 28 1
10 30 1
10 31 1
10 32 1
10 36 1
10 37 1
10 41 1
10 46 1
10 57 1
10 61 1
10 65 1
10 76 1
10 77 1
10 84 1
10 86 1
10 92 1
10 107 1
10 108 1
10 111 1
10 116 1
10 120 1
10 135 1
10 147 1
10 157 1
10 158 1
10 181 1
10 203 1
10 207 1
10 235 1
10 241 1
10 248 1
10 263 1
10 276 1
10 280 1
10 327 1
10 366 1
10 373 1
10 382 1
10 387 1
10 434 1
10 450 1
10 461 1
10 474 1
10 480 1
10 486 1
10 493 1
10 505 1
10 515 1
10 561 1
10 579 1
10 611 1
10 634 1
10 659 1
10 719 1
10 750 1
10 769 1
10 785 1
10 826 1
10 834 1
10 835 1
10 881 1
11 12 1
11 16 1
11 18 1
11 20 1
11 23 1
11 35 1
11 48 1
11 55 1
11 61 1
11 87 1
11 101 1
11 106 1
11 148 1
11 150 1
11 185 1
11 193 1
11 221 1
11 257 1
11 260 1
11 297 1
11 328 1
11 380 1
11 412 1
11 432 1
11 484 1
11 497 1
11 588 1
11 627 1
11 671 1
11 738 1
11 782 1
11 784 1
11 857 1
12 21 1
12 54 1
12 59 1
12 63 1
12 85 1
12 127 1
12 139 1
12 141 1
12 143 1
12 147 1
12 153 1
12 164 1
12 214 1
12 218 1
12 246 1
12 336 1
12 338 1
12 414 1
12 426 1
12 461 1
12 497 1
12 524 1
12 575 1
12 626 1
12 674 1
12 682 1
12 683 1
12 843 1
12 876 1
13 14 1
13 19 1
13 22 1
13 24 1
13 26 1
13 57 1
13 83 1
13 128 1
13 140 1
13 174 1
13 179 1
13 184 1
13 218 1
13 237 1
13 263 1
13 277 1
13 294 1
13 307 1
13 337 1
13 371 1
13 393 1
13 408 1
13 440 1
13 487 1
13 495 1
13 498 1
13 522 1
13 693 1
13 703 1
13 704 1
13 724 1
13 749 1
13 860 1
13 880 1
14 22 1
14 28 1
14 30 1
14 36 1
14 44 1
14 47 1
14 49 1
14 54 1
14 55 1
14 62 1
14 66 1
14 75 1
14 86 1
14 89 1
14 90 1
14 91 1
14 100 1
14 101 1
14 121 1
14 128 1
14 134 1
14 135 1
14 137 1
14 139 1
14 144 1
14 146 1
14 154 1
14 168 1
14 169 1
14 176 1
14 223 1
14 230 1
14 231 1
14 233 1
14 236 1
14 247 1
14 252 1
14 285 1
14 287 1
14 296 1
14 297 1
14 308 1
14 323 1
14 360 1
14 366 1
14 384 1
14 392 1
14 394 1
14 403 1
14 420 1
14 461 1
14 482 1
14 486 1
14 494 1
14 564 1
14 566 1
14 570 1
14 614 1
14 621 1
14 636 1
14 675 1
14 677 1
14 685 1
14 686 1
14 689 1
14 694 1
14 700 1
14 705 1
14 728 1
14 742 1
14 745 1
14 760 1
14 773 1
14 793 1
14 848 1
14 880 1
14 897 1
15 20 1
15 39 1
15 78 1
15 82 1
15 91 1
15 165 1
15 166 1
15 171 1
15 249 1
15 460 1
15 565 1
15 586 1
15 701 1
15 861 1
16 43 1
16 60 1
16 89 1
16 162 1
16 201 1
16 209 1
16 212 1
16 236 1
16 296 1
16 407 1
16 419 1
16 421 1
16 483 1
16 493 1
16 514 1
16 534 1
16 562 1
16 601 1
16 673 1
16 688 1
16 739 1
17 31 1
17 88 1
17 114 1
17 133 1
17 197 1
17 242 1
17 414 1
17 446 1
17 512 1
17 516 1
17 570 1
17 597 1
17 636 1
17 681 1
17 899 1
18 29 1
18 43 1
18 64 1
18 70 1
18 74 1
18 146 1
18 172 1
18 173 1
18 176 1
18 178 1
18 218 1
18 252 1
18 267 1
18 269 1
18 283 1
18 298 1
18 413 1
18 528 1
18 534 1
18 652 1
18 706 1
18 753 1
18 776 1
18 872 1
18 898 1
19 21 1
19 23 1
19 27 1
19 47 1
19 83 1
19 102 1
19 128 1
19 134 1
19 179 1
19 191 1
19 257 1
19 290 1
19 307 1
19 342 1
19 362 1
19 364 1
19 372 1
19 469 1
19 480 1
19 492 1
19 502 1
19 506 1
19 528 1
19 605 1
19 628 1
19 638 1
19 718 1
19 725 1
19 774 1
19 856 1
20 27 1
20 80 1
20 115 1
20 142 1
20 321 1
20 369 1
21 25 1
21 81 1
21 153 1
21 220 1
21 227 1
21 289 1
21 304 1
21 353 1
21 392 1
21 411 1
21 453 1
21 652 1
22 24 1
22 43 1
22 91 1
22 115 1
22 125 1
22 349 1
22 378 1
22 565 1
22 803 1
23 66 1
23 82 1
23 110 1
23 173 1
23 201 1
23 234 1
23 240 1
23 283 1
23 319 1
23 324 1
23 350 1
23 368 1
23 419 1
23 453 1
23 512 1
23 685 1
23 833 1
24 88 1
24 286 1
24 321 1
24 333 1
24 483 1
25 115 1
25 376 1
25 418 1
25 520 1
25 568 1
25 584 1
25 586 1
25 607 1
25 624 1
25 883 1
26 30 1
26 35 1
26 38 1
26 44 1
26 69 1
26 87 1
26 110 1
26 165 1
26 185 1
26 186 1
26 210 1
26 214 1
26 223 1
26 282 1
26 416 1
26 423 1
26 471 1
26 724 1
26 781 1
26 804 1
27 31 1
27 94 1
27 100 1
27 106 1
27 127 1
27 233 1
27 279 1
27 331 1
27 423 1
27 506 1
27 550 1
27 748 1
27 813 1
27 866 1
28 32 1
28 34 1
28 50 1
28 69 1
28 79 1
28 104 1
28 114 1
28 123 1
28 151 1
28 153 1
28 180 1
28 275 1
28 300 1
28 305 1
28 403 1
28 445 1
28 452 1
28 478 1
28 508 1
28 539 1
28 540 1
28 541 1
28 672 1
28 730 1
28 757 1
28 803 1
28 868 1
29 40 1
29 45 1
29 73 1
29 98 1
29 105 1
29 165 1
29 171 1
29 199 1
29 291 1
29 371 1
29 412 1
29 415 1
29 541 1
29 559 1
29 599 1
29 740 1
29 763 1
29 847 1
29 849 1
30 48 1
30 58 1
30 73 1
30 100 1
30 109 1
30 128 1
30 153 1
30 254 1
30 255 1
30 326 1
30 469 1
30 577 1
30 580 1
30 603 1
30 661 1
30 664 1
30 708 1
30 856 1
30 875 1
31 58 1
31 61 1
31 158 1
31 217 1
31 439 1
31 651 1
31 755 1
31 840 1
31 848 1
32 47 1
32 62 1
32 96 1
32 145 1
32 164 1
32 188 1
32 193 1
32 248 1
32 266 1
32 294 1
32 536 1
32 579 1
32 602 1
32 642 1
32 653 1
32 715 1
32 829 1
33 38 1
33 51 1
33 109 1
33 117 1
33 129 1
33 138 1
33 151 1
33 174 1
33 189 1
33 197 1
33 207 1
33 211 1
33 213 1
33 231 1
33 268 1
33 301 1
33 335 1
33 353 1
33 473 1
33 492 1
33 533 1
33 545 1
33 551 1
33 683 1
33 734 1
33 736 1
33 737 1
33 744 1
33 826 1
34 92 1
34 166 1
34 773 1
35 71 1
35 108 1
35 114 1
35 159 1
35 181 1
35 182 1
35 192 1
35 266 1
35 417 1
35 540 1
35 556 1
35 681 1
35 693 1
36 67 1
36 117 1
36 138 1
36 229 1
36 282 1
36 476 1
36 586 1
36 587 1
36 717 1
36 873 1
37 60 1
37 63 1
37 92 1
37 93 1
37 99 1
37 104 1
37 129 1
37 183 1
37 382 1
37 409 1
37 526 1
37 528 1
37 550 1
37 559 1
37 569 1
37 620 1
37 682 1
37 707 1
37 737 1
37 871 1
37 877 1
38 54 1
38 56 1
38 75 1
38 82 1
38 101 1
38 125 1
38 142 1
38 152 1
38 194 1
38 219 1
38 221 1
38 247 1
38 302 1
38 436 1
38 588 1
38 648 1
38 767 1
38 772 1
38 817 1
38 836 1
39 45 1
39 53 1
39 56 1
39 57 1
39 73 1
39 78 1
39 81 1
39 85 1
39 95 1
39 99 1
39 107 1
39 124 1
39 197 1
39 215 1
39 269 1
39 359 1
39 491 1
39 524 1
39 600 1
39 612 1
39 651 1
39 859 1
40 42 1
40 131 1
40 325 1
40 330 1
40 358 1
40 377 1
40 460 1
40 505 1
40 581 1
40 759 1
40 761 1
40 857 1
40 878 1
41 50 1
41 64 1
41 135 1
41 138 1
41 154 1
41 228 1
41 271 1
41 480 1
41 720 1
41 746 1
42 52 1
42 136 1
42 140 1
42 281 1
42 291 1
42 294 1
42 376 1
42 497 1
42 629 1
42 701 1
43 49 1
43 52 1
43 96 1
43 117 1
43 134 1
43 188 1
43 191 1
43 227 1
43 232 1
43 234 1
43 259 1
43 274 1
43 317 1
43 328 1
43 402 1
43 407 1
43 419 1
43 517 1
43 545 1
43 564 1
43 642 1
43 707 1
43 776 1
43 806 1
43 808 1
43 820 1
43 843 1
43 852 1
44 46 1
44 51 1
44 77 1
44 198 1
44 215 1
44 235 1
44 251 1
44 267 1
44 284 1
44 291 1
44 306 1
44 357 1
44 360 1
44 435 1
44 533 1
44 560 1
44 624 1
44 638 1
44 640 1
44 689 1
44 722 1
44 755 1
44 761 1
44 764 1
44 771 1
44 809 1
44 827 1
45 47 1
45 49 1
45 79 1
45 80 1
45 89 1
45 99 1
45 149 1
45 156 1
45 167 1
45 181 1
45 201 1
45 229 1
45 302 1
45 305 1
45 318 1
45 356 1
