2000 7984 
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 10 1
1 14 1
1 15 1
1 16 1
1 21 1
1 31 1
1 32 1
1 34 1
1 37 1
1 49 1
1 59 1
1 64 1
1 70 1
1 73 1
1 80 1
1 85 1
1 97 1
1 99 1
1 104 1
1 105 1
1 126 1
1 130 1
1 135 1
1 138 1
1 140 1
1 141 1
1 142 1
1 150 1
1 151 1
1 160 1
1 178 1
1 193 1
1 201 1
1 204 1
1 207 1
1 209 1
1 211 1
1 215 1
1 233 1
1 234 1
1 240 1
1 245 1
1 248 1
1 265 1
1 273 1
1 303 1
1 306 1
1 323 1
1 352 1
1 374 1
1 392 1
1 396 1
1 412 1
1 417 1
1 443 1
1 462 1
1 468 1
1 474 1
1 495 1
1 531 1
1 537 1
1 549 1
1 586 1
1 593 1
1 603 1
1 605 1
1 613 1
1 634 1
1 643 1
1 685 1
1 695 1
1 700 1
1 735 1
1 753 1
1 770 1
1 773 1
1 787 1
1 798 1
1 808 1
1 810 1
1 846 1
1 853 1
1 859 1
1 881 1
1 899 1
1 909 1
1 935 1
1 944 1
1 950 1
1 993 1
1 1009 1
1 1012 1
1 1026 1
1 1027 1
1 1038 1
1 1042 1
1 1043 1
1 1048 1
1 1062 1
1 1138 1
1 1217 1
1 1232 1
1 1241 1
1 1264 1
1 1266 1
1 1271 1
1 1299 1
1 1349 1
1 1357 1
1 1359 1
1 1372 1
1 1419 1
1 1438 1
1 1458 1
1 1463 1
1 1518 1
1 1521 1
1 1551 1
1 1554 1
1 1579 1
1 1601 1
1 1633 1
1 1665 1
1 1668 1
1 1681 1
1 1689 1
1 1706 1
1 1874 1
1 1879 1
1 1904 1
1 1927 1
1 1946 1
1 1966 1
2 6 1
2 8 1
2 10 1
2 11 1
2 17 1
2 19 1
2 26 1
2 31 1
2 32 1
2 33 1
2 39 1
2 47 1
2 61 1
2 65 1
2 66 1
2 80 1
2 161 1
2 170 1
2 176 1
2 186 1
2 211 1
2 213 1
2 220 1
2 226 1
2 231 1
2 251 1
2 282 1
2 294 1
2 320 1
2 342 1
2 356 1
2 392 1
2 469 1
2 473 1
2 485 1
2 569 1
2 588 1
2 612 1
2 645 1
2 672 1
2 680 1
2 690 1
2 745 1
2 787 1
2 836 1
2 947 1
2 1007 1
2 1031 1
2 1045 1
2 1084 1
2 1108 1
2 1137 1
2 1166 1
2 1186 1
2 1207 1
2 1239 1
2 1336 1
2 1421 1
2 1430 1
2 1499 1
2 1591 1
2 1707 1
2 1719 1
2 1933 1
2 1946 1
2 1953 1
3 8 1
3 9 1
3 12 1
3 17 1
3 25 1
3 39 1
3 53 1
3 55 1
3 58 1
3 84 1
3 245 1
3 261 1
3 275 1
3 308 1
3 313 1
3 317 1
3 375 1
3 377 1
3 435 1
3 570 1
3 645 1
3 735 1
3 804 1
3 812 1
3 836 1
3 838 1
3 913 1
3 1206 1
3 1219 1
3 1317 1
3 1389 1
3 1473 1
3 1526 1
3 1554 1
3 1572 1
3 1578 1
3 1735 1
3 1841 1
3 1903 1
3 1977 1
4 6 1
4 7 1
4 13 1
4 14 1
4 15 1
4 16 1
4 22 1
4 26 1
4 27 1
4 30 1
4 40 1
4 44 1
4 62 1
4 73 1
4 81 1
4 92 1
4 97 1
4 107 1
4 132 1
4 134 1
4 141 1
4 174 1
4 184 1
4 202 1
4 203 1
4 212 1
4 246 1
4 269 1
4 287 1
4 301 1
4 302 1
4 346 1
4 351 1
4 372 1
4 391 1
4 427 1
4 452 1
4 470 1
4 498 1
4 514 1
4 530 1
4 545 1
4 561 1
4 656 1
4 677 1
4 687 1
4 720 1
4 742 1
4 749 1
4 766 1
4 774 1
4 796 1
4 872 1
4 890 1
4 907 1
4 944 1
4 953 1
4 975 1
4 984 1
4 1000 1
4 1207 1
4 1228 1
4 1324 1
4 1355 1
4 1432 1
4 1573 1
4 1693 1
4 1785 1
4 1827 1
4 1855 1
4 1861 1
4 1863 1
4 1871 1
4 1919 1
4 1921 1
4 1959 1
5 6 1
5 7 1
5 8 1
5 10 1
5 12 1
5 13 1
5 14 1
5 15 1
5 20 1
5 23 1
5 24 1
5 29 1
5 33 1
5 42 1
5 44 1
5 46 1
5 48 1
5 49 1
5 51 1
5 53 1
5 62 1
5 89 1
5 90 1
5 95 1
5 100 1
5 101 1
5 112 1
5 124 1
5 133 1
5 135 1
5 140 1
5 149 1
5 152 1
5 175 1
5 176 1
5 177 1
5 214 1
5 250 1
5 253 1
5 275 1
5 277 1
5 292 1
5 323 1
5 330 1
5 334 1
5 382 1
5 418 1
5 427 1
5 438 1
5 454 1
5 464 1
5 474 1
5 488 1
5 510 1
5 519 1
5 587 1
5 666 1
5 679 1
5 707 1
5 733 1
5 748 1
5 760 1
5 780 1
5 798 1
5 800 1
5 808 1
5 811 1
5 813 1
5 821 1
5 829 1
5 831 1
5 832 1
5 867 1
5 929 1
5 968 1
5 1071 1
5 1087 1
5 1097 1
5 1100 1
5 1159 1
5 1168 1
5 1182 1
5 1220 1
5 1224 1
5 1227 1
5 1230 1
5 1250 1
5 1285 1
5 1326 1
5 1339 1
5 1381 1
5 1442 1
5 1457 1
5 1469 1
5 1480 1
5 1560 1
5 1635 1
5 1652 1
5 1674 1
5 1693 1
5 1726 1
5 1764 1
5 1816 1
5 1862 1
5 1881 1
6 7 1
6 8 1
6 9 1
6 12 1
6 16 1
6 18 1
6 19 1
6 20 1
6 34 1
6 36 1
6 38 1
6 42 1
6 45 1
6 63 1
6 64 1
6 67 1
6 71 1
6 72 1
6 82 1
6 87 1
6 91 1
6 93 1
6 95 1
6 115 1
6 117 1
6 138 1
6 150 1
6 165 1
6 181 1
6 199 1
6 210 1
6 223 1
6 238 1
6 243 1
6 254 1
6 257 1
6 290 1
6 295 1
6 309 1
6 313 1
6 318 1
6 319 1
6 329 1
6 330 1
6 347 1
6 356 1
6 359 1
6 407 1
6 500 1
6 549 1
6 567 1
6 573 1
6 615 1
6 635 1
6 679 1
6 720 1
6 725 1
6 834 1
6 840 1
6 842 1
6 866 1
6 1085 1
6 1132 1
6 1194 1
6 1195 1
6 1222 1
6 1260 1
6 1296 1
6 1318 1
6 1343 1
6 1351 1
6 1462 1
6 1493 1
6 1505 1
6 1523 1
6 1528 1
6 1571 1
6 1616 1
6 1803 1
6 1889 1
6 1891 1
6 1996 1
7 9 1
7 12 1
7 33 1
7 35 1
7 37 1
7 39 1
7 42 1
7 45 1
7 50 1
7 52 1
7 54 1
7 58 1
7 74 1
7 87 1
7 104 1
7 105 1
7 106 1
7 129 1
7 143 1
7 153 1
7 173 1
7 192 1
7 196 1
7 206 1
7 238 1
7 244 1
7 257 1
7 267 1
7 271 1
7 295 1
7 296 1
7 308 1
7 321 1
7 334 1
7 339 1
7 383 1
7 387 1
7 413 1
7 431 1
7 472 1
7 501 1
7 502 1
7 504 1
7 511 1
7 536 1
7 550 1
7 562 1
7 581 1
7 657 1
7 675 1
7 703 1
7 767 1
7 780 1
7 827 1
7 843 1
7 847 1
7 854 1
7 884 1
7 891 1
7 894 1
7 905 1
7 934 1
7 952 1
7 985 1
7 1015 1
7 1036 1
7 1040 1
7 1051 1
7 1074 1
7 1119 1
7 1153 1
7 1208 1
7 1365 1
7 1383 1
7 1403 1
7 1474 1
7 1506 1
7 1516 1
7 1530 1
7 1576 1
7 1604 1
7 1689 1
7 1697 1
7 1719 1
7 1748 1
7 1774 1
7 1838 1
7 1888 1
7 1902 1
7 1950 1
7 1974 1
8 9 1
8 11 1
8 13 1
8 18 1
8 25 1
8 36 1
8 38 1
8 113 1
8 221 1
8 256 1
8 411 1
8 419 1
8 420 1
8 580 1
8 602 1
8 655 1
8 663 1
8 991 1
8 1062 1
8 1101 1
8 1157 1
8 1302 1
8 1623 1
8 1731 1
8 1799 1
8 1912 1
9 10 1
9 11 1
9 18 1
9 22 1
9 23 1
9 45 1
9 94 1
9 103 1
9 157 1
9 163 1
9 180 1
9 238 1
9 368 1
9 404 1
9 408 1
9 496 1
9 522 1
9 544 1
9 586 1
9 606 1
9 611 1
9 621 1
9 822 1
9 865 1
9 885 1
9 986 1
9 994 1
9 1006 1
9 1060 1
9 1090 1
9 1127 1
9 1191 1
9 1222 1
9 1234 1
9 1296 1
9 1409 1
9 1444 1
9 1488 1
9 1568 1
9 1721 1
9 1817 1
9 1847 1
10 11 1
10 18 1
10 38 1
10 39 1
10 51 1
10 62 1
10 63 1
10 68 1
10 150 1
10 172 1
10 175 1
10 217 1
10 252 1
10 305 1
10 315 1
10 350 1
10 385 1
10 394 1
10 408 1
10 430 1
10 508 1
10 525 1
10 555 1
10 568 1
10 572 1
10 617 1
10 659 1
10 674 1
10 681 1
10 723 1
10 736 1
10 737 1
10 831 1
10 861 1
10 913 1
10 940 1
10 988 1
10 1130 1
10 1162 1
10 1164 1
10 1172 1
10 1214 1
10 1282 1
10 1345 1
10 1434 1
10 1487 1
10 1522 1
10 1547 1
10 1592 1
10 1728 1
10 1737 1
10 1922 1
10 1968 1
10 1985 1
11 13 1
11 17 1
11 20 1
11 25 1
11 27 1
11 31 1
11 54 1
11 68 1
11 75 1
11 76 1
11 77 1
11 96 1
11 115 1
11 123 1
11 125 1
11 148 1
11 150 1
11 175 1
11 177 1
11 187 1
11 190 1
11 196 1
11 197 1
11 205 1
11 227 1
11 324 1
11 371 1
11 378 1
11 398 1
11 430 1
11 437 1
11 439 1
11 442 1
11 444 1
11 475 1
11 493 1
11 499 1
11 510 1
11 514 1
11 557 1
11 564 1
11 571 1
11 581 1
11 634 1
11 646 1
11 655 1
11 659 1
11 711 1
11 728 1
11 851 1
11 894 1
11 925 1
11 937 1
11 971 1
11 977 1
11 982 1
11 1004 1
11 1039 1
11 1078 1
11 1182 1
11 1183 1
11 1265 1
11 1364 1
11 1485 1
11 1551 1
11 1569 1
11 1627 1
11 1637 1
11 1802 1
11 1807 1
11 1884 1
11 1895 1
11 1901 1
11 1931 1
12 16 1
12 19 1
12 21 1
12 23 1
12 24 1
12 28 1
12 35 1
12 40 1
12 46 1
12 57 1
12 58 1
12 98 1
12 111 1
12 117 1
12 118 1
12 123 1
12 131 1
12 138 1
12 144 1
12 148 1
12 167 1
12 169 1
12 178 1
12 189 1
12 206 1
12 213 1
12 216 1
12 236 1
12 237 1
12 242 1
12 255 1
12 298 1
12 323 1
12 336 1
12 361 1
12 362 1
12 369 1
12 380 1
12 398 1
12 418 1
12 442 1
12 484 1
12 516 1
12 517 1
12 550 1
12 574 1
12 577 1
12 587 1
12 589 1
12 599 1
12 606 1
12 623 1
12 685 1
12 716 1
12 718 1
12 747 1
12 760 1
12 801 1
12 815 1
12 833 1
12 864 1
12 935 1
12 940 1
12 1000 1
12 1049 1
12 1105 1
12 1119 1
12 1267 1
12 1440 1
12 1448 1
12 1595 1
12 1667 1
12 1669 1
12 1835 1
12 1971 1
12 1978 1
13 14 1
13 15 1
13 17 1
13 23 1
13 27 1
13 28 1
13 29 1
13 36 1
13 45 1
13 60 1
13 65 1
13 67 1
13 83 1
13 90 1
13 107 1
13 108 1
13 109 1
13 114 1
13 117 1
13 134 1
13 139 1
13 144 1
13 166 1
13 180 1
13 193 1
13 203 1
13 207 1
13 221 1
13 222 1
13 230 1
13 237 1
13 242 1
13 282 1
13 285 1
13 292 1
13 312 1
13 319 1
13 329 1
13 360 1
13 452 1
13 456 1
13 477 1
13 480 1
13 484 1
13 489 1
13 509 1
13 513 1
13 524 1
13 543 1
13 553 1
13 593 1
13 625 1
13 630 1
13 635 1
13 636 1
13 650 1
13 670 1
13 680 1
13 683 1
13 689 1
13 692 1
13 696 1
13 702 1
13 703 1
13 748 1
13 776 1
13 804 1
13 817 1
13 832 1
13 840 1
13 860 1
13 883 1
13 922 1
13 932 1
13 973 1
13 989 1
13 1021 1
13 1030 1
13 1059 1
13 1061 1
13 1064 1
13 1070 1
13 1075 1
13 1091 1
13 1185 1
13 1189 1
13 1206 1
13 1236 1
13 1277 1
13 1309 1
13 1555 1
13 1638 1
13 1663 1
13 1682 1
13 1711 1
13 1778 1
13 1780 1
13 1787 1
13 1844 1
13 1887 1
13 1964 1
14 22 1
14 30 1
14 41 1
14 50 1
14 57 1
14 59 1
14 63 1
14 66 1
14 71 1
14 75 1
14 82 1
14 119 1
14 147 1
14 158 1
14 179 1
14 182 1
14 223 1
14 231 1
14 254 1
14 270 1
14 274 1
14 281 1
14 289 1
14 298 1
14 302 1
14 358 1
14 362 1
14 376 1
14 407 1
14 412 1
14 422 1
14 548 1
14 560 1
14 577 1
14 640 1
14 648 1
14 725 1
14 728 1
14 756 1
14 810 1
14 828 1
14 949 1
14 1002 1
14 1154 1
14 1205 1
14 1335 1
14 1341 1
14 1347 1
14 1350 1
14 1382 1
14 1405 1
14 1424 1
14 1453 1
14 1478 1
14 1509 1
14 1552 1
14 1576 1
14 1604 1
14 1647 1
14 1674 1
14 1710 1
14 1736 1
14 1737 1
14 1762 1
14 1775 1
14 1786 1
14 1846 1
14 1907 1
14 1950 1
15 28 1
15 97 1
15 101 1
15 122 1
15 137 1
15 149 1
15 183 1
15 212 1
15 258 1
15 300 1
15 313 1
15 324 1
15 391 1
15 395 1
15 538 1
15 565 1
15 627 1
15 653 1
15 661 1
15 738 1
15 786 1
15 838 1
15 892 1
15 964 1
15 994 1
15 1009 1
15 1117 1
15 1358 1
15 1369 1
15 1401 1
15 1484 1
15 1663 1
15 1975 1
16 56 1
16 65 1
16 68 1
16 115 1
16 127 1
16 128 1
16 149 1
16 157 1
16 160 1
16 233 1
16 240 1
16 406 1
16 440 1
16 481 1
16 546 1
16 562 1
16 595 1
16 597 1
16 627 1
16 632 1
16 663 1
16 688 1
16 816 1
16 830 1
16 855 1
16 971 1
16 993 1
16 1111 1
16 1146 1
16 1310 1
16 1362 1
16 1574 1
16 1651 1
16 1694 1
16 1751 1
17 19 1
17 20 1
17 21 1
17 30 1
17 61 1
17 77 1
17 83 1
17 143 1
17 146 1
17 153 1
17 164 1
17 172 1
17 248 1
17 280 1
17 420 1
17 481 1
17 602 1
17 691 1
17 904 1
17 1009 1
17 1130 1
17 1204 1
17 1214 1
17 1245 1
17 1264 1
17 1269 1
17 1383 1
17 1594 1
17 1634 1
17 1640 1
17 1700 1
17 1702 1
17 1773 1
17 1815 1
17 1937 1
17 1971 1
17 1999 1
17 2000 1
18 25 1
18 32 1
18 47 1
18 54 1
18 70 1
18 104 1
18 139 1
18 146 1
18 207 1
18 218 1
18 220 1
18 221 1
18 229 1
18 359 1
18 369 1
18 397 1
18 409 1
18 464 1
18 513 1
18 579 1
18 596 1
18 600 1
18 612 1
18 615 1
18 625 1
18 641 1
18 642 1
18 643 1
18 681 1
18 819 1
18 870 1
18 938 1
18 1085 1
18 1199 1
18 1323 1
18 1471 1
18 1564 1
18 1615 1
18 1634 1
18 1733 1
18 1784 1
18 1931 1
18 1972 1
19 24 1
19 29 1
19 32 1
19 36 1
19 41 1
19 48 1
19 52 1
19 56 1
19 78 1
19 84 1
19 96 1
19 101 1
19 123 1
19 125 1
19 168 1
19 180 1
19 212 1
19 222 1
19 281 1
19 313 1
19 324 1
19 333 1
19 346 1
19 349 1
19 419 1
19 432 1
19 436 1
19 534 1
19 561 1
19 576 1
19 668 1
19 867 1
19 902 1
19 1033 1
19 1043 1
19 1104 1
19 1132 1
19 1133 1
19 1417 1
19 1427 1
19 1523 1
19 1532 1
19 1570 1
19 1607 1
19 1628 1
19 1704 1
19 1752 1
19 1789 1
19 1814 1
19 1981 1
19 1988 1
20 21 1
20 22 1
20 26 1
20 40 1
20 60 1
20 81 1
20 99 1
20 112 1
20 121 1
20 124 1
20 137 1
20 148 1
20 152 1
20 153 1
20 156 1
20 179 1
20 192 1
20 215 1
20 301 1
20 334 1
20 336 1
20 344 1
20 348 1
20 363 1
20 372 1
20 412 1
