100 384 
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 9 1
1 10 1
1 12 1
1 13 1
1 23 1
1 24 1
1 26 1
1 29 1
1 35 1
1 37 1
1 40 1
1 42 1
1 48 1
1 59 1
1 60 1
1 64 1
1 71 1
1 73 1
1 86 1
1 95 1
1 98 1
1 99 1
2 6 1
2 8 1
2 11 1
2 16 1
2 19 1
2 21 1
2 24 1
2 26 1
2 36 1
2 61 1
2 69 1
2 76 1
2 89 1
2 97 1
3 6 1
3 7 1
3 8 1
3 13 1
3 21 1
3 39 1
3 42 1
3 43 1
3 45 1
3 50 1
3 53 1
3 57 1
3 79 1
3 80 1
4 6 1
4 7 1
4 9 1
4 10 1
4 15 1
4 16 1
4 17 1
4 18 1
4 26 1
4 39 1
4 44 1
4 56 1
4 63 1
4 65 1
4 71 1
4 80 1
4 90 1
4 98 1
5 33 1
5 41 1
5 64 1
5 65 1
6 7 1
6 8 1
6 10 1
6 11 1
6 12 1
6 13 1
6 14 1
6 15 1
6 18 1
6 23 1
6 27 1
6 29 1
6 30 1
6 32 1
6 38 1
6 43 1
6 45 1
6 52 1
6 59 1
6 62 1
6 66 1
6 68 1
6 71 1
6 77 1
6 84 1
6 100 1
7 8 1
7 9 1
7 10 1
7 11 1
7 12 1
7 13 1
7 15 1
7 17 1
7 22 1
7 23 1
7 24 1
7 27 1
7 28 1
7 31 1
7 35 1
7 37 1
7 39 1
7 54 1
7 58 1
7 72 1
7 80 1
7 83 1
7 91 1
7 98 1
8 9 1
8 11 1
8 14 1
8 16 1
8 18 1
8 19 1
8 22 1
8 34 1
8 36 1
8 54 1
8 63 1
8 66 1
8 67 1
8 79 1
8 82 1
8 89 1
8 93 1
9 12 1
9 14 1
9 15 1
9 19 1
9 20 1
9 25 1
9 30 1
9 35 1
9 46 1
9 69 1
9 73 1
9 76 1
9 96 1
10 17 1
10 55 1
10 67 1
11 18 1
11 20 1
11 22 1
11 25 1
11 27 1
11 28 1
11 31 1
11 32 1
11 34 1
11 37 1
11 43 1
11 47 1
11 49 1
11 51 1
11 57 1
11 59 1
11 61 1
11 65 1
11 78 1
13 14 1
13 16 1
13 17 1
13 20 1
13 21 1
13 29 1
13 31 1
13 32 1
13 34 1
13 38 1
13 39 1
13 47 1
13 53 1
13 57 1
13 61 1
14 32 1
14 81 1
14 87 1
15 21 1
15 34 1
15 38 1
15 70 1
15 74 1
15 87 1
15 91 1
16 22 1
16 24 1
16 44 1
16 75 1
17 58 1
17 70 1
17 85 1
18 19 1
18 20 1
18 23 1
18 25 1
18 28 1
18 35 1
18 46 1
18 47 1
18 49 1
18 50 1
18 51 1
18 60 1
18 65 1
18 71 1
18 74 1
18 84 1
18 85 1
19 25 1
19 33 1
19 40 1
19 75 1
19 93 1
20 36 1
21 28 1
21 29 1
21 44 1
21 57 1
21 70 1
21 88 1
22 42 1
23 27 1
23 40 1
23 41 1
23 48 1
23 52 1
23 73 1
23 81 1
23 94 1
24 26 1
24 96 1
24 97 1
25 31 1
25 33 1
25 36 1
25 53 1
25 66 1
25 83 1
26 42 1
26 88 1
26 92 1
26 95 1
27 52 1
27 58 1
27 88 1
28 30 1
28 45 1
28 83 1
29 30 1
29 33 1
29 38 1
29 45 1
29 58 1
29 59 1
29 67 1
29 68 1
30 49 1
30 50 1
30 99 1
31 41 1
31 69 1
32 41 1
32 63 1
33 40 1
33 46 1
33 47 1
33 49 1
33 79 1
33 84 1
33 86 1
35 37 1
35 43 1
35 51 1
35 56 1
35 63 1
35 64 1
35 67 1
37 44 1
37 54 1
38 55 1
38 79 1
38 82 1
38 83 1
38 90 1
38 99 1
38 100 1
39 50 1
39 56 1
39 92 1
40 51 1
40 60 1
40 68 1
42 46 1
42 48 1
42 78 1
42 88 1
42 92 1
43 48 1
43 99 1
44 55 1
44 62 1
44 81 1
45 52 1
45 69 1
45 77 1
45 87 1
45 98 1
46 60 1
46 72 1
47 64 1
47 84 1
48 54 1
48 61 1
48 62 1
48 76 1
48 77 1
51 89 1
52 53 1
53 56 1
53 74 1
53 78 1
54 55 1
54 62 1
56 72 1
56 77 1
57 74 1
58 95 1
59 72 1
59 92 1
60 90 1
60 100 1
61 68 1
61 91 1
61 96 1
62 66 1
62 86 1
64 95 1
65 76 1
66 70 1
67 73 1
67 75 1
68 85 1
68 94 1
70 86 1
71 81 1
71 89 1
72 82 1
72 91 1
73 75 1
73 78 1
75 90 1
76 97 1
77 82 1
77 87 1
77 96 1
79 80 1
80 94 1
81 100 1
82 85 1
84 93 1
86 93 1
86 97 1
89 94 1
