1600 6384 
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 8 1
1 10 1
1 12 1
1 15 1
1 16 1
1 19 1
1 27 1
1 28 1
1 29 1
1 38 1
1 44 1
1 53 1
1 59 1
1 69 1
1 70 1
1 90 1
1 92 1
1 95 1
1 97 1
1 101 1
1 105 1
1 108 1
1 110 1
1 121 1
1 125 1
1 136 1
1 138 1
1 139 1
1 182 1
1 183 1
1 188 1
1 191 1
1 198 1
1 205 1
1 207 1
1 237 1
1 239 1
1 242 1
1 246 1
1 256 1
1 260 1
1 273 1
1 275 1
1 295 1
1 305 1
1 311 1
1 318 1
1 320 1
1 359 1
1 374 1
1 393 1
1 420 1
1 448 1
1 450 1
1 453 1
1 455 1
1 458 1
1 464 1
1 486 1
1 513 1
1 532 1
1 592 1
1 598 1
1 620 1
1 645 1
1 701 1
1 712 1
1 713 1
1 742 1
1 770 1
1 784 1
1 815 1
1 818 1
1 881 1
1 934 1
1 976 1
1 1063 1
1 1098 1
1 1127 1
1 1163 1
1 1173 1
1 1185 1
1 1188 1
1 1209 1
1 1227 1
1 1234 1
1 1248 1
1 1294 1
1 1305 1
1 1306 1
1 1308 1
1 1315 1
1 1334 1
1 1376 1
1 1380 1
1 1407 1
1 1465 1
1 1509 1
1 1535 1
1 1536 1
1 1538 1
1 1548 1
1 1560 1
2 16 1
2 18 1
2 48 1
2 61 1
2 259 1
2 389 1
2 405 1
2 1151 1
2 1569 1
3 6 1
3 7 1
3 8 1
3 9 1
3 10 1
3 13 1
3 14 1
3 17 1
3 22 1
3 24 1
3 25 1
3 38 1
3 43 1
3 45 1
3 46 1
3 51 1
3 54 1
3 57 1
3 58 1
3 61 1
3 75 1
3 83 1
3 98 1
3 107 1
3 129 1
3 130 1
3 154 1
3 164 1
3 169 1
3 179 1
3 189 1
3 199 1
3 200 1
3 252 1
3 265 1
3 276 1
3 278 1
3 279 1
3 310 1
3 317 1
3 332 1
3 347 1
3 352 1
3 366 1
3 439 1
3 477 1
3 534 1
3 572 1
3 607 1
3 608 1
3 614 1
3 623 1
3 637 1
3 679 1
3 708 1
3 710 1
3 750 1
3 790 1
3 798 1
3 836 1
3 837 1
3 877 1
3 898 1
3 904 1
3 969 1
3 975 1
3 977 1
3 1099 1
3 1205 1
3 1215 1
3 1221 1
3 1259 1
3 1283 1
3 1290 1
3 1411 1
3 1451 1
3 1480 1
3 1521 1
3 1533 1
3 1534 1
3 1567 1
4 6 1
4 8 1
4 9 1
4 11 1
4 13 1
4 15 1
4 22 1
4 27 1
4 35 1
4 38 1
4 39 1
4 43 1
4 47 1
4 59 1
4 74 1
4 78 1
4 83 1
4 84 1
4 87 1
4 90 1
4 94 1
4 101 1
4 102 1
4 111 1
4 130 1
4 133 1
4 146 1
4 151 1
4 152 1
4 155 1
4 161 1
4 165 1
4 167 1
4 175 1
4 184 1
4 188 1
4 206 1
4 213 1
4 230 1
4 239 1
4 244 1
4 267 1
4 270 1
4 276 1
4 291 1
4 298 1
4 300 1
4 301 1
4 323 1
4 349 1
4 355 1
4 362 1
4 365 1
4 369 1
4 373 1
4 382 1
4 383 1
4 396 1
4 400 1
4 412 1
4 436 1
4 445 1
4 451 1
4 477 1
4 501 1
4 511 1
4 515 1
4 529 1
4 531 1
4 538 1
4 552 1
4 555 1
4 572 1
4 584 1
4 588 1
4 614 1
4 620 1
4 672 1
4 718 1
4 723 1
4 749 1
4 799 1
4 808 1
4 819 1
4 897 1
4 915 1
4 932 1
4 945 1
4 955 1
4 962 1
4 1004 1
4 1014 1
4 1036 1
4 1055 1
4 1132 1
4 1145 1
4 1158 1
4 1173 1
4 1184 1
4 1190 1
4 1193 1
4 1215 1
4 1271 1
4 1329 1
4 1371 1
4 1373 1
4 1518 1
4 1552 1
4 1566 1
4 1567 1
4 1569 1
5 6 1
5 7 1
5 10 1
5 19 1
5 20 1
5 31 1
5 34 1
5 40 1
5 64 1
5 65 1
5 81 1
5 90 1
5 132 1
5 169 1
5 175 1
5 178 1
5 181 1
5 223 1
5 251 1
5 273 1
5 306 1
5 313 1
5 360 1
5 395 1
5 421 1
5 464 1
5 520 1
5 564 1
5 576 1
5 677 1
5 687 1
5 691 1
5 789 1
5 803 1
5 925 1
5 993 1
5 1025 1
5 1257 1
5 1282 1
5 1424 1
5 1547 1
6 7 1
6 8 1
6 12 1
6 13 1
6 16 1
6 20 1
6 24 1
6 25 1
6 33 1
6 42 1
6 46 1
6 73 1
6 81 1
6 82 1
6 84 1
6 96 1
6 124 1
6 136 1
6 149 1
6 245 1
6 249 1
6 267 1
6 285 1
6 287 1
6 299 1
6 315 1
6 350 1
6 375 1
6 380 1
6 406 1
6 408 1
6 409 1
6 432 1
6 441 1
6 452 1
6 500 1
6 503 1
6 505 1
6 532 1
6 549 1
6 554 1
6 571 1
6 598 1
6 603 1
6 628 1
6 646 1
6 676 1
6 727 1
6 782 1
6 801 1
6 838 1
6 893 1
6 894 1
6 917 1
6 922 1
6 935 1
6 975 1
6 980 1
6 982 1
6 1002 1
6 1007 1
6 1049 1
6 1071 1
6 1086 1
6 1124 1
6 1231 1
6 1251 1
6 1276 1
6 1404 1
6 1409 1
6 1477 1
6 1497 1
6 1503 1
6 1528 1
6 1539 1
6 1558 1
7 9 1
7 11 1
7 12 1
7 13 1
7 15 1
7 18 1
7 20 1
7 21 1
7 22 1
7 25 1
7 28 1
7 36 1
7 39 1
7 40 1
7 46 1
7 47 1
7 49 1
7 50 1
7 53 1
7 54 1
7 57 1
7 75 1
7 77 1
7 82 1
7 91 1
7 110 1
7 125 1
7 170 1
7 176 1
7 189 1
7 230 1
7 242 1
7 271 1
7 286 1
7 293 1
7 315 1
7 329 1
7 337 1
7 346 1
7 358 1
7 369 1
7 370 1
7 373 1
7 380 1
7 392 1
7 406 1
7 426 1
7 435 1
7 446 1
7 475 1
7 487 1
7 596 1
7 618 1
7 629 1
7 631 1
7 664 1
7 696 1
7 701 1
7 781 1
7 845 1
7 859 1
7 896 1
7 906 1
7 935 1
7 942 1
7 948 1
7 960 1
7 967 1
7 970 1
7 976 1
7 989 1
7 996 1
7 1136 1
7 1137 1
7 1147 1
7 1154 1
7 1155 1
7 1174 1
7 1178 1
7 1179 1
7 1186 1
7 1253 1
7 1288 1
7 1321 1
7 1340 1
7 1367 1
7 1416 1
7 1451 1
7 1515 1
7 1540 1
8 9 1
8 11 1
8 14 1
8 21 1
8 25 1
8 40 1
8 41 1
8 42 1
8 44 1
8 52 1
8 56 1
8 59 1
8 60 1
8 79 1
8 104 1
8 114 1
8 124 1
8 143 1
8 159 1
8 163 1
8 190 1
8 201 1
8 212 1
8 235 1
8 391 1
8 397 1
8 480 1
8 495 1
8 606 1
8 611 1
8 621 1
8 697 1
8 733 1
8 739 1
8 742 1
8 907 1
8 914 1
8 988 1
8 989 1
8 1008 1
8 1055 1
8 1069 1
8 1119 1
8 1132 1
8 1139 1
8 1247 1
8 1252 1
8 1307 1
8 1375 1
8 1388 1
8 1480 1
8 1513 1
9 10 1
9 11 1
9 17 1
9 19 1
9 30 1
9 34 1
9 36 1
9 43 1
9 47 1
9 69 1
9 76 1
9 87 1
9 97 1
9 99 1
9 102 1
9 107 1
9 117 1
9 120 1
9 123 1
9 140 1
9 153 1
9 158 1
9 196 1
9 197 1
9 202 1
9 217 1
9 227 1
9 232 1
9 246 1
9 248 1
9 279 1
9 301 1
9 304 1
9 337 1
9 403 1
9 425 1
9 441 1
9 465 1
9 476 1
9 488 1
9 493 1
9 501 1
9 511 1
9 514 1
9 515 1
9 538 1
9 659 1
9 691 1
9 777 1
9 792 1
9 826 1
9 831 1
9 849 1
9 869 1
9 908 1
9 946 1
9 947 1
9 956 1
9 1033 1
9 1042 1
9 1131 1
9 1150 1
9 1157 1
9 1197 1
9 1209 1
9 1263 1
9 1283 1
9 1288 1
9 1341 1
9 1359 1
9 1430 1
9 1444 1
9 1454 1
9 1482 1
9 1488 1
9 1510 1
9 1520 1
9 1563 1
10 12 1
10 14 1
10 16 1
10 17 1
10 22 1
10 23 1
10 26 1
10 32 1
10 35 1
10 44 1
10 46 1
10 51 1
10 53 1
10 78 1
10 93 1
10 124 1
10 126 1
10 127 1
10 131 1
10 161 1
10 195 1
10 206 1
10 226 1
10 231 1
10 288 1
10 298 1
10 341 1
10 351 1
10 371 1
10 413 1
10 448 1
10 499 1
10 573 1
10 605 1
10 617 1
10 644 1
10 647 1
10 695 1
10 714 1
10 722 1
10 763 1
10 769 1
10 802 1
10 836 1
10 842 1
10 863 1
10 917 1
10 946 1
10 1047 1
10 1084 1
10 1133 1
10 1134 1
10 1211 1
10 1247 1
10 1306 1
10 1343 1
10 1377 1
10 1385 1
10 1408 1
10 1432 1
10 1513 1
10 1516 1
11 18 1
11 21 1
11 29 1
11 37 1
11 61 1
11 105 1
11 122 1
11 210 1
11 280 1
11 282 1
11 339 1
11 347 1
11 361 1
11 381 1
11 388 1
11 467 1
11 603 1
11 769 1
11 801 1
11 853 1
11 920 1
11 967 1
11 1155 1
11 1208 1
11 1297 1
11 1344 1
11 1469 1
11 1548 1
11 1582 1
12 20 1
12 26 1
12 28 1
12 32 1
12 41 1
12 48 1
12 54 1
12 58 1
12 64 1
12 66 1
12 71 1
12 78 1
12 90 1
12 135 1
12 156 1
12 163 1
12 168 1
12 174 1
12 183 1
12 194 1
12 217 1
12 221 1
12 261 1
12 278 1
12 282 1
12 320 1
12 328 1
12 343 1
12 344 1
12 433 1
12 434 1
12 436 1
12 443 1
12 453 1
12 466 1
12 483 1
12 486 1
12 505 1
12 539 1
12 555 1
12 572 1
12 580 1
12 602 1
12 622 1
12 634 1
12 652 1
12 678 1
12 685 1
12 732 1
12 760 1
12 774 1
12 778 1
12 809 1
12 810 1
12 823 1
12 829 1
12 860 1
12 870 1
12 936 1
12 969 1
12 991 1
12 1052 1
12 1053 1
12 1124 1
12 1231 1
12 1274 1
12 1310 1
12 1365 1
12 1427 1
12 1459 1
12 1463 1
12 1528 1
12 1586 1
12 1596 1
13 14 1
13 15 1
13 18 1
13 21 1
13 49 1
13 99 1
13 119 1
13 129 1
13 133 1
13 150 1
13 218 1
13 223 1
13 302 1
13 419 1
13 526 1
13 588 1
13 607 1
13 614 1
13 854 1
13 942 1
13 965 1
13 973 1
13 1153 1
13 1386 1
13 1465 1
13 1472 1
13 1493 1
14 17 1
14 37 1
14 58 1
14 153 1
14 176 1
14 178 1
14 252 1
14 254 1
14 294 1
14 308 1
14 325 1
14 332 1
14 353 1
14 428 1
14 449 1
14 459 1
14 469 1
14 480 1
14 507 1
14 521 1
14 663 1
14 715 1
14 864 1
14 898 1
14 1185 1
14 1257 1
14 1403 1
14 1421 1
14 1552 1
14 1569 1
15 23 1
15 33 1
15 36 1
15 39 1
15 55 1
15 72 1
15 88 1
15 97 1
15 100 1
15 116 1
15 121 1
15 123 1
15 134 1
15 137 1
15 140 1
15 147 1
15 171 1
15 209 1
15 210 1
15 227 1
15 253 1
15 281 1
15 342 1
15 360 1
15 462 1
15 493 1
15 558 1
15 623 1
15 633 1
15 656 1
15 781 1
15 810 1
15 847 1
15 868 1
15 876 1
15 909 1
15 938 1
15 1009 1
15 1062 1
15 1166 1
15 1188 1
15 1413 1
16 19 1
16 27 1
16 31 1
16 33 1
16 77 1
16 98 1
16 105 1
16 113 1
16 117 1
16 118 1
16 121 1
16 146 1
16 153 1
16 173 1
16 185 1
16 194 1
16 198 1
16 200 1
16 225 1
16 283 1
16 314 1
16 355 1
16 489 1
16 494 1
16 507 1
16 522 1
16 538 1
16 613 1
16 682 1
16 693 1
16 703 1
16 712 1
16 714 1
16 817 1
16 828 1
16 951 1
16 1013 1
16 1031 1
16 1079 1
16 1140 1
16 1231 1
16 1232 1
16 1325 1
16 1333 1
16 1392 1
16 1429 1
17 30 1
17 31 1
17 35 1
17 42 1
17 43 1
17 45 1
17 56 1
17 60 1
17 66 1
17 81 1
17 91 1
17 94 1
17 102 1
17 127 1
17 128 1
17 137 1
17 178 1
17 223 1
17 236 1
17 240 1
17 244 1
17 257 1
17 280 1
17 355 1
17 405 1
17 415 1
17 473 1
17 481 1
17 484 1
17 488 1
17 496 1
17 504 1
17 534 1
17 536 1
17 537 1
17 565 1
17 583 1
17 584 1
17 613 1
17 684 1
17 786 1
17 813 1
17 816 1
17 851 1
17 879 1
17 932 1
17 972 1
17 1013 1
17 1059 1
17 1076 1
17 1204 1
17 1205 1
17 1217 1
17 1223 1
17 1313 1
17 1425 1
17 1448 1
17 1520 1
17 1580 1
18 24 1
18 28 1
18 63 1
18 67 1
18 73 1
18 111 1
18 128 1
18 141 1
18 142 1
18 210 1
18 263 1
18 403 1
18 411 1
18 428 1
18 570 1
18 645 1
18 650 1
18 667 1
18 684 1
18 748 1
18 784 1
18 793 1
18 1209 1
18 1310 1
18 1333 1
18 1380 1
18 1403 1
18 1469 1
18 1482 1
18 1561 1
18 1589 1
19 26 1
19 29 1
19 68 1
19 72 1
19 74 1
19 85 1
19 99 1
19 102 1
19 117 1
19 118 1
19 120 1
19 142 1
19 143 1
19 162 1
19 166 1
19 172 1
19 193 1
19 211 1
19 219 1
19 256 1
19 324 1
19 327 1
19 329 1
19 334 1
19 350 1
19 428 1
19 543 1
19 586 1
19 593 1
19 606 1
19 640 1
19 674 1
19 732 1
19 812 1
19 909 1
19 923 1
19 952 1
19 963 1
19 973 1
19 1036 1
19 1123 1
19 1136 1
19 1145 1
19 1171 1
19 1183 1
19 1220 1
19 1386 1
19 1390 1
19 1539 1
20 23 1
20 29 1
20 32 1
20 41 1
20 45 1
20 47 1
20 49 1
20 62 1
20 63 1
20 69 1
20 111 1
20 123 1
20 148 1
20 157 1
20 159 1
20 184 1
20 226 1
20 242 1
20 244 1
20 248 1
20 334 1
20 352 1
20 393 1
20 404 1
20 456 1
20 486 1
20 508 1
20 586 1
20 609 1
20 703 1
20 721 1
20 770 1
20 793 1
20 838 1
20 878 1
20 903 1
20 1035 1
20 1086 1
20 1112 1
20 1116 1
20 1176 1
20 1177 1
20 1200 1
20 1207 1
20 1363 1
20 1368 1
20 1437 1
20 1443 1
20 1450 1
20 1584 1
21 27 1
21 30 1
21 34 1
21 35 1
21 39 1
21 54 1
21 83 1
21 100 1
21 137 1
21 207 1
21 224 1
21 238 1
21 387 1
21 440 1
21 489 1
21 511 1
21 751 1
21 771 1
21 820 1
21 862 1
21 951 1
21 953 1
21 1025 1
21 1097 1
21 1394 1
21 1436 1
21 1592 1
22 23 1
22 24 1
22 41 1
22 50 1
22 53 1
22 62 1
22 70 1
22 79 1
22 85 1
22 95 1
22 103 1
22 107 1
22 115 1
22 116 1
22 128 1
22 152 1
22 156 1
22 164 1
22 168 1
22 201 1
22 222 1
22 233 1
22 237 1
22 350 1
22 368 1
22 414 1
22 429 1
22 433 1
22 444 1
22 490 1
22 562 1
22 588 1
22 724 1
22 735 1
22 741 1
22 763 1
22 765 1
22 772 1
22 788 1
22 791 1
22 802 1
22 847 1
22 849 1
22 989 1
22 998 1
22 1011 1
22 1027 1
22 1029 1
22 1085 1
22 1102 1
22 1119 1
22 1169 1
22 1235 1
22 1236 1
22 1254 1
22 1357 1
22 1401 1
22 1402 1
22 1423 1
22 1437 1
22 1564 1
23 36 1
23 37 1
23 50 1
23 52 1
23 62 1
23 64 1
23 66 1
23 70 1
23 71 1
23 74 1
23 81 1
23 86 1
23 96 1
23 107 1
23 112 1
23 115 1
23 117 1
23 168 1
23 170 1
23 175 1
23 193 1
23 232 1
23 296 1
23 318 1
23 348 1
23 585 1
23 598 1
23 681 1
23 706 1
23 713 1
23 761 1
23 762 1
23 786 1
23 821 1
23 880 1
23 907 1
23 909 1
23 929 1
23 976 1
23 998 1
23 1008 1
23 1019 1
23 1023 1
23 1078 1
23 1110 1
23 1126 1
23 1143 1
23 1165 1
