1000 3984 
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 8 1
1 10 1
1 11 1
1 13 1
1 14 1
1 15 1
1 18 1
1 19 1
1 20 1
1 23 1
1 24 1
1 25 1
1 28 1
1 30 1
1 31 1
1 38 1
1 39 1
1 41 1
1 43 1
1 45 1
1 47 1
1 53 1
1 62 1
1 66 1
1 75 1
1 78 1
1 82 1
1 87 1
1 93 1
1 94 1
1 98 1
1 110 1
1 112 1
1 113 1
1 121 1
1 125 1
1 127 1
1 132 1
1 136 1
1 138 1
1 139 1
1 141 1
1 146 1
1 149 1
1 153 1
1 160 1
1 163 1
1 168 1
1 175 1
1 195 1
1 196 1
1 208 1
1 210 1
1 211 1
1 214 1
1 215 1
1 218 1
1 219 1
1 220 1
1 221 1
1 230 1
1 245 1
1 251 1
1 270 1
1 286 1
1 288 1
1 294 1
1 303 1
1 310 1
1 312 1
1 317 1
1 323 1
1 324 1
1 335 1
1 338 1
1 357 1
1 359 1
1 384 1
1 388 1
1 389 1
1 390 1
1 397 1
1 400 1
1 410 1
1 415 1
1 418 1
1 444 1
1 457 1
1 464 1
1 485 1
1 512 1
1 545 1
1 547 1
1 564 1
1 572 1
1 582 1
1 591 1
1 636 1
1 642 1
1 661 1
1 680 1
1 683 1
1 684 1
1 685 1
1 710 1
1 718 1
1 722 1
1 743 1
1 749 1
1 769 1
1 797 1
1 805 1
1 810 1
1 812 1
1 818 1
1 819 1
1 823 1
1 833 1
1 848 1
1 876 1
1 900 1
1 908 1
1 912 1
1 971 1
1 974 1
1 987 1
1 991 1
2 6 1
2 7 1
2 9 1
2 10 1
2 11 1
2 17 1
2 29 1
2 31 1
2 47 1
2 48 1
2 52 1
2 82 1
2 84 1
2 106 1
2 127 1
2 136 1
2 151 1
2 152 1
2 173 1
2 214 1
2 264 1
2 362 1
2 384 1
2 405 1
2 426 1
2 440 1
2 484 1
2 501 1
2 524 1
2 625 1
2 647 1
2 660 1
2 724 1
2 838 1
2 849 1
2 923 1
3 6 1
3 7 1
3 8 1
3 12 1
3 21 1
3 22 1
3 27 1
3 29 1
3 33 1
3 35 1
3 44 1
3 46 1
3 49 1
3 53 1
3 67 1
3 68 1
3 75 1
3 82 1
3 121 1
3 285 1
3 291 1
3 293 1
3 294 1
3 304 1
3 316 1
3 330 1
3 346 1
3 350 1
3 411 1
3 417 1
3 421 1
3 425 1
3 488 1
3 508 1
3 521 1
3 522 1
3 577 1
3 591 1
3 710 1
3 752 1
3 827 1
3 838 1
3 908 1
3 981 1
4 10 1
4 12 1
4 13 1
4 14 1
4 35 1
4 36 1
4 38 1
4 72 1
4 76 1
4 85 1
4 110 1
4 118 1
4 129 1
4 162 1
4 184 1
4 204 1
4 206 1
4 223 1
4 234 1
4 264 1
4 266 1
4 296 1
4 308 1
4 340 1
4 358 1
4 369 1
4 395 1
4 406 1
4 461 1
4 531 1
4 569 1
4 585 1
4 662 1
4 741 1
4 744 1
4 754 1
4 852 1
4 943 1
4 953 1
4 972 1
4 994 1
5 6 1
5 8 1
5 9 1
5 21 1
5 23 1
5 58 1
5 61 1
5 86 1
5 107 1
5 117 1
5 187 1
5 264 1
5 316 1
5 449 1
5 544 1
5 555 1
5 595 1
5 607 1
5 705 1
5 739 1
5 745 1
5 777 1
5 800 1
5 894 1
5 898 1
5 899 1
6 7 1
6 9 1
6 11 1
6 13 1
6 14 1
6 15 1
6 16 1
6 18 1
6 21 1
6 28 1
6 44 1
6 54 1
6 57 1
6 68 1
6 74 1
6 76 1
6 79 1
6 92 1
6 97 1
6 103 1
6 123 1
6 161 1
6 185 1
6 199 1
6 207 1
6 232 1
6 235 1
6 249 1
6 266 1
6 268 1
6 282 1
6 299 1
6 305 1
6 354 1
6 355 1
6 359 1
6 360 1
6 397 1
6 418 1
6 419 1
6 471 1
6 498 1
6 507 1
6 514 1
6 515 1
6 523 1
6 539 1
6 568 1
6 637 1
6 649 1
6 652 1
6 657 1
6 687 1
6 690 1
6 694 1
6 705 1
6 715 1
6 721 1
6 723 1
6 748 1
6 759 1
6 760 1
6 803 1
6 819 1
6 909 1
6 963 1
6 975 1
6 991 1
6 1000 1
7 8 1
7 9 1
7 15 1
7 16 1
7 22 1
7 23 1
7 30 1
7 31 1
7 35 1
7 36 1
7 37 1
7 45 1
7 49 1
7 50 1
7 51 1
7 62 1
7 89 1
7 98 1
7 107 1
7 112 1
7 130 1
7 131 1
7 145 1
7 154 1
7 155 1
7 157 1
7 161 1
7 177 1
7 183 1
7 191 1
7 336 1
7 347 1
7 362 1
7 367 1
7 407 1
7 408 1
7 496 1
7 500 1
7 549 1
7 590 1
7 591 1
7 649 1
7 731 1
7 735 1
7 766 1
7 781 1
7 785 1
7 817 1
7 824 1
7 975 1
7 978 1
8 16 1
8 27 1
8 40 1
8 111 1
8 154 1
8 179 1
8 189 1
8 191 1
8 275 1
8 337 1
8 342 1
8 453 1
8 480 1
8 513 1
8 668 1
8 820 1
8 860 1
8 921 1
8 926 1
9 10 1
9 11 1
9 12 1
9 13 1
9 17 1
9 19 1
9 21 1
9 25 1
9 26 1
9 27 1
9 29 1
9 34 1
9 35 1
9 38 1
9 39 1
9 41 1
9 42 1
9 48 1
9 52 1
9 61 1
9 70 1
9 104 1
9 106 1
9 107 1
9 114 1
9 115 1
9 133 1
9 139 1
9 162 1
9 212 1
9 216 1
9 239 1
9 245 1
9 265 1
9 275 1
9 295 1
9 305 1
9 320 1
9 325 1
9 326 1
9 340 1
9 346 1
9 369 1
9 383 1
9 445 1
9 462 1
9 542 1
9 595 1
9 597 1
9 607 1
9 612 1
9 619 1
9 660 1
9 719 1
9 728 1
9 729 1
9 766 1
9 799 1
9 815 1
9 860 1
9 873 1
9 902 1
9 964 1
9 982 1
10 22 1
10 23 1
10 33 1
10 43 1
10 47 1
10 57 1
10 60 1
10 89 1
10 93 1
10 112 1
10 113 1
10 157 1
10 186 1
10 219 1
10 231 1
10 232 1
10 268 1
10 285 1
10 313 1
10 315 1
10 321 1
10 323 1
10 417 1
10 453 1
10 472 1
10 476 1
10 484 1
10 486 1
10 492 1
10 495 1
10 524 1
10 543 1
10 592 1
10 593 1
10 619 1
10 693 1
10 719 1
10 747 1
10 763 1
10 770 1
10 803 1
10 847 1
10 854 1
10 896 1
10 930 1
10 955 1
10 992 1
10 999 1
11 12 1
11 14 1
11 15 1
11 16 1
11 17 1
11 19 1
11 24 1
11 26 1
11 28 1
11 33 1
11 34 1
11 36 1
11 46 1
11 49 1
11 51 1
11 55 1
11 70 1
11 77 1
11 78 1
11 80 1
11 87 1
11 97 1
11 115 1
11 124 1
11 135 1
11 141 1
11 155 1
11 159 1
11 161 1
11 167 1
11 170 1
11 174 1
11 176 1
11 185 1
11 186 1
11 192 1
11 197 1
11 201 1
11 206 1
11 207 1
11 210 1
11 251 1
11 328 1
11 334 1
11 379 1
11 383 1
11 389 1
11 419 1
11 423 1
11 451 1
11 482 1
11 499 1
11 508 1
11 536 1
11 545 1
11 570 1
11 586 1
11 598 1
11 601 1
11 633 1
11 730 1
11 739 1
11 803 1
11 834 1
11 840 1
11 850 1
11 855 1
11 865 1
11 925 1
11 939 1
11 961 1
11 962 1
11 983 1
12 18 1
12 20 1
12 30 1
12 39 1
12 63 1
12 71 1
12 81 1
12 92 1
12 131 1
12 181 1
12 192 1
12 195 1
12 216 1
12 230 1
12 253 1
12 256 1
12 318 1
12 333 1
12 376 1
12 400 1
12 432 1
12 511 1
12 534 1
12 537 1
12 613 1
12 616 1
12 679 1
12 712 1
12 767 1
12 809 1
12 864 1
12 893 1
12 929 1
12 935 1
12 946 1
12 952 1
12 980 1
13 56 1
13 57 1
13 132 1
13 136 1
13 181 1
13 200 1
13 222 1
13 226 1
13 235 1
13 242 1
13 257 1
13 279 1
13 305 1
13 310 1
13 354 1
13 371 1
13 478 1
13 514 1
13 516 1
13 578 1
13 643 1
13 770 1
14 17 1
14 19 1
14 20 1
14 22 1
14 25 1
14 50 1
14 51 1
14 54 1
14 65 1
14 75 1
14 80 1
14 84 1
14 87 1
14 98 1
14 101 1
14 102 1
14 117 1
14 147 1
14 150 1
14 153 1
14 170 1
14 189 1
14 198 1
14 208 1
14 221 1
14 271 1
14 276 1
14 284 1
14 307 1
14 311 1
14 340 1
14 345 1
14 351 1
14 371 1
14 378 1
14 427 1
14 443 1
14 448 1
14 456 1
14 464 1
14 480 1
14 531 1
14 553 1
14 566 1
14 615 1
14 618 1
14 636 1
14 643 1
14 689 1
14 719 1
14 736 1
14 777 1
14 917 1
14 918 1
14 924 1
14 959 1
15 25 1
15 30 1
15 32 1
15 42 1
15 43 1
15 44 1
15 45 1
15 46 1
15 49 1
15 50 1
15 64 1
15 72 1
15 81 1
15 84 1
15 91 1
15 101 1
15 119 1
15 124 1
15 137 1
15 146 1
15 152 1
15 158 1
15 159 1
15 164 1
15 171 1
15 192 1
15 208 1
15 236 1
15 251 1
15 259 1
15 273 1
15 279 1
15 298 1
15 301 1
15 311 1
15 312 1
15 327 1
15 332 1
15 333 1
15 339 1
15 350 1
15 352 1
15 353 1
15 358 1
15 399 1
15 400 1
15 424 1
15 443 1
15 463 1
15 468 1
15 470 1
15 491 1
15 505 1
15 537 1
15 543 1
15 545 1
15 565 1
15 584 1
15 608 1
15 645 1
15 684 1
15 698 1
15 716 1
15 739 1
15 765 1
15 783 1
15 784 1
15 827 1
15 831 1
15 864 1
15 865 1
15 868 1
15 872 1
15 886 1
15 892 1
15 894 1
15 915 1
15 918 1
15 940 1
15 992 1
16 20 1
16 55 1
16 59 1
16 73 1
16 101 1
16 114 1
16 181 1
16 280 1
16 315 1
16 380 1
16 429 1
16 486 1
16 681 1
16 862 1
16 961 1
17 18 1
17 24 1
17 26 1
17 34 1
17 41 1
17 42 1
17 44 1
17 64 1
17 72 1
17 73 1
17 83 1
17 103 1
17 123 1
17 125 1
17 148 1
17 150 1
17 153 1
17 172 1
17 217 1
17 232 1
17 245 1
17 249 1
17 256 1
17 354 1
17 372 1
17 375 1
17 383 1
17 411 1
17 417 1
17 428 1
17 445 1
17 447 1
17 480 1
17 515 1
17 586 1
17 611 1
17 614 1
17 658 1
17 756 1
17 772 1
17 774 1
17 798 1
17 882 1
17 885 1
17 914 1
17 930 1
17 952 1
18 26 1
18 71 1
18 89 1
18 96 1
18 124 1
18 275 1
18 283 1
18 306 1
18 319 1
18 386 1
18 395 1
18 499 1
18 506 1
18 526 1
18 601 1
18 613 1
18 634 1
18 718 1
18 735 1
18 749 1
18 760 1
18 783 1
18 784 1
18 860 1
18 919 1
18 926 1
18 964 1
18 990 1
19 59 1
19 60 1
19 76 1
19 113 1
19 133 1
19 162 1
19 170 1
19 176 1
19 212 1
19 271 1
19 289 1
19 300 1
19 319 1
19 333 1
19 409 1
19 410 1
19 431 1
19 435 1
19 471 1
19 484 1
19 503 1
19 520 1
19 523 1
19 526 1
19 539 1
19 580 1
19 597 1
19 603 1
19 616 1
19 651 1
19 670 1
19 734 1
19 768 1
19 779 1
19 893 1
19 896 1
19 923 1
19 994 1
20 24 1
20 27 1
20 28 1
20 31 1
20 33 1
20 34 1
20 36 1
20 37 1
20 40 1
20 43 1
20 55 1
20 59 1
20 77 1
20 78 1
20 99 1
20 101 1
20 106 1
20 107 1
20 108 1
20 110 1
20 120 1
20 121 1
20 135 1
20 151 1
20 152 1
20 201 1
20 203 1
20 238 1
20 244 1
20 247 1
20 266 1
20 273 1
20 321 1
20 325 1
20 339 1
20 395 1
20 421 1
20 425 1
20 429 1
20 446 1
20 467 1
20 470 1
20 474 1
20 475 1
20 491 1
20 509 1
20 539 1
20 549 1
20 555 1
20 634 1
20 658 1
20 672 1
20 686 1
20 694 1
20 703 1
20 728 1
20 761 1
20 778 1
20 788 1
20 813 1
20 827 1
20 840 1
20 844 1
20 855 1
20 872 1
20 981 1
20 998 1
21 42 1
21 50 1
21 88 1
21 120 1
21 209 1
21 236 1
21 248 1
21 332 1
21 338 1
21 411 1
21 700 1
21 763 1
21 786 1
21 841 1
22 29 1
22 32 1
22 100 1
22 104 1
22 143 1
22 160 1
22 201 1
22 210 1
22 217 1
22 322 1
22 405 1
22 469 1
22 546 1
22 584 1
22 624 1
22 647 1
22 700 1
22 890 1
23 53 1
23 56 1
23 60 1
23 65 1
23 137 1
23 160 1
23 164 1
23 169 1
23 184 1
23 211 1
23 224 1
23 249 1
23 258 1
23 269 1
23 299 1
23 307 1
23 312 1
23 329 1
23 396 1
23 410 1
23 426 1
23 439 1
23 442 1
23 465 1
23 466 1
23 542 1
23 562 1
23 623 1
23 686 1
23 806 1
23 825 1
23 849 1
23 852 1
23 909 1
23 929 1
23 932 1
23 972 1
23 976 1
24 72 1
24 109 1
24 290 1
24 446 1
24 654 1
24 898 1
24 963 1
24 993 1
25 38 1
25 39 1
25 48 1
25 61 1
25 64 1
25 123 1
25 132 1
25 138 1
25 140 1
25 173 1
25 177 1
25 218 1
25 267 1
25 269 1
25 371 1
25 380 1
25 469 1
25 517 1
25 568 1
25 745 1
25 750 1
25 805 1
25 900 1
25 911 1
25 977 1
26 32 1
26 74 1
26 90 1
26 138 1
26 199 1
26 204 1
26 212 1
26 250 1
26 265 1
26 338 1
26 403 1
26 442 1
26 492 1
26 502 1
26 509 1
26 581 1
26 633 1
26 783 1
26 795 1
26 858 1
26 911 1
27 40 1
27 69 1
27 99 1
27 120 1
27 147 1
27 223 1
27 240 1
27 282 1
27 347 1
27 365 1
27 372 1
27 704 1
27 772 1
27 811 1
28 59 1
28 67 1
28 82 1
28 111 1
28 116 1
28 144 1
28 224 1
28 285 1
28 311 1
28 320 1
28 365 1
28 413 1
28 448 1
28 513 1
28 586 1
28 624 1
28 648 1
28 655 1
28 708 1
28 770 1
28 821 1
28 892 1
28 957 1
28 968 1
29 37 1
29 40 1
29 47 1
29 56 1
29 62 1
29 81 1
29 99 1
29 186 1
29 190 1
29 230 1
29 252 1
29 284 1
29 285 1
29 333 1
29 336 1
29 373 1
29 374 1
29 421 1
29 431 1
29 599 1
29 675 1
29 682 1
29 740 1
29 773 1
29 777 1
29 781 1
29 799 1
29 899 1
29 902 1
29 930 1
29 933 1
30 32 1
30 45 1
30 46 1
30 48 1
30 58 1
30 67 1
30 74 1
30 113 1
30 116 1
30 133 1
30 142 1
30 166 1
30 174 1
30 227 1
30 247 1
30 254 1
30 267 1
30 269 1
30 271 1
30 309 1
30 326 1
30 332 1
30 363 1
30 392 1
30 590 1
30 629 1
30 638 1
30 707 1
30 731 1
30 733 1
30 786 1
30 894 1
30 948 1
30 963 1
31 37 1
31 74 1
31 96 1
31 153 1
31 228 1
31 312 1
31 452 1
31 477 1
31 481 1
31 587 1
31 619 1
31 625 1
31 646 1
31 734 1
31 961 1
31 973 1
32 51 1
32 58 1
32 76 1
32 165 1
32 182 1
32 204 1
32 222 1
32 337 1
32 380 1
32 529 1
32 531 1
32 553 1
32 571 1
32 602 1
32 812 1
32 867 1
32 961 1
33 52 1
33 80 1
33 95 1
33 147 1
33 156 1
33 163 1
33 164 1
33 175 1
33 210 1
33 215 1
33 221 1
33 253 1
33 352 1
33 381 1
33 399 1
33 403 1
33 455 1
33 463 1
33 479 1
33 560 1
33 571 1
33 616 1
33 646 1
33 660 1
33 661 1
33 699 1
33 746 1
33 795 1
33 885 1
33 967 1
34 92 1
34 111 1
34 127 1
34 137 1
34 175 1
34 220 1
34 264 1
34 282 1
34 382 1
34 393 1
34 427 1
34 454 1
34 557 1
34 622 1
34 808 1
35 230 1
35 360 1
35 362 1
35 389 1
35 503 1
35 537 1
36 85 1
36 132 1
36 280 1
36 839 1
36 911 1
36 967 1
37 65 1
37 68 1
37 83 1
37 90 1
37 115 1
37 134 1
37 163 1
37 179 1
37 180 1
37 194 1
37 209 1
37 259 1
37 283 1
37 320 1
37 330 1
37 345 1
