1600 6384 
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 8 1
1 9 1
1 10 1
1 11 1
1 12 1
1 21 1
1 31 1
1 35 1
1 54 1
1 56 1
1 59 1
1 67 1
1 73 1
1 74 1
1 80 1
1 85 1
1 86 1
1 93 1
1 103 1
1 104 1
1 105 1
1 107 1
1 108 1
1 116 1
1 143 1
1 149 1
1 178 1
1 179 1
1 182 1
1 203 1
1 208 1
1 230 1
1 247 1
1 250 1
1 265 1
1 267 1
1 284 1
1 299 1
1 300 1
1 322 1
1 331 1
1 341 1
1 359 1
1 373 1
1 380 1
1 412 1
1 417 1
1 421 1
1 447 1
1 454 1
1 468 1
1 484 1
1 486 1
1 517 1
1 532 1
1 536 1
1 537 1
1 553 1
1 618 1
1 678 1
1 694 1
1 698 1
1 705 1
1 743 1
1 766 1
1 785 1
1 793 1
1 812 1
1 819 1
1 862 1
1 865 1
1 896 1
1 903 1
1 906 1
1 942 1
1 971 1
1 1008 1
1 1021 1
1 1025 1
1 1032 1
1 1072 1
1 1121 1
1 1125 1
1 1152 1
1 1171 1
1 1234 1
1 1240 1
1 1323 1
1 1370 1
1 1444 1
1 1477 1
1 1527 1
1 1552 1
1 1568 1
1 1586 1
2 6 1
2 11 1
2 21 1
2 24 1
2 34 1
2 54 1
2 55 1
2 63 1
2 71 1
2 135 1
2 138 1
2 141 1
2 242 1
2 254 1
2 257 1
2 263 1
2 284 1
2 306 1
2 338 1
2 386 1
2 391 1
2 393 1
2 394 1
2 395 1
2 396 1
2 414 1
2 535 1
2 563 1
2 576 1
2 614 1
2 630 1
2 670 1
2 677 1
2 721 1
2 731 1
2 742 1
2 811 1
2 815 1
2 817 1
2 845 1
2 875 1
2 893 1
2 919 1
2 985 1
2 1004 1
2 1202 1
2 1237 1
2 1245 1
2 1268 1
2 1297 1
2 1311 1
2 1393 1
2 1420 1
2 1500 1
2 1547 1
2 1574 1
3 6 1
3 7 1
3 10 1
3 26 1
3 28 1
3 36 1
3 56 1
3 60 1
3 70 1
3 77 1
3 86 1
3 103 1
3 126 1
3 130 1
3 135 1
3 138 1
3 146 1
3 148 1
3 165 1
3 166 1
3 170 1
3 217 1
3 247 1
3 252 1
3 256 1
3 285 1
3 318 1
3 320 1
3 324 1
3 327 1
3 332 1
3 360 1
3 366 1
3 385 1
3 408 1
3 440 1
3 474 1
3 477 1
3 482 1
3 491 1
3 496 1
3 528 1
3 529 1
3 533 1
3 574 1
3 580 1
3 613 1
3 623 1
3 635 1
3 654 1
3 797 1
3 810 1
3 821 1
3 836 1
3 895 1
3 948 1
3 983 1
3 1013 1
3 1027 1
3 1029 1
3 1037 1
3 1041 1
3 1092 1
3 1176 1
3 1225 1
3 1302 1
3 1403 1
3 1457 1
3 1511 1
3 1556 1
3 1600 1
4 6 1
4 7 1
4 8 1
4 9 1
4 13 1
4 27 1
4 30 1
4 32 1
4 33 1
4 47 1
4 52 1
4 60 1
4 63 1
4 66 1
4 68 1
4 74 1
4 112 1
4 113 1
4 119 1
4 133 1
4 144 1
4 160 1
4 163 1
4 164 1
4 177 1
4 187 1
4 193 1
4 225 1
4 230 1
4 234 1
4 237 1
4 244 1
4 277 1
4 289 1
4 303 1
4 312 1
4 334 1
4 339 1
4 349 1
4 353 1
4 367 1
4 388 1
4 422 1
4 430 1
4 432 1
4 441 1
4 445 1
4 462 1
4 467 1
4 486 1
4 539 1
4 542 1
4 554 1
4 572 1
4 582 1
4 600 1
4 622 1
4 624 1
4 656 1
4 677 1
4 683 1
4 707 1
4 731 1
4 742 1
4 826 1
4 857 1
4 861 1
4 990 1
4 997 1
4 1056 1
4 1167 1
4 1191 1
4 1243 1
4 1249 1
4 1305 1
4 1307 1
4 1347 1
4 1367 1
4 1449 1
4 1469 1
4 1508 1
4 1542 1
4 1566 1
4 1593 1
5 8 1
5 9 1
5 14 1
5 15 1
5 19 1
5 34 1
5 51 1
5 57 1
5 58 1
5 65 1
5 106 1
5 119 1
5 127 1
5 137 1
5 159 1
5 168 1
5 205 1
5 222 1
5 300 1
5 326 1
5 358 1
5 366 1
5 374 1
5 407 1
5 409 1
5 518 1
5 611 1
5 699 1
5 747 1
5 883 1
5 967 1
5 1005 1
5 1018 1
5 1055 1
5 1064 1
5 1068 1
5 1089 1
5 1096 1
5 1161 1
5 1261 1
5 1281 1
5 1299 1
5 1325 1
5 1374 1
6 7 1
6 8 1
6 9 1
6 12 1
6 13 1
6 16 1
6 23 1
6 31 1
6 32 1
6 37 1
6 44 1
6 53 1
6 54 1
6 64 1
6 65 1
6 78 1
6 80 1
6 86 1
6 87 1
6 106 1
6 116 1
6 119 1
6 131 1
6 137 1
6 146 1
6 151 1
6 166 1
6 186 1
6 212 1
6 235 1
6 238 1
6 264 1
6 283 1
6 290 1
6 305 1
6 327 1
6 336 1
6 354 1
6 357 1
6 380 1
6 502 1
6 510 1
6 533 1
6 566 1
6 612 1
6 666 1
6 679 1
6 735 1
6 738 1
6 748 1
6 795 1
6 827 1
6 829 1
6 916 1
6 1048 1
6 1071 1
6 1083 1
6 1110 1
6 1112 1
6 1116 1
6 1147 1
6 1169 1
6 1177 1
6 1238 1
6 1240 1
6 1251 1
6 1254 1
6 1270 1
6 1290 1
6 1293 1
6 1340 1
6 1380 1
6 1395 1
6 1399 1
6 1436 1
6 1437 1
6 1494 1
6 1503 1
6 1504 1
6 1561 1
7 10 1
7 13 1
7 18 1
7 23 1
7 32 1
7 43 1
7 45 1
7 136 1
7 143 1
7 158 1
7 179 1
7 189 1
7 191 1
7 225 1
7 232 1
7 286 1
7 294 1
7 325 1
7 337 1
7 363 1
7 486 1
7 497 1
7 506 1
7 514 1
7 540 1
7 551 1
7 554 1
7 584 1
7 641 1
7 648 1
7 801 1
7 821 1
7 919 1
7 944 1
7 975 1
7 981 1
7 1007 1
7 1034 1
7 1065 1
7 1067 1
7 1086 1
7 1139 1
7 1203 1
7 1330 1
7 1356 1
7 1549 1
8 10 1
8 11 1
8 12 1
8 13 1
8 14 1
8 15 1
8 16 1
8 17 1
8 22 1
8 26 1
8 30 1
8 34 1
8 36 1
8 37 1
8 39 1
8 40 1
8 43 1
8 45 1
8 48 1
8 49 1
8 55 1
8 62 1
8 63 1
8 67 1
8 69 1
8 73 1
8 91 1
8 115 1
8 133 1
8 148 1
8 152 1
8 158 1
8 174 1
8 175 1
8 186 1
8 189 1
8 199 1
8 210 1
8 219 1
8 223 1
8 239 1
8 257 1
8 271 1
8 288 1
8 289 1
8 296 1
8 328 1
8 332 1
8 338 1
8 371 1
8 518 1
8 531 1
8 535 1
8 538 1
8 583 1
8 620 1
8 665 1
8 739 1
8 868 1
8 924 1
8 1043 1
8 1077 1
8 1081 1
8 1137 1
8 1139 1
8 1189 1
8 1220 1
8 1288 1
8 1322 1
8 1323 1
8 1324 1
8 1397 1
8 1419 1
8 1425 1
8 1518 1
8 1557 1
9 17 1
9 35 1
9 50 1
9 72 1
9 74 1
9 76 1
9 84 1
9 89 1
9 110 1
9 117 1
9 119 1
9 127 1
9 139 1
9 158 1
9 180 1
9 181 1
9 211 1
9 213 1
9 214 1
9 226 1
9 242 1
9 256 1
9 268 1
9 287 1
9 289 1
9 317 1
9 333 1
9 371 1
9 407 1
9 413 1
9 458 1
9 518 1
9 547 1
9 556 1
9 557 1
9 598 1
9 627 1
9 654 1
9 686 1
9 775 1
9 794 1
9 968 1
9 1044 1
9 1097 1
9 1174 1
9 1234 1
9 1243 1
9 1311 1
9 1372 1
9 1373 1
9 1463 1
9 1559 1
9 1588 1
10 11 1
10 12 1
10 14 1
10 15 1
10 20 1
10 24 1
10 26 1
10 27 1
10 36 1
10 39 1
10 40 1
10 51 1
10 53 1
10 57 1
10 58 1
10 64 1
10 67 1
10 71 1
10 73 1
10 76 1
10 77 1
10 82 1
10 90 1
10 91 1
10 93 1
10 94 1
10 95 1
10 98 1
10 99 1
10 103 1
10 111 1
10 118 1
10 120 1
10 151 1
10 153 1
10 156 1
10 190 1
10 195 1
10 196 1
10 197 1
10 209 1
10 210 1
10 226 1
10 238 1
10 249 1
10 251 1
10 262 1
10 275 1
10 279 1
10 280 1
10 294 1
10 309 1
10 319 1
10 321 1
10 326 1
10 327 1
10 330 1
10 346 1
10 349 1
10 362 1
10 364 1
10 376 1
10 402 1
10 406 1
10 415 1
10 419 1
10 424 1
10 441 1
10 462 1
10 470 1
10 494 1
10 520 1
10 523 1
10 526 1
10 569 1
10 574 1
10 615 1
10 639 1
10 645 1
10 655 1
10 663 1
10 675 1
10 676 1
10 683 1
10 734 1
10 735 1
10 750 1
10 761 1
10 771 1
10 783 1
10 814 1
10 856 1
10 881 1
10 882 1
10 897 1
10 913 1
10 930 1
10 932 1
10 934 1
10 948 1
10 969 1
10 970 1
10 993 1
10 995 1
10 1012 1
10 1034 1
10 1035 1
10 1100 1
10 1120 1
10 1146 1
10 1160 1
10 1163 1
10 1176 1
10 1206 1
10 1209 1
10 1211 1
10 1219 1
10 1245 1
10 1248 1
10 1260 1
10 1264 1
10 1272 1
10 1278 1
10 1297 1
10 1318 1
10 1322 1
10 1352 1
10 1364 1
10 1504 1
10 1536 1
10 1537 1
10 1550 1
10 1566 1
10 1568 1
11 16 1
11 18 1
11 20 1
11 22 1
11 23 1
11 28 1
11 33 1
11 34 1
11 42 1
11 43 1
11 45 1
11 52 1
11 60 1
11 75 1
11 89 1
11 97 1
11 105 1
11 111 1
11 121 1
11 130 1
11 134 1
11 149 1
11 150 1
11 160 1
11 171 1
11 182 1
11 189 1
11 193 1
11 197 1
11 234 1
11 244 1
11 245 1
11 254 1
11 278 1
11 281 1
11 283 1
11 303 1
11 309 1
11 316 1
11 323 1
11 324 1
11 326 1
11 371 1
11 380 1
11 417 1
11 473 1
11 478 1
11 479 1
11 504 1
11 507 1
11 517 1
11 550 1
11 589 1
11 590 1
11 599 1
11 696 1
11 707 1
11 723 1
11 728 1
11 741 1
11 771 1
11 791 1
11 798 1
11 896 1
11 921 1
11 927 1
11 929 1
11 978 1
11 979 1
11 1005 1
11 1017 1
11 1059 1
11 1076 1
11 1077 1
11 1142 1
11 1230 1
11 1250 1
11 1255 1
11 1276 1
11 1321 1
11 1390 1
11 1422 1
11 1433 1
11 1459 1
11 1540 1
11 1555 1
12 14 1
12 15 1
12 17 1
12 18 1
12 19 1
12 26 1
12 27 1
12 38 1
12 45 1
12 46 1
12 50 1
12 53 1
12 57 1
12 70 1
12 74 1
12 101 1
12 103 1
12 123 1
12 142 1
12 147 1
12 149 1
12 162 1
12 170 1
12 172 1
12 177 1
12 187 1
12 194 1
12 209 1
12 212 1
12 224 1
12 240 1
12 298 1
12 310 1
12 314 1
12 333 1
12 343 1
12 373 1
12 394 1
12 402 1
12 426 1
12 438 1
12 485 1
12 535 1
12 568 1
12 577 1
12 584 1
12 634 1
12 665 1
12 698 1
12 710 1
12 715 1
12 740 1
12 754 1
12 783 1
12 795 1
12 799 1
12 816 1
12 830 1
12 831 1
12 876 1
12 888 1
12 895 1
12 912 1
12 971 1
12 974 1
12 984 1
12 1022 1
12 1044 1
12 1082 1
12 1114 1
12 1125 1
12 1190 1
12 1211 1
12 1231 1
12 1257 1
12 1329 1
12 1341 1
12 1345 1
12 1377 1
12 1400 1
12 1447 1
12 1474 1
12 1513 1
12 1518 1
12 1598 1
13 18 1
13 20 1
13 32 1
13 56 1
13 59 1
13 94 1
13 109 1
13 121 1
13 126 1
13 128 1
13 131 1
13 161 1
13 202 1
13 269 1
13 286 1
13 352 1
13 363 1
13 480 1
13 483 1
13 542 1
13 593 1
13 659 1
13 1022 1
13 1025 1
13 1173 1
13 1312 1
13 1392 1
14 25 1
14 38 1
14 44 1
14 68 1
14 69 1
14 122 1
14 139 1
14 163 1
14 172 1
14 184 1
14 217 1
14 230 1
14 245 1
14 278 1
14 295 1
14 320 1
14 354 1
14 369 1
14 378 1
14 388 1
14 439 1
14 448 1
14 482 1
14 505 1
14 528 1
14 602 1
14 640 1
14 646 1
14 674 1
14 678 1
14 693 1
14 718 1
14 737 1
14 796 1
14 840 1
14 846 1
14 853 1
14 907 1
14 1001 1
14 1053 1
14 1058 1
14 1063 1
14 1078 1
14 1111 1
14 1115 1
14 1200 1
14 1204 1
14 1207 1
14 1232 1
14 1268 1
14 1283 1
14 1288 1
14 1319 1
14 1423 1
14 1425 1
14 1503 1
14 1553 1
14 1589 1
15 16 1
15 17 1
15 19 1
15 21 1
15 23 1
15 25 1
15 28 1
15 51 1
15 61 1
15 63 1
15 146 1
15 198 1
15 239 1
15 290 1
15 381 1
15 398 1
15 418 1
15 449 1
15 523 1
15 535 1
15 548 1
15 619 1
15 659 1
15 668 1
15 719 1
15 762 1
15 792 1
15 846 1
15 1225 1
15 1251 1
15 1280 1
15 1350 1
15 1585 1
16 20 1
16 48 1
16 50 1
16 140 1
16 281 1
16 460 1
16 595 1
16 705 1
16 753 1
16 856 1
16 1091 1
16 1099 1
16 1155 1
16 1183 1
17 19 1
17 22 1
17 29 1
17 33 1
17 62 1
17 99 1
17 147 1
17 169 1
17 222 1
17 273 1
17 348 1
17 355 1
17 365 1
17 412 1
17 431 1
17 521 1
17 526 1
17 567 1
17 582 1
17 621 1
17 669 1
17 686 1
17 787 1
17 822 1
17 934 1
17 986 1
17 1121 1
17 1171 1
17 1183 1
17 1214 1
17 1218 1
17 1258 1
17 1316 1
17 1317 1
17 1519 1
18 24 1
18 28 1
18 29 1
18 46 1
18 49 1
18 64 1
18 81 1
18 82 1
18 95 1
18 160 1
18 208 1
18 255 1
18 258 1
18 259 1
18 316 1
18 318 1
18 345 1
18 399 1
18 400 1
18 411 1
18 423 1
18 441 1
18 456 1
18 472 1
18 595 1
18 681 1
18 768 1
18 771 1
18 861 1
18 874 1
18 916 1
18 946 1
18 1019 1
18 1034 1
18 1199 1
18 1299 1
18 1300 1
18 1374 1
18 1391 1
18 1441 1
18 1458 1
18 1476 1
19 27 1
19 29 1
19 58 1
19 88 1
19 115 1
19 186 1
19 307 1
19 389 1
19 548 1
19 604 1
19 673 1
19 721 1
19 934 1
19 972 1
19 1010 1
19 1012 1
19 1040 1
19 1277 1
19 1464 1
20 21 1
20 22 1
20 24 1
20 25 1
20 31 1
20 39 1
20 44 1
20 46 1
20 53 1
20 78 1
20 111 1
20 123 1
20 128 1
20 148 1
20 171 1
20 176 1
20 185 1
20 199 1
20 201 1
20 220 1
20 236 1
20 283 1
20 308 1
20 351 1
20 375 1
20 378 1
20 382 1
20 396 1
20 404 1
20 409 1
20 429 1
20 438 1
20 481 1
20 497 1
20 504 1
20 529 1
20 544 1
20 587 1
20 624 1
20 635 1
20 637 1
20 658 1
20 709 1
20 741 1
20 785 1
20 823 1
20 830 1
20 837 1
20 852 1
20 862 1
20 870 1
20 882 1
20 899 1
20 923 1
20 925 1
20 935 1
20 964 1
20 972 1
20 1026 1
20 1030 1
20 1056 1
20 1061 1
20 1081 1
20 1114 1
20 1148 1
20 1203 1
20 1233 1
20 1273 1
20 1284 1
20 1483 1
20 1499 1
20 1509 1
20 1511 1
20 1545 1
20 1579 1
21 25 1
21 48 1
21 84 1
21 102 1
21 150 1
21 253 1
21 262 1
21 345 1
21 396 1
21 407 1
21 718 1
21 848 1
21 926 1
21 932 1
21 992 1
21 1136 1
21 1151 1
21 1209 1
21 1231 1
21 1253 1
21 1282 1
21 1295 1
21 1452 1
22 38 1
22 46 1
22 47 1
22 66 1
22 87 1
22 113 1
22 151 1
22 183 1
22 187 1
22 297 1
22 368 1
22 430 1
22 475 1
22 623 1
22 633 1
22 713 1
22 743 1
22 769 1
22 939 1
22 976 1
22 1094 1
22 1095 1
22 1115 1
22 1154 1
22 1294 1
22 1412 1
22 1441 1
22 1454 1
22 1517 1
22 1530 1
22 1586 1
23 33 1
23 36 1
23 40 1
23 41 1
