200 2940 
1 14 1
1 19 1
1 43 1
1 44 1
1 48 1
1 80 1
1 83 1
1 91 1
1 95 1
1 112 1
1 119 1
1 122 1
1 138 1
1 139 1
1 141 1
1 150 1
1 169 1
1 184 1
1 187 1
1 193 1
1 196 1
2 7 1
2 15 1
2 18 1
2 32 1
2 44 1
2 45 1
2 50 1
2 53 1
2 58 1
2 60 1
2 61 1
2 62 1
2 71 1
2 85 1
2 90 1
2 94 1
2 103 1
2 134 1
2 135 1
2 149 1
2 150 1
2 159 1
2 160 1
2 163 1
2 170 1
2 179 1
2 182 1
2 187 1
2 196 1
3 10 1
3 18 1
3 23 1
3 34 1
3 38 1
3 39 1
3 41 1
3 42 1
3 48 1
3 50 1
3 51 1
3 63 1
3 65 1
3 69 1
3 70 1
3 74 1
3 91 1
3 95 1
3 97 1
3 108 1
3 109 1
3 110 1
3 113 1
3 115 1
3 123 1
3 125 1
3 128 1
3 129 1
3 134 1
3 137 1
3 138 1
3 151 1
3 155 1
3 179 1
3 180 1
3 185 1
3 196 1
4 8 1
4 9 1
4 49 1
4 66 1
4 67 1
4 75 1
4 76 1
4 79 1
4 85 1
4 95 1
4 106 1
4 107 1
4 109 1
4 112 1
4 113 1
4 115 1
4 135 1
4 136 1
4 138 1
4 157 1
4 180 1
4 183 1
4 190 1
4 191 1
4 193 1
4 195 1
4 198 1
4 200 1
5 6 1
5 8 1
5 18 1
5 20 1
5 30 1
5 39 1
5 41 1
5 47 1
5 48 1
5 89 1
5 102 1
5 111 1
5 115 1
5 116 1
5 117 1
5 119 1
5 127 1
5 130 1
5 137 1
5 142 1
5 144 1
5 145 1
5 156 1
5 165 1
5 169 1
5 178 1
5 185 1
5 195 1
5 198 1
6 12 1
6 17 1
6 22 1
6 32 1
6 34 1
6 41 1
6 42 1
6 47 1
6 54 1
6 64 1
6 66 1
6 70 1
6 71 1
6 73 1
6 74 1
6 76 1
6 80 1
6 84 1
6 90 1
6 91 1
6 95 1
6 103 1
6 118 1
6 120 1
6 124 1
6 125 1
6 128 1
6 130 1
6 133 1
6 134 1
6 140 1
6 150 1
6 151 1
6 158 1
6 171 1
6 189 1
6 199 1
7 11 1
7 21 1
7 28 1
7 48 1
7 54 1
7 58 1
7 60 1
7 62 1
7 68 1
7 69 1
7 75 1
7 80 1
7 87 1
7 90 1
7 94 1
7 96 1
7 118 1
7 131 1
7 132 1
7 141 1
7 144 1
7 153 1
7 176 1
7 184 1
7 185 1
7 187 1
7 195 1
7 196 1
8 34 1
8 51 1
8 53 1
8 64 1
8 65 1
8 74 1
8 84 1
8 87 1
8 90 1
8 93 1
8 97 1
8 133 1
8 146 1
8 161 1
8 171 1
8 181 1
9 12 1
9 19 1
9 22 1
9 29 1
9 36 1
9 50 1
9 53 1
9 60 1
9 65 1
9 70 1
9 73 1
9 110 1
9 127 1
9 129 1
9 137 1
9 144 1
9 165 1
9 170 1
9 180 1
9 190 1
10 13 1
10 15 1
10 21 1
10 23 1
10 25 1
10 27 1
10 34 1
10 36 1
10 47 1
10 55 1
10 57 1
10 63 1
10 65 1
10 71 1
10 73 1
10 76 1
10 88 1
10 93 1
10 95 1
10 98 1
10 101 1
10 102 1
10 105 1
10 108 1
10 109 1
10 113 1
10 125 1
10 126 1
10 134 1
10 136 1
10 137 1
10 140 1
10 154 1
10 156 1
10 166 1
10 171 1
10 182 1
10 184 1
10 187 1
10 189 1
10 190 1
11 24 1
11 32 1
11 33 1
11 40 1
11 57 1
11 63 1
11 71 1
11 81 1
11 93 1
11 98 1
11 99 1
11 105 1
11 114 1
11 120 1
11 139 1
11 145 1
11 151 1
11 171 1
11 175 1
11 176 1
11 195 1
12 20 1
12 27 1
12 29 1
12 36 1
12 56 1
12 64 1
12 78 1
12 79 1
12 100 1
12 112 1
12 117 1
12 123 1
12 124 1
12 131 1
12 135 1
12 136 1
12 144 1
12 145 1
12 147 1
12 151 1
12 158 1
12 169 1
12 173 1
12 175 1
12 176 1
12 195 1
13 27 1
13 29 1
13 36 1
13 39 1
13 45 1
13 55 1
13 61 1
13 63 1
13 82 1
13 112 1
13 121 1
13 143 1
13 144 1
13 145 1
13 157 1
13 168 1
13 174 1
13 179 1
13 181 1
13 186 1
13 187 1
13 190 1
14 17 1
14 21 1
14 26 1
14 32 1
14 40 1
14 41 1
14 44 1
14 46 1
14 49 1
14 54 1
14 60 1
14 64 1
14 81 1
14 83 1
14 85 1
14 91 1
14 93 1
14 100 1
14 105 1
14 108 1
14 133 1
14 143 1
14 148 1
14 156 1
14 157 1
14 163 1
14 164 1
14 165 1
14 183 1
14 187 1
14 191 1
14 193 1
14 195 1
14 199 1
15 30 1
15 31 1
15 42 1
15 43 1
15 45 1
15 47 1
15 49 1
15 50 1
15 62 1
15 63 1
15 64 1
15 76 1
15 78 1
15 81 1
15 82 1
15 86 1
15 88 1
15 90 1
15 103 1
15 104 1
15 108 1
15 114 1
15 115 1
15 119 1
15 120 1
15 142 1
15 144 1
15 153 1
15 160 1
15 164 1
15 168 1
15 170 1
15 171 1
15 180 1
15 181 1
15 184 1
15 186 1
15 192 1
16 22 1
16 26 1
16 27 1
16 28 1
16 33 1
16 34 1
16 35 1
16 38 1
16 39 1
16 40 1
16 42 1
16 45 1
16 46 1
16 52 1
16 54 1
16 55 1
16 60 1
16 61 1
16 65 1
16 70 1
16 72 1
16 77 1
16 83 1
16 94 1
16 98 1
16 99 1
16 101 1
16 113 1
16 134 1
16 136 1
16 138 1
16 140 1
16 144 1
16 151 1
16 153 1
16 154 1
16 155 1
16 169 1
16 171 1
16 177 1
16 185 1
16 187 1
16 195 1
16 196 1
16 198 1
17 38 1
17 40 1
17 42 1
17 43 1
17 66 1
17 82 1
17 83 1
17 96 1
17 98 1
17 103 1
17 113 1
17 118 1
17 124 1
17 132 1
17 134 1
17 137 1
17 143 1
17 144 1
17 148 1
17 164 1
17 180 1
17 194 1
18 36 1
18 44 1
18 49 1
18 63 1
18 67 1
18 84 1
18 89 1
18 96 1
18 101 1
18 115 1
18 120 1
18 126 1
18 132 1
18 138 1
18 139 1
18 141 1
18 145 1
18 149 1
18 151 1
18 152 1
18 153 1
18 155 1
18 162 1
18 166 1
18 173 1
18 184 1
18 190 1
18 197 1
19 24 1
19 31 1
19 35 1
19 37 1
19 50 1
19 58 1
19 62 1
19 64 1
19 70 1
19 72 1
19 78 1
19 86 1
19 91 1
19 92 1
19 93 1
19 105 1
19 109 1
19 110 1
19 130 1
19 134 1
19 138 1
19 140 1
19 142 1
19 148 1
19 150 1
19 159 1
19 160 1
19 169 1
19 175 1
19 177 1
19 181 1
19 189 1
19 194 1
19 197 1
19 199 1
20 37 1
20 40 1
20 43 1
20 53 1
20 54 1
20 56 1
20 68 1
20 74 1
20 87 1
20 93 1
20 96 1
20 103 1
20 108 1
20 113 1
20 114 1
20 125 1
20 126 1
20 143 1
20 150 1
20 151 1
20 154 1
20 163 1
20 178 1
20 182 1
20 186 1
20 190 1
20 194 1
20 198 1
21 24 1
21 32 1
21 33 1
21 34 1
21 36 1
21 47 1
21 49 1
21 50 1
21 56 1
21 58 1
21 62 1
21 65 1
21 82 1
21 98 1
21 101 1
21 103 1
21 113 1
21 115 1
21 125 1
21 142 1
21 164 1
21 186 1
22 27 1
22 34 1
22 37 1
22 39 1
22 41 1
22 42 1
22 44 1
22 57 1
22 66 1
22 67 1
22 75 1
22 77 1
22 82 1
22 83 1
22 90 1
22 102 1
22 106 1
22 118 1
22 125 1
22 127 1
22 131 1
22 138 1
22 145 1
22 166 1
22 168 1
22 176 1
22 180 1
22 181 1
22 182 1
22 185 1
22 188 1
22 190 1
23 30 1
23 37 1
23 49 1
23 66 1
23 71 1
23 80 1
23 85 1
23 90 1
23 112 1
23 117 1
23 124 1
23 138 1
23 148 1
23 151 1
23 154 1
23 156 1
23 165 1
23 168 1
23 187 1
23 192 1
24 33 1
24 34 1
24 40 1
24 51 1
24 56 1
24 58 1
24 59 1
24 68 1
24 74 1
24 76 1
24 79 1
24 81 1
24 82 1
24 83 1
24 90 1
24 93 1
24 106 1
24 112 1
24 115 1
24 123 1
24 127 1
24 129 1
24 146 1
24 152 1
24 161 1
24 163 1
24 166 1
24 170 1
24 172 1
24 182 1
24 191 1
24 192 1
24 194 1
25 26 1
25 28 1
25 29 1
25 38 1
25 44 1
25 48 1
25 52 1
25 57 1
25 70 1
25 71 1
25 73 1
25 81 1
25 83 1
25 86 1
25 93 1
25 94 1
25 97 1
25 100 1
25 102 1
25 111 1
25 124 1
25 128 1
25 129 1
25 133 1
25 157 1
25 164 1
25 174 1
25 180 1
25 191 1
25 194 1
25 195 1
25 196 1
25 200 1
26 29 1
26 31 1
26 35 1
26 36 1
26 37 1
26 43 1
26 49 1
26 52 1
26 54 1
26 59 1
26 74 1
26 79 1
26 80 1
26 87 1
26 91 1
26 93 1
26 109 1
26 110 1
26 112 1
26 124 1
26 128 1
26 135 1
26 146 1
26 148 1
26 157 1
26 159 1
26 161 1
26 164 1
26 169 1
26 177 1
26 189 1
26 190 1
26 194 1
27 51 1
27 54 1
27 57 1
27 65 1
27 67 1
27 69 1
27 84 1
27 86 1
27 87 1
27 90 1
27 97 1
27 102 1
27 106 1
27 107 1
27 113 1
27 117 1
27 135 1
27 136 1
27 148 1
27 169 1
27 170 1
27 187 1
27 188 1
27 196 1
27 198 1
27 199 1
28 34 1
28 35 1
28 41 1
28 42 1
28 44 1
28 54 1
28 60 1
28 61 1
28 62 1
28 65 1
28 84 1
28 92 1
28 99 1
28 101 1
28 114 1
28 131 1
28 133 1
28 139 1
28 160 1
28 162 1
28 165 1
28 167 1
28 168 1
28 174 1
28 191 1
28 193 1
28 194 1
29 30 1
29 43 1
29 45 1
29 49 1
29 51 1
29 54 1
29 56 1
29 59 1
29 64 1
29 65 1
29 73 1
29 79 1
29 80 1
29 86 1
29 97 1
29 108 1
29 126 1
29 134 1
29 142 1
29 143 1
29 146 1
29 148 1
29 156 1
29 168 1
29 169 1
29 182 1
29 194 1
30 31 1
30 43 1
30 58 1
30 63 1
30 67 1
30 70 1
30 72 1
30 75 1
30 76 1
30 85 1
30 90 1
30 91 1
30 98 1
30 101 1
30 102 1
30 119 1
30 122 1
30 136 1
30 144 1
30 152 1
30 158 1
30 172 1
30 196 1
30 198 1
31 46 1
31 49 1
31 50 1
31 51 1
31 60 1
31 65 1
31 67 1
31 71 1
31 78 1
31 79 1
31 86 1
31 101 1
31 109 1
31 110 1
31 120 1
31 129 1
31 135 1
31 138 1
31 143 1
31 145 1
31 150 1
31 153 1
31 158 1
31 167 1
31 169 1
31 182 1
31 183 1
31 191 1
31 194 1
32 33 1
32 39 1
32 51 1
32 52 1
32 55 1
32 61 1
32 79 1
32 87 1
32 90 1
32 95 1
32 100 1
32 104 1
32 110 1
32 133 1
32 152 1
32 154 1
32 164 1
32 178 1
32 179 1
32 182 1
32 183 1
32 188 1
32 191 1
32 194 1
32 197 1
33 37 1
33 40 1
33 41 1
33 54 1
33 60 1
33 66 1
33 69 1
33 70 1
33 79 1
33 95 1
33 98 1
33 101 1
33 113 1
33 115 1
33 119 1
33 123 1
33 129 1
33 134 1
33 144 1
33 166 1
33 176 1
33 184 1
33 190 1
33 194 1
34 43 1
34 44 1
34 57 1
34 58 1
34 90 1
34 95 1
34 109 1
34 111 1
34 118 1
34 121 1
34 122 1
34 123 1
34 128 1
34 129 1
34 132 1
34 137 1
34 142 1
34 155 1
34 164 1
34 182 1
35 40 1
35 66 1
35 78 1
35 109 1
35 116 1
35 138 1
35 145 1
35 150 1
35 164 1
35 165 1
35 166 1
35 183 1
35 196 1
36 51 1
36 53 1
36 64 1
36 66 1
36 68 1
36 73 1
36 108 1
36 112 1
36 118 1
36 123 1
36 132 1
36 133 1
36 146 1
36 147 1
36 149 1
36 155 1
36 158 1
36 161 1
36 187 1
37 44 1
37 48 1
37 52 1
37 62 1
37 64 1
37 83 1
37 85 1
37 87 1
37 89 1
37 90 1
37 101 1
37 102 1
37 103 1
37 114 1
37 119 1
37 127 1
37 128 1
37 129 1
37 130 1
37 136 1
37 152 1
37 178 1
37 188 1
37 193 1
37 194 1
37 199 1
38 41 1
38 44 1
38 49 1
38 57 1
38 61 1
38 66 1
38 67 1
38 72 1
38 98 1
38 101 1
38 124 1
38 134 1
38 138 1
38 145 1
38 151 1
38 161 1
38 172 1
39 43 1
39 44 1
39 49 1
39 54 1
39 63 1
39 65 1
39 70 1
39 88 1
39 89 1
39 91 1
39 105 1
39 107 1
39 118 1
39 120 1
39 139 1
39 151 1
39 153 1
39 155 1
39 172 1
39 173 1
39 175 1
39 176 1
39 178 1
39 187 1
39 194 1
39 198 1
39 199 1
40 46 1
40 59 1
40 66 1
40 73 1
40 74 1
40 86 1
40 88 1
40 101 1
40 106 1
40 116 1
40 118 1
40 127 1
40 133 1
40 136 1
40 163 1
40 169 1
40 171 1
40 186 1
40 192 1
40 194 1
40 197 1
40 199 1
41 42 1
41 47 1
41 57 1
41 59 1
41 74 1
41 79 1
41 84 1
41 97 1
41 129 1
41 158 1
41 165 1
41 177 1
41 189 1
41 192 1
41 195 1
42 45 1
42 49 1
42 54 1
42 58 1
42 64 1
42 65 1
42 71 1
42 82 1
42 84 1
42 87 1
42 92 1
42 108 1
42 121 1
42 131 1
42 137 1
42 156 1
42 157 1
42 162 1
42 169 1
42 174 1
42 175 1
42 177 1
42 187 1
42 189 1
42 192 1
42 194 1
42 196 1
43 44 1
43 54 1
43 55 1
43 62 1
43 67 1
43 92 1
43 103 1
43 132 1
43 140 1
43 150 1
43 157 1
43 173 1
43 175 1
43 185 1
43 188 1
43 193 1
43 195 1
43 196 1
43 199 1
44 48 1
44 49 1
44 57 1
44 62 1
44 70 1
44 76 1
44 82 1
44 91 1
44 96 1
44 101 1
44 103 1
44 105 1
44 106 1
44 107 1
44 118 1
44 122 1
44 128 1
44 130 1
44 140 1
44 145 1
44 150 1
44 164 1
44 177 1
44 179 1
44 192 1
44 199 1
45 48 1
45 70 1
45 97 1
45 102 1
45 103 1
45 110 1
45 112 1
45 128 1
45 129 1
45 132 1
45 153 1
45 160 1
45 163 1
45 164 1
45 175 1
45 179 1
45 183 1
45 184 1
45 192 1
45 197 1
46 54 1
46 60 1
46 61 1
46 62 1
46 66 1
46 68 1
46 76 1
46 78 1
46 90 1
46 95 1
46 97 1
46 101 1
46 102 1
46 103 1
46 108 1
46 117 1
46 119 1
46 130 1
46 139 1
46 140 1
46 141 1
46 146 1
46 154 1
46 166 1
46 180 1
46 184 1
47 57 1
47 65 1
47 68 1
47 77 1
47 79 1
47 80 1
47 81 1
47 90 1
47 102 1
47 105 1
47 107 1
47 124 1
47 126 1
47 129 1
47 130 1
47 131 1
47 138 1
47 153 1
47 160 1
47 183 1
47 186 1
47 197 1
47 198 1
48 56 1
48 63 1
48 77 1
48 83 1
48 105 1
48 121 1
48 133 1
48 145 1
48 146 1
48 148 1
48 176 1
48 182 1
48 191 1
48 196 1
49 56 1
49 63 1
49 65 1
49 67 1
49 88 1
49 95 1
49 97 1
49 102 1
49 118 1
49 136 1
49 142 1
49 147 1
49 153 1
49 158 1
49 160 1
49 161 1
49 176 1
49 180 1
49 182 1
49 187 1
49 188 1
49 189 1
49 191 1
49 195 1
50 51 1
50 58 1
50 60 1
50 65 1
50 67 1
50 71 1
50 76 1
50 78 1
50 86 1
50 94 1
50 111 1
50 113 1
50 118 1
50 124 1
50 130 1
50 143 1
50 170 1
50 171 1
50 179 1
50 187 1
50 188 1
50 190 1
51 52 1
51 55 1
51 61 1
51 72 1
51 75 1
51 76 1
51 82 1
51 85 1
51 86 1
51 101 1
51 110 1
51 124 1
51 132 1
51 135 1
51 138 1
51 158 1
51 162 1
51 166 1
51 174 1
51 195 1
52 59 1
52 78 1
52 93 1
52 107 1
52 114 1
52 117 1
52 120 1
52 126 1
52 128 1
52 134 1
52 140 1
52 150 1
52 152 1
52 154 1
52 168 1
52 169 1
52 177 1
52 178 1
52 181 1
52 185 1
52 187 1
52 199 1
53 58 1
53 60 1
53 61 1
53 70 1
53 81 1
53 84 1
53 89 1
53 94 1
53 105 1
53 129 1
53 137 1
53 141 1
53 143 1
53 146 1
53 160 1
53 166 1
53 170 1
53 173 1
53 190 1
53 199 1
53 200 1
54 71 1
54 72 1
54 90 1
54 92 1
54 103 1
54 108 1
54 125 1
54 129 1
54 135 1
54 136 1
54 143 1
54 150 1
54 151 1
54 153 1
54 154 1
54 173 1
54 178 1
54 179 1
54 191 1
54 192 1
54 196 1
55 87 1
55 89 1
55 98 1
55 105 1
55 111 1
55 115 1
55 136 1
55 138 1
55 141 1
55 145 1
55 151 1
55 152 1
55 153 1
55 171 1
55 181 1
55 183 1
55 190 1
56 78 1
56 79 1
56 86 1
56 90 1
56 91 1
56 93 1
56 110 1
56 116 1
56 131 1
56 133 1
56 141 1
56 153 1
56 154 1
56 167 1
56 172 1
56 175 1
56 180 1
56 184 1
56 186 1
56 192 1
56 193 1
57 78 1
57 83 1
57 84 1
57 120 1
57 121 1
57 124 1
57 134 1
57 139 1
57 140 1
57 146 1
57 153 1
57 164 1
57 176 1
57 185 1
57 188 1
57 193 1
58 59 1
58 64 1
58 66 1
58 67 1
58 70 1
58 83 1
58 103 1
58 107 1
58 125 1
58 130 1
58 131 1
58 140 1
58 151 1
58 154 1
58 164 1
58 174 1
58 177 1
58 179 1
58 189 1
58 192 1
58 197 1
58 198 1
58 200 1
59 65 1
59 66 1
59 70 1
59 72 1
59 75 1
59 77 1
59 85 1
59 87 1
59 91 1
59 96 1
59 105 1
59 111 1
59 116 1
59 120 1
59 121 1
59 125 1
59 127 1
59 129 1
59 132 1
59 156 1
59 163 1
59 165 1
59 184 1
59 196 1
60 62 1
60 71 1
60 73 1
60 75 1
60 77 1
60 88 1
60 110 1
60 114 1
60 116 1
60 122 1
60 123 1
60 145 1
60 146 1
60 147 1
60 155 1
60 156 1
60 161 1
60 169 1
60 184 1
60 189 1
61 65 1
61 71 1
61 93 1
61 94 1
61 97 1
61 104 1
61 105 1
61 121 1
61 125 1
61 126 1
61 127 1
61 134 1
61 142 1
61 176 1
61 191 1
61 192 1
62 66 1
62 67 1
62 89 1
62 90 1
62 110 1
62 118 1
62 120 1
62 128 1
62 133 1
62 134 1
62 135 1
62 139 1
62 141 1
62 149 1
62 175 1
62 180 1
62 185 1
63 69 1
63 74 1
63 75 1
63 80 1
63 83 1
63 88 1
63 89 1
63 90 1
63 95 1
63 107 1
63 111 1
63 113 1
63 142 1
63 148 1
63 160 1
63 161 1
63 175 1
63 181 1
63 188 1
63 192 1
64 78 1
64 83 1
64 87 1
64 96 1
64 115 1
64 138 1
64 180 1
64 181 1
64 186 1
64 188 1
64 189 1
64 195 1
64 198 1
64 199 1
65 66 1
65 68 1
65 74 1
65 82 1
65 86 1
65 94 1
65 98 1
65 102 1
65 118 1
65 128 1
65 131 1
65 136 1
65 140 1
65 144 1
65 154 1
65 157 1
65 160 1
65 166 1
65 167 1
65 175 1
65 179 1
65 184 1
65 185 1
65 196 1
66 67 1
66 78 1
66 79 1
66 83 1
66 85 1
66 94 1
66 102 1
66 103 1
66 125 1
66 127 1
66 131 1
66 135 1
66 139 1
66 142 1
66 148 1
66 149 1
66 152 1
66 154 1
66 155 1
66 169 1
66 173 1
66 198 1
66 200 1
67 69 1
67 74 1
67 78 1
67 79 1
67 84 1
67 87 1
67 89 1
67 124 1
67 127 1
67 129 1
67 136 1
67 137 1
67 141 1
67 142 1
67 144 1
67 146 1
67 147 1
67 150 1
67 171 1
67 172 1
67 173 1
67 183 1
67 189 1
67 191 1
67 196 1
67 198 1
68 70 1
68 76 1
68 88 1
68 97 1
68 104 1
68 106 1
68 114 1
68 117 1
68 129 1
68 145 1
68 146 1
68 152 1
68 153 1
68 154 1
68 156 1
68 179 1
68 194 1
69 77 1
69 85 1
69 87 1
69 92 1
69 106 1
69 109 1
69 117 1
69 118 1
69 133 1
69 140 1
69 148 1
69 164 1
69 170 1
69 184 1
69 185 1
69 189 1
69 193 1
69 196 1
70 81 1
70 83 1
70 87 1
70 91 1
70 99 1
70 102 1
70 108 1
70 114 1
70 118 1
70 120 1
70 125 1
70 129 1
70 132 1
70 134 1
70 138 1
70 140 1
70 141 1
70 149 1
70 160 1
70 161 1
70 180 1
70 183 1
70 185 1
70 187 1
70 195 1
70 196 1
70 197 1
71 72 1
71 78 1
71 80 1
71 89 1
71 90 1
71 92 1
71 105 1
71 119 1
71 125 1
71 131 1
71 137 1
71 163 1
71 168 1
71 169 1
71 173 1
71 183 1
71 185 1
72 73 1
72 77 1
72 81 1
72 83 1
72 84 1
72 94 1
72 99 1
72 104 1
72 106 1
72 113 1
72 114 1
72 121 1
72 124 1
72 130 1
72 138 1
72 144 1
72 147 1
72 164 1
72 166 1
72 171 1
72 178 1
72 179 1
72 183 1
72 186 1
72 197 1
73 78 1
73 82 1
73 90 1
73 95 1
73 99 1
73 104 1
73 108 1
73 120 1
73 128 1
73 136 1
73 159 1
73 160 1
73 176 1
73 188 1
73 197 1
74 84 1
74 85 1
74 87 1
74 89 1
74 91 1
74 113 1
74 132 1
74 138 1
74 139 1
74 141 1
74 142 1
74 149 1
74 154 1
74 182 1
74 183 1
75 83 1
75 84 1
75 86 1
75 90 1
75 100 1
75 103 1
75 114 1
75 130 1
75 135 1
75 138 1
75 143 1
75 145 1
75 146 1
75 148 1
75 156 1
75 157 1
75 163 1
75 171 1
75 192 1
75 199 1
76 80 1
76 83 1
76 85 1
76 89 1
76 91 1
76 92 1
76 95 1
76 102 1
76 109 1
76 110 1
76 117 1
76 122 1
76 129 1
76 144 1
76 147 1
76 152 1
76 153 1
76 156 1
76 158 1
76 167 1
76 184 1
76 185 1
76 187 1
76 194 1
77 79 1
77 82 1
77 89 1
77 95 1
77 96 1
77 102 1
77 103 1
77 116 1
77 120 1
77 128 1
77 137 1
77 143 1
77 146 1
77 147 1
77 151 1
77 158 1
77 163 1
77 175 1
77 178 1
77 193 1
77 197 1
77 199 1
78 83 1
78 110 1
78 117 1
78 119 1
78 130 1
78 134 1
78 138 1
78 140 1
78 146 1
78 151 1
78 165 1
78 187 1
79 89 1
79 96 1
79 99 1
79 118 1
79 123 1
79 125 1
79 127 1
79 129 1
79 140 1
79 143 1
79 145 1
79 146 1
79 147 1
79 150 1
79 155 1
79 157 1
79 171 1
79 172 1
79 174 1
79 181 1
79 192 1
79 193 1
80 85 1
80 86 1
80 88 1
80 94 1
80 96 1
80 98 1
80 111 1
80 112 1
80 115 1
80 123 1
80 129 1
80 130 1
80 132 1
80 138 1
80 143 1
80 158 1
80 161 1
80 164 1
80 166 1
80 174 1
80 191 1
81 95 1
81 97 1
81 99 1
81 108 1
81 114 1
81 119 1
81 121 1
81 124 1
81 142 1
81 160 1
81 174 1
81 175 1
81 182 1
81 197 1
82 95 1
82 96 1
82 101 1
82 102 1
82 105 1
82 106 1
82 109 1
82 134 1
82 144 1
82 146 1
82 151 1
82 155 1
82 160 1
82 171 1
82 172 1
82 173 1
82 191 1
83 85 1
83 91 1
83 105 1
83 116 1
83 117 1
83 119 1
83 132 1
83 141 1
83 149 1
83 154 1
83 155 1
83 172 1
83 177 1
83 178 1
83 179 1
83 187 1
83 191 1
84 89 1
84 113 1
84 117 1
84 127 1
