1200 107759 
1 2 1
1 4 1
1 15 1
1 50 1
1 61 1
1 69 1
1 70 1
1 81 1
1 84 1
1 88 1
1 91 1
1 107 1
1 110 1
1 116 1
1 118 1
1 123 1
1 124 1
1 125 1
1 154 1
1 155 1
1 156 1
1 158 1
1 159 1
1 171 1
1 177 1
1 182 1
1 185 1
1 186 1
1 192 1
1 204 1
1 213 1
1 214 1
1 224 1
1 227 1
1 228 1
1 251 1
1 253 1
1 264 1
1 265 1
1 268 1
1 271 1
1 278 1
1 280 1
1 302 1
1 313 1
1 315 1
1 334 1
1 345 1
1 347 1
1 360 1
1 369 1
1 375 1
1 376 1
1 377 1
1 381 1
1 387 1
1 390 1
1 391 1
1 394 1
1 401 1
1 414 1
1 419 1
1 424 1
1 435 1
1 452 1
1 461 1
1 462 1
1 468 1
1 479 1
1 482 1
1 489 1
1 495 1
1 505 1
1 506 1
1 516 1
1 527 1
1 543 1
1 548 1
1 550 1
1 552 1
1 556 1
1 574 1
1 575 1
1 578 1
1 589 1
1 594 1
1 604 1
1 618 1
1 623 1
1 628 1
1 629 1
1 632 1
1 634 1
1 648 1
1 650 1
1 653 1
1 655 1
1 658 1
1 662 1
1 667 1
1 674 1
1 690 1
1 700 1
1 714 1
1 715 1
1 721 1
1 735 1
1 745 1
1 757 1
1 758 1
1 766 1
1 767 1
1 769 1
1 770 1
1 773 1
1 774 1
1 775 1
1 782 1
1 787 1
1 788 1
1 801 1
1 840 1
1 862 1
1 865 1
1 866 1
1 871 1
1 879 1
1 885 1
1 890 1
1 894 1
1 903 1
1 909 1
1 916 1
1 919 1
1 923 1
1 935 1
1 936 1
1 943 1
1 952 1
1 967 1
1 969 1
1 974 1
1 986 1
1 996 1
1 1000 1
1 1009 1
1 1012 1
1 1015 1
1 1018 1
1 1031 1
1 1034 1
1 1036 1
1 1041 1
1 1043 1
1 1045 1
1 1053 1
1 1061 1
1 1066 1
1 1075 1
1 1078 1
1 1079 1
1 1090 1
1 1097 1
1 1101 1
1 1111 1
1 1121 1
1 1122 1
1 1131 1
1 1136 1
1 1149 1
1 1157 1
1 1165 1
1 1170 1
1 1177 1
1 1193 1
1 1197 1
1 1200 1
2 14 1
2 28 1
2 35 1
2 48 1
2 49 1
2 57 1
2 62 1
2 67 1
2 69 1
2 75 1
2 76 1
2 79 1
2 80 1
2 83 1
2 91 1
2 93 1
2 97 1
2 98 1
2 99 1
2 116 1
2 118 1
2 119 1
2 134 1
2 137 1
2 145 1
2 152 1
2 153 1
2 159 1
2 161 1
2 167 1
2 191 1
2 196 1
2 198 1
2 213 1
2 215 1
2 224 1
2 228 1
2 252 1
2 258 1
2 280 1
2 281 1
2 287 1
2 292 1
2 301 1
2 302 1
2 308 1
2 314 1
2 317 1
2 329 1
2 341 1
2 347 1
2 357 1
2 368 1
2 378 1
2 380 1
2 409 1
2 412 1
2 417 1
2 418 1
2 430 1
2 441 1
2 449 1
2 460 1
2 473 1
2 474 1
2 476 1
2 480 1
2 485 1
2 501 1
2 505 1
2 511 1
2 521 1
