100 734 
1 9 1
1 17 1
1 18 1
1 19 1
1 23 1
1 24 1
1 29 1
1 34 1
1 38 1
1 54 1
1 60 1
1 81 1
1 84 1
1 97 1
2 8 1
2 11 1
2 13 1
2 16 1
2 17 1
2 26 1
2 27 1
2 30 1
2 32 1
2 45 1
2 48 1
2 49 1
2 77 1
2 84 1
3 14 1
3 18 1
3 20 1
3 21 1
3 23 1
3 29 1
3 37 1
3 40 1
3 43 1
3 52 1
3 60 1
3 63 1
3 69 1
3 74 1
3 80 1
3 87 1
3 97 1
3 98 1
3 99 1
4 13 1
4 45 1
4 63 1
4 96 1
5 7 1
5 17 1
5 18 1
5 27 1
5 28 1
5 47 1
5 56 1
5 75 1
5 76 1
5 85 1
6 17 1
6 25 1
6 32 1
6 36 1
6 66 1
6 73 1
6 78 1
6 99 1
6 100 1
7 8 1
7 15 1
7 18 1
7 29 1
7 36 1
7 37 1
7 39 1
7 40 1
7 46 1
7 47 1
7 49 1
7 53 1
7 55 1
7 61 1
7 65 1
7 66 1
7 74 1
7 81 1
7 87 1
7 92 1
7 94 1
8 12 1
8 27 1
8 28 1
8 30 1
8 39 1
8 40 1
8 60 1
8 64 1
8 72 1
8 92 1
8 99 1
9 19 1
9 30 1
9 34 1
9 48 1
9 55 1
9 67 1
9 70 1
9 71 1
9 77 1
9 78 1
9 91 1
9 99 1
10 12 1
10 22 1
10 24 1
10 37 1
10 39 1
10 41 1
10 42 1
10 43 1
10 44 1
10 46 1
10 47 1
10 49 1
10 50 1
10 51 1
10 64 1
10 70 1
10 74 1
10 75 1
10 86 1
10 88 1
10 91 1
10 98 1
10 100 1
11 16 1
11 19 1
11 27 1
11 32 1
11 37 1
11 38 1
11 42 1
11 46 1
11 58 1
11 64 1
11 98 1
12 30 1
12 31 1
12 37 1
12 38 1
12 39 1
12 51 1
12 54 1
12 55 1
12 64 1
12 67 1
12 73 1
12 75 1
12 84 1
12 88 1
12 92 1
12 94 1
13 18 1
13 19 1
13 24 1
13 35 1
13 41 1
13 64 1
13 69 1
13 72 1
13 82 1
13 89 1
13 95 1
14 19 1
14 42 1
14 43 1
14 47 1
14 73 1
14 86 1
14 87 1
14 88 1
14 91 1
15 24 1
15 31 1
15 40 1
15 41 1
15 42 1
15 77 1
15 89 1
15 91 1
15 93 1
16 22 1
16 23 1
16 24 1
16 54 1
16 58 1
16 59 1
16 66 1
16 69 1
16 76 1
16 78 1
16 84 1
16 89 1
16 96 1
16 99 1
17 22 1
17 23 1
17 28 1
17 29 1
17 46 1
17 53 1
17 62 1
17 68 1
17 73 1
17 79 1
17 93 1
17 95 1
17 99 1
18 26 1
18 42 1
18 44 1
18 45 1
18 50 1
18 53 1
18 58 1
18 64 1
18 74 1
18 76 1
18 85 1
19 37 1
19 40 1
19 58 1
19 64 1
19 67 1
19 73 1
19 74 1
19 78 1
19 82 1
19 84 1
19 98 1
19 100 1
20 41 1
20 53 1
20 54 1
20 60 1
20 62 1
20 63 1
20 69 1
20 77 1
20 86 1
20 87 1
