40 108 
1 2 1
1 4 1
1 12 1
1 22 1
1 23 1
1 26 1
1 35 1
1 37 1
1 39 1
2 3 1
2 9 1
2 27 1
2 35 1
2 36 1
2 37 1
2 40 1
3 5 1
3 13 1
3 19 1
3 23 1
3 26 1
3 27 1
3 32 1
3 36 1
4 6 1
4 23 1
4 30 1
4 34 1
4 38 1
4 39 1
5 14 1
5 20 1
5 21 1
5 31 1
6 10 1
6 18 1
6 20 1
6 23 1
6 25 1
7 11 1
7 27 1
8 34 1
8 35 1
8 38 1
9 10 1
9 11 1
9 25 1
9 27 1
9 29 1
9 30 1
9 32 1
9 40 1
10 13 1
10 18 1
10 19 1
10 27 1
10 34 1
11 12 1
11 19 1
11 28 1
11 36 1
12 15 1
12 21 1
12 32 1
12 35 1
13 14 1
13 15 1
13 20 1
13 21 1
13 23 1
13 28 1
13 36 1
14 15 1
14 31 1
15 17 1
15 29 1
15 39 1
16 17 1
16 21 1
16 23 1
16 38 1
17 20 1
17 26 1
17 29 1
17 31 1
18 27 1
18 31 1
19 22 1
19 37 1
19 38 1
20 32 1
22 23 1
22 33 1
23 26 1
23 34 1
24 35 1
25 29 1
25 36 1
26 34 1
27 36 1
27 40 1
28 30 1
28 35 1
28 37 1
30 32 1
30 38 1
31 33 1
33 39 1
