200 2923 
1 5 1
1 13 1
1 20 1
1 32 1
1 43 1
1 44 1
1 55 1
1 57 1
1 61 1
1 67 1
1 71 1
1 74 1
1 81 1
1 88 1
1 97 1
1 102 1
1 107 1
1 108 1
1 122 1
1 125 1
1 133 1
1 134 1
1 136 1
1 142 1
1 146 1
1 149 1
1 156 1
1 158 1
1 175 1
1 198 1
2 8 1
2 15 1
2 17 1
2 22 1
2 23 1
2 35 1
2 51 1
2 66 1
2 72 1
2 80 1
2 91 1
2 97 1
2 101 1
2 103 1
2 107 1
2 115 1
2 116 1
2 117 1
2 125 1
2 128 1
2 129 1
2 142 1
2 145 1
2 150 1
2 152 1
2 166 1
2 169 1
2 179 1
2 180 1
2 188 1
2 190 1
2 191 1
3 7 1
3 11 1
3 18 1
3 20 1
3 23 1
3 37 1
3 41 1
3 47 1
3 49 1
3 51 1
3 67 1
3 68 1
3 77 1
3 79 1
3 82 1
3 91 1
3 97 1
3 106 1
3 109 1
3 115 1
3 126 1
3 134 1
3 136 1
3 138 1
3 143 1
3 148 1
3 149 1
3 154 1
3 158 1
3 160 1
3 167 1
3 168 1
3 171 1
3 179 1
3 181 1
3 196 1
4 5 1
4 9 1
4 13 1
4 19 1
4 26 1
4 29 1
4 43 1
4 49 1
4 61 1
4 65 1
4 67 1
4 72 1
4 79 1
4 83 1
4 84 1
4 88 1
4 91 1
4 95 1
4 101 1
4 119 1
4 121 1
4 122 1
4 125 1
4 129 1
4 132 1
4 150 1
4 158 1
4 164 1
4 166 1
4 177 1
4 186 1
4 191 1
4 198 1
5 8 1
5 12 1
5 14 1
5 30 1
5 36 1
5 43 1
5 49 1
5 56 1
5 59 1
5 64 1
5 66 1
5 70 1
5 72 1
5 76 1
5 78 1
5 84 1
5 88 1
5 89 1
5 90 1
5 91 1
5 97 1
5 99 1
5 102 1
5 110 1
5 116 1
5 122 1
5 134 1
5 156 1
5 162 1
5 170 1
5 171 1
5 175 1
5 176 1
5 177 1
5 179 1
5 184 1
5 186 1
5 188 1
5 192 1
