1900 270152 
1 7 1
1 11 1
1 14 1
1 22 1
1 25 1
1 30 1
1 33 1
1 34 1
1 39 1
1 50 1
1 64 1
1 67 1
1 69 1
1 77 1
1 97 1
1 103 1
1 104 1
1 113 1
1 123 1
1 124 1
1 132 1
1 135 1
1 136 1
1 138 1
1 141 1
1 153 1
1 160 1
1 165 1
1 170 1
1 171 1
1 186 1
1 189 1
1 192 1
1 233 1
1 256 1
1 257 1
1 258 1
1 262 1
1 266 1
1 267 1
1 271 1
1 284 1
1 290 1
1 294 1
1 298 1
1 302 1
1 306 1
1 311 1
1 331 1
1 337 1
1 338 1
1 347 1
1 350 1
1 353 1
1 358 1
1 359 1
1 360 1
1 367 1
1 369 1
1 372 1
1 376 1
1 377 1
1 383 1
1 395 1
1 405 1
1 431 1
1 432 1
1 434 1
1 450 1
1 455 1
1 458 1
1 459 1
1 460 1
1 461 1
1 469 1
1 473 1
1 485 1
1 487 1
1 499 1
1 518 1
1 523 1
1 526 1
1 534 1
1 544 1
1 552 1
1 560 1
1 565 1
1 567 1
1 573 1
1 579 1
1 586 1
1 600 1
1 604 1
1 605 1
1 609 1
1 617 1
1 618 1
1 623 1
1 642 1
1 643 1
1 650 1
1 654 1
1 657 1
1 662 1
1 673 1
1 674 1
1 678 1
1 680 1
1 682 1
1 689 1
1 690 1
1 703 1
1 719 1
1 729 1
1 732 1
1 735 1
1 755 1
1 760 1
1 774 1
1 775 1
1 783 1
1 784 1
1 788 1
1 797 1
1 809 1
1 828 1
1 832 1
1 841 1
1 848 1
1 853 1
1 858 1
1 861 1
1 865 1
1 871 1
1 873 1
1 876 1
1 878 1
1 894 1
1 901 1
1 906 1
1 911 1
1 917 1
1 918 1
1 921 1
1 940 1
1 941 1
1 943 1
1 947 1
1 965 1
1 967 1
1 975 1
1 980 1
1 982 1
1 1007 1
1 1008 1
1 1028 1
1 1034 1
1 1041 1
1 1043 1
1 1058 1
1 1059 1
1 1063 1
1 1069 1
1 1071 1
1 1072 1
1 1087 1
1 1091 1
1 1107 1
1 1109 1
1 1111 1
1 1114 1
1 1120 1
1 1126 1
1 1145 1
1 1149 1
1 1150 1
1 1165 1
1 1167 1
1 1169 1
1 1170 1
1 1178 1
1 1179 1
1 1180 1
1 1182 1
1 1186 1
1 1188 1
1 1190 1
1 1204 1
1 1212 1
1 1224 1
1 1225 1
1 1232 1
1 1251 1
1 1260 1
1 1261 1
1 1280 1
1 1281 1
1 1305 1
1 1310 1
1 1318 1
1 1324 1
1 1337 1
1 1346 1
1 1354 1
1 1365 1
1 1386 1
1 1393 1
1 1397 1
1 1403 1
1 1416 1
1 1418 1
1 1420 1
1 1424 1
1 1432 1
1 1433 1
1 1445 1
1 1468 1
1 1476 1
1 1484 1
1 1486 1
