100 716 
1 7 1
1 16 1
1 28 1
1 30 1
1 31 1
1 35 1
1 37 1
1 39 1
1 53 1
1 59 1
1 73 1
1 81 1
1 90 1
1 98 1
2 7 1
2 9 1
2 20 1
2 58 1
2 60 1
2 65 1
2 68 1
2 78 1
2 79 1
2 80 1
2 87 1
2 89 1
3 6 1
3 13 1
3 24 1
3 25 1
3 39 1
3 43 1
3 46 1
3 48 1
3 49 1
3 50 1
3 58 1
3 78 1
3 86 1
3 95 1
3 98 1
4 12 1
4 35 1
4 36 1
4 38 1
4 44 1
4 49 1
4 51 1
4 75 1
4 82 1
4 83 1
4 93 1
5 8 1
5 21 1
5 28 1
5 33 1
5 53 1
5 58 1
5 70 1
5 83 1
6 10 1
6 13 1
6 17 1
6 24 1
6 28 1
6 42 1
6 58 1
6 59 1
6 62 1
6 66 1
6 74 1
7 10 1
7 20 1
7 21 1
7 22 1
7 34 1
7 37 1
7 41 1
7 71 1
7 75 1
7 76 1
7 79 1
7 86 1
7 95 1
7 98 1
8 20 1
8 22 1
8 26 1
8 45 1
8 49 1
8 50 1
8 57 1
8 59 1
8 61 1
8 67 1
8 71 1
8 74 1
8 83 1
8 84 1
8 94 1
8 99 1
9 13 1
9 17 1
9 27 1
9 29 1
9 30 1
9 46 1
9 48 1
9 57 1
9 63 1
9 71 1
9 81 1
9 82 1
9 90 1
9 93 1
9 96 1
9 98 1
10 12 1
10 19 1
10 36 1
10 39 1
10 45 1
10 52 1
10 53 1
10 57 1
10 79 1
10 82 1
10 84 1
10 88 1
10 95 1
10 96 1
11 17 1
11 21 1
11 28 1
11 33 1
11 35 1
11 49 1
11 50 1
11 67 1
11 72 1
11 77 1
11 84 1
11 85 1
11 89 1
11 90 1
11 96 1
12 19 1
12 23 1
12 44 1
12 47 1
12 54 1
12 56 1
12 62 1
12 74 1
12 76 1
12 77 1
12 79 1
12 92 1
13 20 1
13 28 1
13 31 1
13 47 1
13 48 1
13 56 1
13 61 1
13 65 1
13 70 1
13 71 1
13 76 1
13 81 1
14 15 1
14 17 1
14 20 1
14 26 1
14 27 1
14 33 1
14 42 1
14 44 1
14 57 1
14 58 1
14 63 1
14 66 1
14 80 1
14 89 1
15 28 1
15 32 1
15 38 1
15 45 1
15 46 1
15 58 1
15 76 1
15 77 1
15 79 1
15 89 1
15 93 1
15 99 1
15 100 1
16 39 1
16 40 1
16 48 1
16 50 1
16 54 1
16 55 1
16 62 1
16 64 1
16 67 1
16 70 1
16 84 1
17 21 1
17 34 1
17 36 1
17 39 1
17 43 1
17 58 1
17 65 1
17 76 1
17 89 1
17 95 1
17 96 1
18 29 1
18 35 1
18 46 1
18 63 1
18 64 1
18 75 1
18 78 1
18 88 1
18 100 1
19 29 1
19 34 1
19 38 1
19 49 1
19 71 1
19 73 1
19 74 1
19 77 1
19 91 1
20 26 1
20 38 1
20 45 1
20 47 1
20 52 1
20 55 1
20 60 1
20 66 1
20 73 1
20 91 1
20 95 1
21 27 1
21 31 1
21 35 1
21 36 1
21 48 1
21 53 1
21 54 1
21 64 1
21 67 1
21 73 1
21 95 1
22 24 1
22 34 1
22 38 1
22 42 1
22 47 1
22 50 1
22 52 1
22 59 1
22 66 1
22 76 1
22 78 1
22 88 1
22 94 1
22 99 1
23 29 1
23 31 1
23 35 1
23 37 1
23 41 1
23 42 1
23 44 1
23 46 1
23 50 1
23 51 1
23 59 1
23 84 1
23 86 1
23 99 1
24 30 1
24 45 1
24 46 1
24 55 1
24 56 1
24 58 1
24 62 1
24 65 1
24 68 1
24 79 1
24 87 1
24 88 1
24 91 1
25 27 1
25 31 1
25 32 1
25 42 1
25 50 1
25 56 1
25 60 1
25 64 1
25 90 1
25 92 1
25 96 1
26 28 1
26 36 1
26 39 1
26 42 1
26 49 1
26 65 1
26 67 1
26 78 1
26 88 1
26 92 1
26 98 1
27 31 1
27 44 1
27 59 1
27 65 1
27 75 1
27 87 1
27 90 1
27 99 1
27 100 1
28 29 1
28 34 1
28 42 1
28 45 1
28 58 1
28 63 1
28 65 1
28 77 1
28 89 1
28 94 1
28 99 1
29 31 1
29 40 1
29 44 1
29 46 1
29 53 1
29 56 1
29 57 1
29 74 1
29 84 1
29 98 1
30 33 1
30 38 1
30 43 1
30 46 1
30 50 1
30 64 1
30 76 1
30 81 1
30 88 1
31 33 1
31 35 1
31 36 1
31 38 1
31 47 1
31 54 1
31 66 1
31 73 1
31 75 1
31 77 1
31 95 1
32 41 1
32 66 1
32 70 1
32 78 1
32 79 1
32 80 1
32 87 1
32 88 1
32 100 1
33 38 1
33 43 1
33 51 1
33 57 1
33 67 1
33 80 1
33 88 1
34 38 1
34 39 1
34 49 1
34 60 1
34 62 1
34 86 1
35 37 1
35 38 1
35 54 1
35 57 1
35 58 1
35 80 1
35 85 1
36 45 1
36 52 1
36 55 1
36 61 1
36 63 1
36 66 1
36 74 1
36 78 1
36 81 1
36 97 1
37 47 1
37 51 1
37 58 1
37 65 1
37 71 1
37 86 1
37 90 1
37 100 1
38 42 1
38 63 1
38 72 1
38 74 1
38 85 1
38 87 1
39 55 1
39 57 1
39 60 1
39 64 1
39 84 1
39 89 1
39 92 1
40 48 1
40 51 1
40 54 1
40 66 1
40 94 1
41 44 1
41 45 1
41 48 1
41 58 1
41 65 1
41 71 1
41 72 1
41 83 1
41 84 1
41 88 1
41 100 1
42 45 1
42 55 1
42 71 1
42 75 1
42 76 1
42 77 1
42 92 1
43 46 1
43 56 1
43 58 1
43 64 1
43 65 1
43 66 1
43 67 1
43 74 1
43 77 1
43 78 1
43 79 1
43 88 1
43 94 1
43 96 1
43 99 1
43 100 1
44 52 1
44 53 1
44 57 1
44 69 1
44 71 1
44 77 1
44 96 1
44 97 1
45 47 1
45 58 1
45 73 1
45 75 1
45 78 1
45 84 1
45 92 1
45 95 1
45 96 1
45 98 1
46 51 1
46 57 1
46 66 1
46 70 1
46 74 1
46 75 1
46 80 1
46 85 1
46 86 1
46 88 1
46 89 1
46 94 1
46 100 1
47 56 1
47 65 1
47 70 1
47 73 1
47 82 1
47 83 1
47 92 1
47 100 1
48 58 1
48 66 1
48 68 1
48 69 1
48 72 1
48 77 1
48 92 1
48 96 1
49 50 1
49 55 1
49 58 1
49 61 1
49 97 1
50 51 1
50 54 1
50 74 1
50 75 1
50 84 1
50 98 1
51 56 1
51 70 1
51 73 1
51 74 1
51 78 1
51 87 1
51 94 1
52 55 1
52 59 1
52 60 1
52 71 1
52 79 1
52 84 1
52 92 1
52 98 1
52 100 1
53 58 1
53 74 1
53 79 1
53 85 1
53 98 1
54 71 1
54 81 1
54 99 1
55 56 1
55 60 1
55 72 1
55 85 1
55 93 1
56 63 1
56 74 1
56 82 1
56 83 1
56 84 1
56 88 1
57 70 1
57 91 1
57 93 1
58 59 1
58 62 1
58 64 1
58 66 1
58 72 1
58 73 1
58 78 1
58 82 1
58 87 1
58 89 1
58 100 1
59 64 1
59 68 1
59 88 1
59 89 1
59 91 1
59 96 1
59 97 1
60 65 1
60 70 1
60 71 1
60 73 1
60 74 1
60 75 1
60 80 1
60 87 1
60 91 1
60 96 1
60 97 1
61 68 1
62 74 1
62 76 1
62 78 1
62 97 1
63 68 1
63 69 1
63 70 1
63 76 1
