300 6532 
1 3 1
1 17 1
1 28 1
1 39 1
1 49 1
1 52 1
1 59 1
1 65 1
1 67 1
1 72 1
1 90 1
1 95 1
1 99 1
1 101 1
1 107 1
1 111 1
1 116 1
1 119 1
1 135 1
1 137 1
1 139 1
1 145 1
1 180 1
1 203 1
1 215 1
1 216 1
1 224 1
1 226 1
1 231 1
1 235 1
1 239 1
1 240 1
1 242 1
1 246 1
1 259 1
1 270 1
1 276 1
1 284 1
1 297 1
2 9 1
2 16 1
2 20 1
2 28 1
2 33 1
2 37 1
2 38 1
2 49 1
2 58 1
2 65 1
2 69 1
2 71 1
2 90 1
2 94 1
2 97 1
2 118 1
2 119 1
2 127 1
2 135 1
2 138 1
2 164 1
2 166 1
2 177 1
2 181 1
2 184 1
2 191 1
2 195 1
2 197 1
2 207 1
2 209 1
2 210 1
2 225 1
2 230 1
2 232 1
2 240 1
2 244 1
2 258 1
2 261 1
2 265 1
2 274 1
2 285 1
2 286 1
3 8 1
3 18 1
3 22 1
3 23 1
3 27 1
3 28 1
3 42 1
3 50 1
3 55 1
3 56 1
3 58 1
3 73 1
3 75 1
3 76 1
3 77 1
3 81 1
3 91 1
3 100 1
3 115 1
3 122 1
3 125 1
3 127 1
3 133 1
3 158 1
3 163 1
3 191 1
3 194 1
3 202 1
3 216 1
3 236 1
3 264 1
3 265 1
3 269 1
3 272 1
3 273 1
3 276 1
3 279 1
3 292 1
4 9 1
4 11 1
4 18 1
4 22 1
4 23 1
4 26 1
4 29 1
4 30 1
4 45 1
4 48 1
4 51 1
4 54 1
4 57 1
4 65 1
4 77 1
4 81 1
4 82 1
4 95 1
4 98 1
4 108 1
4 117 1
4 124 1
4 125 1
4 127 1
4 132 1
4 134 1
4 145 1
4 146 1
4 147 1
4 148 1
4 172 1
4 174 1
4 179 1
4 182 1
4 190 1
4 191 1
4 206 1
4 234 1
4 243 1
4 246 1
4 247 1
4 252 1
4 259 1
4 270 1
4 275 1
4 276 1
4 279 1
4 281 1
4 286 1
5 22 1
5 34 1
5 35 1
5 39 1
5 41 1
5 48 1
5 71 1
5 73 1
5 76 1
5 80 1
5 81 1
5 86 1
5 87 1
5 91 1
5 104 1
5 109 1
5 116 1
5 120 1
5 125 1
5 131 1
5 137 1
5 143 1
5 144 1
5 153 1
5 160 1
5 174 1
5 187 1
5 199 1
5 203 1
5 207 1
5 221 1
5 223 1
5 235 1
5 236 1
5 253 1
5 261 1
5 262 1
5 267 1
5 273 1
5 275 1
5 278 1
5 281 1
5 283 1
5 289 1
5 292 1
5 295 1
5 297 1
6 15 1
6 21 1
6 23 1
6 34 1
6 40 1
6 41 1
6 44 1
6 46 1
6 49 1
6 52 1
6 58 1
6 77 1
6 87 1
6 96 1
6 98 1
6 110 1
6 119 1
6 120 1
6 133 1
6 146 1
6 150 1
6 156 1
6 170 1
6 178 1
6 182 1
6 185 1
6 186 1
6 189 1
6 193 1
6 198 1
6 206 1
6 216 1
6 235 1
6 239 1
6 248 1
6 253 1
6 261 1
6 263 1
6 264 1
6 267 1
6 276 1
6 280 1
6 299 1
7 22 1
7 23 1
7 24 1
7 25 1
7 40 1
7 42 1
7 44 1
7 48 1
7 50 1
