1900 7582 
1 5 1
1 6 1
1 7 1
1 12 1
1 13 1
1 24 1
1 26 1
1 31 1
1 40 1
1 49 1
1 51 1
1 53 1
1 56 1
1 58 1
1 65 1
1 93 1
1 111 1
1 114 1
1 118 1
1 143 1
1 162 1
1 174 1
1 327 1
1 328 1
1 337 1
1 384 1
1 386 1
1 400 1
1 439 1
1 445 1
1 464 1
1 532 1
1 557 1
1 622 1
1 642 1
1 693 1
1 738 1
1 759 1
1 776 1
1 799 1
1 809 1
1 820 1
1 860 1
1 912 1
1 914 1
1 957 1
1 967 1
1 1087 1
1 1090 1
1 1109 1
1 1114 1
1 1117 1
1 1142 1
1 1176 1
1 1184 1
1 1205 1
1 1215 1
1 1225 1
1 1237 1
1 1241 1
1 1275 1
1 1299 1
1 1489 1
1 1501 1
1 1511 1
1 1543 1
1 1634 1
1 1659 1
1 1663 1
1 1674 1
1 1706 1
1 1728 1
1 1764 1
1 1787 1
1 1802 1
1 1821 1
1 1843 1
1 1868 1
2 5 1
2 6 1
2 7 1
2 10 1
2 11 1
2 13 1
2 16 1
2 17 1
2 21 1
2 25 1
2 30 1
2 35 1
2 47 1
2 70 1
2 78 1
2 81 1
2 89 1
2 145 1
2 147 1
2 176 1
2 184 1
2 265 1
2 276 1
2 285 1
2 521 1
2 572 1
2 710 1
2 722 1
2 754 1
2 835 1
2 859 1
2 870 1
2 946 1
2 1013 1
2 1115 1
2 1165 1
2 1321 1
2 1348 1
2 1583 1
3 5 1
3 6 1
3 8 1
3 9 1
3 10 1
3 11 1
3 12 1
3 16 1
3 20 1
3 21 1
3 23 1
3 24 1
3 26 1
3 28 1
3 34 1
3 37 1
3 38 1
3 39 1
3 54 1
3 60 1
3 66 1
3 67 1
3 75 1
3 84 1
3 93 1
3 105 1
3 106 1
3 114 1
3 120 1
3 146 1
3 150 1
3 154 1
3 156 1
3 169 1
3 175 1
3 184 1
3 195 1
3 197 1
3 208 1
3 219 1
3 233 1
3 234 1
3 243 1
3 254 1
3 263 1
3 273 1
3 279 1
3 284 1
3 296 1
3 321 1
3 334 1
3 343 1
3 350 1
3 351 1
3 356 1
3 358 1
3 360 1
3 361 1
3 382 1
3 396 1
3 409 1
3 417 1
3 446 1
3 453 1
3 463 1
3 479 1
3 482 1
3 540 1
3 575 1
3 576 1
3 578 1
3 582 1
3 592 1
3 611 1
3 631 1
3 636 1
3 661 1
3 739 1
3 740 1
3 771 1
3 788 1
3 824 1
3 836 1
3 858 1
3 878 1
3 896 1
3 903 1
3 907 1
3 908 1
3 918 1
3 930 1
3 954 1
3 961 1
3 999 1
3 1021 1
3 1037 1
3 1048 1
3 1050 1
3 1054 1
3 1081 1
3 1105 1
3 1114 1
3 1153 1
3 1181 1
3 1248 1
3 1249 1
3 1307 1
3 1318 1
3 1327 1
3 1360 1
3 1374 1
3 1430 1
3 1444 1
3 1446 1
3 1460 1
