1000 3982 
1 5 1
1 6 1
1 8 1
1 9 1
1 12 1
1 13 1
1 14 1
1 17 1
1 21 1
1 22 1
1 34 1
1 41 1
1 43 1
1 46 1
1 56 1
1 58 1
1 60 1
1 64 1
1 65 1
1 71 1
1 72 1
1 73 1
1 89 1
1 101 1
1 103 1
1 130 1
1 131 1
1 139 1
1 145 1
1 159 1
1 162 1
1 166 1
1 173 1
1 184 1
1 189 1
1 216 1
1 219 1
1 232 1
1 244 1
1 246 1
1 264 1
1 267 1
1 286 1
1 291 1
1 313 1
1 330 1
1 339 1
1 358 1
1 360 1
1 388 1
1 399 1
1 426 1
1 476 1
1 598 1
1 606 1
1 616 1
1 619 1
1 658 1
1 745 1
1 750 1
1 760 1
1 783 1
1 855 1
1 866 1
1 994 1
2 5 1
2 6 1
2 7 1
2 9 1
2 16 1
2 23 1
2 24 1
2 35 1
2 46 1
2 49 1
2 54 1
2 55 1
2 72 1
2 95 1
2 107 1
2 130 1
2 137 1
2 176 1
2 184 1
2 198 1
2 202 1
2 210 1
2 213 1
2 215 1
2 249 1
2 251 1
2 299 1
2 319 1
2 339 1
2 347 1
2 455 1
2 468 1
2 487 1
2 495 1
2 518 1
2 523 1
2 530 1
2 544 1
2 592 1
2 603 1
2 685 1
2 690 1
2 828 1
2 869 1
2 914 1
2 925 1
2 936 1
2 945 1
2 956 1
2 974 1
2 990 1
3 5 1
3 6 1
3 8 1
3 11 1
3 15 1
3 17 1
3 24 1
3 63 1
3 67 1
3 96 1
3 105 1
3 113 1
3 139 1
3 153 1
3 155 1
3 174 1
3 207 1
3 209 1
3 237 1
3 238 1
3 283 1
3 334 1
3 340 1
3 348 1
3 349 1
3 394 1
3 402 1
3 463 1
3 476 1
3 481 1
3 485 1
3 486 1
3 531 1
3 560 1
3 571 1
3 573 1
3 594 1
3 744 1
3 765 1
3 781 1
3 850 1
3 873 1
3 939 1
4 5 1
4 7 1
4 8 1
4 10 1
4 12 1
4 16 1
4 52 1
4 67 1
4 109 1
4 117 1
4 129 1
4 201 1
4 330 1
4 332 1
4 402 1
4 432 1
4 490 1
4 530 1
4 579 1
4 604 1
4 627 1
4 677 1
4 740 1
4 813 1
4 832 1
4 906 1
4 923 1
4 961 1
5 6 1
5 7 1
5 9 1
5 11 1
5 13 1
5 14 1
5 17 1
5 23 1
5 24 1
5 26 1
5 28 1
5 32 1
5 47 1
5 52 1
5 64 1
5 66 1
5 69 1
5 80 1
5 82 1
5 85 1
5 94 1
5 99 1
5 106 1
5 114 1
5 123 1
5 135 1
5 138 1
5 143 1
5 151 1
5 158 1
5 169 1
5 176 1
5 178 1
5 185 1
5 188 1
5 234 1
5 246 1
5 258 1
5 270 1
5 271 1
5 275 1
5 276 1
5 282 1
5 291 1
5 317 1
5 334 1
5 353 1
5 369 1
5 384 1
5 386 1
5 387 1
5 399 1
5 416 1
5 418 1
5 449 1
