900 3584 
1 5 1
1 6 1
1 7 1
1 11 1
1 13 1
1 15 1
1 16 1
1 25 1
1 27 1
1 34 1
1 46 1
1 54 1
1 66 1
1 68 1
1 69 1
1 82 1
1 88 1
1 95 1
1 97 1
1 117 1
1 139 1
1 148 1
1 149 1
1 150 1
1 155 1
1 165 1
1 169 1
1 170 1
1 175 1
1 177 1
1 220 1
1 255 1
1 299 1
1 307 1
1 311 1
1 365 1
1 393 1
1 396 1
1 402 1
1 429 1
1 472 1
1 473 1
1 480 1
1 487 1
1 526 1
1 546 1
1 548 1
1 566 1
1 569 1
1 589 1
1 596 1
1 598 1
1 603 1
1 643 1
1 644 1
1 710 1
1 723 1
1 738 1
1 766 1
1 773 1
1 776 1
1 785 1
1 788 1
1 898 1
2 5 1
2 6 1
2 7 1
2 8 1
2 9 1
2 10 1
2 11 1
2 12 1
2 17 1
2 18 1
2 21 1
2 22 1
2 23 1
2 25 1
2 27 1
2 30 1
2 33 1
2 35 1
2 43 1
2 44 1
2 48 1
2 50 1
2 53 1
2 55 1
2 73 1
2 76 1
2 83 1
2 89 1
2 100 1
2 102 1
2 103 1
2 114 1
2 122 1
2 124 1
2 132 1
2 138 1
2 141 1
2 144 1
2 152 1
2 160 1
2 162 1
2 182 1
2 227 1
2 255 1
2 265 1
2 266 1
2 270 1
2 271 1
2 286 1
2 308 1
2 322 1
2 347 1
2 402 1
2 420 1
2 432 1
2 434 1
2 470 1
2 471 1
2 501 1
2 519 1
2 561 1
2 564 1
2 594 1
2 615 1
2 626 1
2 628 1
2 630 1
2 633 1
2 664 1
2 692 1
2 734 1
2 737 1
2 745 1
2 746 1
2 753 1
2 777 1
2 809 1
2 863 1
2 888 1
3 5 1
3 6 1
3 7 1
3 9 1
3 21 1
3 22 1
3 34 1
3 35 1
3 39 1
3 43 1
3 78 1
3 91 1
3 107 1
3 114 1
3 123 1
3 163 1
3 236 1
3 243 1
3 245 1
3 259 1
3 280 1
3 465 1
3 471 1
3 600 1
3 720 1
3 760 1
4 5 1
4 8 1
4 11 1
4 14 1
4 15 1
4 17 1
4 19 1
4 32 1
4 53 1
4 64 1
4 78 1
4 82 1
4 97 1
4 110 1
4 114 1
4 147 1
4 173 1
4 176 1
4 190 1
4 257 1
4 258 1
4 277 1
4 294 1
4 304 1
4 306 1
4 316 1
4 319 1
4 325 1
4 338 1
4 357 1
4 374 1
4 405 1
4 424 1
4 475 1
4 522 1
4 571 1
4 573 1
4 576 1
4 622 1
4 623 1
4 636 1
4 684 1
4 687 1
4 688 1
4 717 1
4 727 1
4 729 1
4 799 1
4 828 1
4 836 1
4 838 1
4 870 1
4 888 1
5 6 1
5 8 1
5 9 1
5 10 1
5 12 1
5 13 1
5 15 1
5 16 1
5 17 1
5 18 1
5 21 1
5 25 1
5 27 1
5 28 1
5 30 1
5 33 1
5 41 1
5 45 1
5 47 1
5 48 1
