1400 5581 
1 5 1
1 6 1
1 8 1
1 9 1
1 10 1
1 12 1
1 13 1
1 14 1
1 19 1
1 24 1
1 34 1
1 40 1
1 49 1
1 51 1
1 56 1
1 58 1
1 62 1
1 85 1
1 104 1
1 110 1
1 122 1
1 127 1
1 135 1
1 172 1
1 188 1
1 209 1
1 219 1
1 247 1
1 267 1
1 278 1
1 301 1
1 302 1
1 320 1
1 325 1
1 337 1
1 346 1
1 350 1
1 365 1
1 435 1
1 454 1
1 458 1
1 466 1
1 475 1
1 497 1
1 503 1
1 581 1
1 593 1
1 595 1
1 611 1
1 638 1
1 682 1
1 706 1
1 729 1
1 921 1
1 934 1
1 941 1
1 942 1
1 996 1
1 1019 1
1 1026 1
1 1037 1
1 1062 1
1 1074 1
1 1128 1
1 1139 1
1 1143 1
1 1171 1
1 1188 1
1 1215 1
1 1270 1
1 1364 1
2 5 1
2 6 1
2 7 1
2 11 1
2 15 1
2 18 1
2 20 1
2 22 1
2 24 1
2 27 1
2 30 1
2 35 1
2 39 1
2 40 1
2 74 1
2 81 1
2 91 1
2 93 1
2 108 1
2 109 1
2 112 1
2 126 1
2 147 1
2 148 1
2 163 1
2 164 1
2 166 1
2 197 1
2 214 1
2 227 1
2 242 1
2 248 1
2 249 1
2 308 1
2 309 1
2 322 1
2 323 1
2 327 1
2 349 1
2 355 1
2 357 1
2 395 1
2 412 1
2 427 1
2 434 1
2 463 1
2 471 1
2 484 1
2 508 1
2 521 1
2 542 1
2 602 1
2 632 1
2 655 1
2 673 1
2 710 1
2 726 1
2 738 1
2 740 1
2 772 1
2 783 1
2 809 1
2 818 1
2 925 1
2 941 1
2 1089 1
2 1106 1
2 1115 1
2 1124 1
2 1134 1
2 1136 1
2 1186 1
2 1210 1
2 1225 1
2 1235 1
2 1261 1
2 1297 1
2 1328 1
2 1353 1
3 5 1
3 7 1
3 8 1
3 16 1
3 25 1
3 44 1
3 45 1
3 46 1
3 55 1
3 112 1
3 145 1
3 146 1
3 188 1
3 221 1
3 226 1
3 229 1
3 261 1
3 272 1
3 284 1
3 297 1
3 302 1
3 392 1
3 430 1
3 450 1
3 689 1
3 741 1
3 753 1
3 949 1
3 1072 1
3 1087 1
3 1097 1
3 1190 1
3 1200 1
3 1218 1
3 1282 1
4 5 1
4 6 1
4 11 1
4 17 1
4 18 1
4 21 1
4 27 1
4 29 1
4 33 1
4 42 1
4 49 1
4 83 1
4 125 1
4 129 1
4 137 1
4 141 1
4 151 1
4 231 1
4 329 1
4 370 1
4 383 1
4 446 1
4 461 1
4 468 1
4 654 1
4 694 1
4 756 1
4 771 1
4 772 1
4 823 1
4 874 1
4 959 1
4 1065 1
4 1087 1
4 1110 1
4 1188 1
4 1342 1
5 6 1
5 7 1
5 8 1
5 9 1
5 10 1
5 11 1
5 15 1
5 30 1
5 36 1
5 48 1
5 59 1
5 70 1
5 76 1
5 81 1
