900 3584 
1 5 1
1 6 1
1 13 1
1 18 1
1 24 1
1 29 1
1 30 1
1 38 1
1 41 1
1 43 1
1 49 1
1 57 1
1 64 1
1 102 1
1 108 1
1 167 1
1 179 1
1 183 1
1 193 1
1 197 1
1 293 1
1 301 1
1 315 1
1 321 1
1 554 1
1 570 1
1 584 1
1 609 1
1 735 1
1 757 1
1 776 1
1 818 1
1 848 1
1 874 1
2 5 1
2 7 1
2 9 1
2 12 1
2 13 1
2 14 1
2 19 1
2 21 1
2 32 1
2 33 1
2 34 1
2 36 1
2 44 1
2 46 1
2 47 1
2 48 1
2 55 1
2 56 1
2 57 1
2 62 1
2 76 1
2 85 1
2 102 1
2 110 1
2 112 1
2 131 1
2 132 1
2 137 1
2 141 1
2 149 1
2 151 1
2 152 1
2 158 1
2 170 1
2 199 1
2 200 1
2 234 1
2 236 1
2 240 1
2 246 1
2 261 1
2 264 1
2 267 1
2 285 1
2 287 1
2 291 1
2 307 1
2 332 1
2 369 1
2 407 1
2 440 1
2 461 1
2 471 1
2 494 1
2 544 1
2 546 1
2 583 1
2 624 1
2 645 1
2 653 1
2 680 1
2 693 1
2 734 1
2 740 1
2 767 1
2 779 1
2 804 1
2 855 1
2 860 1
2 877 1
3 5 1
3 6 1
3 7 1
3 9 1
3 10 1
3 11 1
3 12 1
3 14 1
3 19 1
3 26 1
3 27 1
3 38 1
3 41 1
3 42 1
3 44 1
3 51 1
3 63 1
3 68 1
3 69 1
3 77 1
3 88 1
3 89 1
3 96 1
3 97 1
3 110 1
3 117 1
3 123 1
3 124 1
3 127 1
3 129 1
3 133 1
3 138 1
3 145 1
3 159 1
3 167 1
3 169 1
3 175 1
3 227 1
3 232 1
3 239 1
3 243 1
3 259 1
3 285 1
3 289 1
3 318 1
3 320 1
3 341 1
3 343 1
3 347 1
3 373 1
3 375 1
3 378 1
3 394 1
3 395 1
3 406 1
3 427 1
3 438 1
3 444 1
3 454 1
3 459 1
3 462 1
3 467 1
3 492 1
3 501 1
3 507 1
3 516 1
3 537 1
3 540 1
3 541 1
3 562 1
3 564 1
3 573 1
3 580 1
3 588 1
3 591 1
3 623 1
3 635 1
3 705 1
3 717 1
3 741 1
3 758 1
3 791 1
3 798 1
3 813 1
3 816 1
3 829 1
3 868 1
3 880 1
3 881 1
3 899 1
4 5 1
4 6 1
4 8 1
4 20 1
4 23 1
4 26 1
4 28 1
4 31 1
4 32 1
4 37 1
4 59 1
4 61 1
4 62 1
4 70 1
4 76 1
4 100 1
4 136 1
4 140 1
4 142 1
4 244 1
4 248 1
4 300 1
4 311 1
4 312 1
4 389 1
4 399 1
4 409 1
4 425 1
4 432 1
4 451 1
4 513 1
4 594 1
4 596 1
4 623 1
4 628 1
4 692 1
4 732 1
4 752 1
4 838 1
4 875 1
5 6 1
5 7 1
5 8 1
5 9 1
5 13 1
5 16 1
5 18 1
5 24 1
