1200 4784 
1 5 1
1 6 1
1 12 1
1 24 1
1 29 1
1 52 1
1 65 1
1 87 1
1 92 1
1 137 1
1 146 1
1 147 1
1 226 1
1 298 1
1 386 1
1 560 1
1 606 1
1 637 1
1 644 1
1 663 1
1 669 1
1 699 1
1 700 1
1 726 1
1 733 1
1 759 1
1 761 1
1 831 1
1 913 1
1 991 1
1 1002 1
1 1149 1
2 5 1
2 6 1
2 7 1
2 9 1
2 11 1
2 13 1
2 16 1
2 19 1
2 25 1
2 27 1
2 28 1
2 39 1
2 40 1
2 46 1
2 49 1
2 50 1
2 53 1
2 59 1
2 60 1
2 69 1
2 72 1
2 73 1
2 78 1
2 93 1
2 94 1
2 97 1
2 99 1
2 102 1
2 106 1
2 115 1
2 118 1
2 126 1
2 151 1
2 170 1
2 174 1
2 184 1
2 185 1
2 201 1
2 228 1
2 266 1
2 276 1
2 287 1
2 303 1
2 308 1
2 338 1
2 349 1
2 351 1
2 377 1
2 387 1
2 397 1
2 403 1
2 408 1
2 413 1
2 422 1
2 423 1
2 427 1
2 446 1
2 453 1
2 456 1
2 457 1
2 467 1
2 470 1
2 473 1
2 478 1
2 495 1
2 507 1
2 513 1
2 517 1
2 536 1
2 568 1
2 571 1
2 573 1
2 595 1
2 601 1
2 622 1
2 626 1
2 689 1
2 701 1
2 747 1
2 773 1
2 793 1
2 803 1
2 839 1
2 842 1
2 851 1
2 885 1
2 891 1
2 925 1
2 937 1
2 962 1
2 976 1
2 982 1
2 986 1
2 1030 1
2 1041 1
2 1071 1
2 1079 1
2 1138 1
2 1181 1
3 5 1
3 7 1
3 8 1
3 10 1
3 12 1
3 14 1
3 17 1
3 21 1
3 24 1
3 28 1
3 29 1
3 40 1
3 41 1
3 48 1
3 50 1
3 51 1
3 54 1
3 59 1
3 60 1
3 62 1
3 66 1
3 70 1
3 71 1
3 76 1
3 81 1
3 82 1
3 88 1
3 89 1
3 90 1
3 94 1
3 96 1
3 112 1
3 114 1
3 118 1
3 129 1
3 134 1
3 137 1
3 142 1
3 146 1
3 161 1
3 164 1
3 167 1
3 168 1
3 175 1
3 181 1
3 183 1
3 193 1
3 198 1
3 223 1
3 226 1
3 240 1
3 244 1
3 251 1
3 252 1
3 261 1
3 269 1
3 274 1
3 296 1
3 321 1
3 325 1
3 327 1
3 330 1
3 334 1
3 346 1
3 364 1
3 379 1
3 404 1
3 416 1
3 427 1
3 436 1
3 440 1
3 461 1
3 471 1
3 479 1
3 484 1
3 506 1
3 511 1
3 521 1
3 532 1
3 534 1
3 545 1
3 551 1
3 567 1
3 578 1
3 614 1
3 621 1
3 645 1
3 646 1
3 681 1
3 682 1
3 741 1
3 750 1
3 778 1
3 779 1
3 785 1
3 799 1
3 801 1
3 812 1
3 832 1
3 837 1
3 868 1
3 882 1
3 894 1
3 901 1
3 906 1
3 910 1
3 921 1
3 957 1
3 967 1
3 969 1
