500 1984 
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 8 1
1 9 1
1 10 1
1 12 1
1 14 1
1 18 1
1 26 1
1 29 1
1 33 1
1 35 1
1 36 1
1 44 1
1 50 1
1 52 1
1 61 1
1 64 1
1 69 1
1 74 1
1 85 1
1 86 1
1 88 1
1 93 1
1 94 1
1 95 1
1 98 1
1 99 1
1 101 1
1 102 1
1 107 1
1 112 1
1 115 1
1 123 1
1 133 1
1 140 1
1 143 1
1 148 1
1 150 1
1 161 1
1 191 1
1 201 1
1 214 1
1 230 1
1 238 1
1 241 1
1 244 1
1 250 1
1 255 1
1 257 1
1 258 1
1 260 1
1 271 1
1 275 1
1 283 1
1 284 1
1 304 1
1 312 1
1 313 1
1 317 1
1 318 1
1 338 1
1 341 1
1 348 1
1 383 1
1 390 1
1 397 1
1 401 1
1 413 1
1 420 1
1 440 1
1 450 1
1 453 1
1 463 1
1 468 1
1 469 1
1 488 1
2 6 1
2 7 1
2 8 1
2 12 1
2 13 1
2 17 1
2 21 1
2 24 1
2 28 1
2 30 1
2 31 1
2 34 1
2 35 1
2 37 1
2 39 1
2 44 1
2 47 1
2 57 1
2 66 1
2 71 1
2 84 1
2 96 1
2 124 1
2 126 1
2 127 1
2 128 1
2 131 1
2 134 1
2 146 1
2 170 1
2 175 1
2 177 1
2 187 1
2 190 1
2 196 1
2 210 1
2 221 1
2 225 1
2 236 1
2 238 1
2 243 1
2 250 1
2 262 1
2 277 1
2 282 1
2 283 1
2 294 1
2 309 1
2 331 1
2 341 1
2 342 1
2 353 1
2 368 1
2 380 1
2 409 1
2 424 1
2 425 1
2 435 1
2 442 1
2 443 1
2 460 1
2 463 1
2 479 1
2 492 1
2 496 1
2 498 1
3 6 1
3 7 1
3 8 1
3 9 1
3 14 1
3 15 1
3 20 1
3 23 1
3 26 1
3 32 1
3 36 1
3 38 1
3 41 1
3 48 1
3 53 1
3 55 1
3 75 1
3 76 1
3 77 1
3 94 1
3 100 1
3 108 1
3 117 1
3 122 1
3 151 1
3 168 1
3 289 1
3 295 1
3 301 1
3 308 1
3 315 1
3 436 1
3 473 1
3 489 1
4 45 1
4 68 1
4 101 1
4 102 1
4 169 1
4 343 1
5 6 1
5 11 1
5 13 1
5 15 1
5 19 1
5 36 1
5 40 1
5 41 1
5 43 1
5 47 1
5 48 1
5 67 1
5 89 1
5 128 1
5 139 1
5 149 1
5 156 1
5 158 1
5 213 1
5 246 1
5 292 1
5 318 1
5 333 1
5 361 1
5 369 1
5 372 1
5 392 1
5 405 1
5 408 1
5 409 1
5 455 1
5 469 1
5 471 1
5 485 1
6 7 1
6 9 1
6 10 1
6 11 1
6 13 1
6 17 1
6 18 1
6 19 1
6 24 1
6 25 1
6 27 1
6 29 1
6 46 1
6 52 1
6 57 1
6 59 1
6 87 1
6 90 1
6 91 1
6 106 1
6 107 1
6 116 1
6 138 1
6 146 1
6 154 1
6 155 1
6 170 1
6 177 1
6 181 1
6 183 1
6 206 1
6 228 1
6 239 1
6 252 1
6 292 1
6 351 1
6 356 1
6 360 1
6 364 1
6 385 1
6 388 1
6 393 1
6 431 1
6 438 1
6 443 1
6 444 1
6 451 1
6 474 1
7 8 1
7 9 1
7 10 1
7 11 1
7 12 1
7 13 1
7 16 1
7 17 1
7 22 1
7 23 1
7 24 1
7 26 1
7 27 1
7 30 1
7 32 1
7 40 1
7 42 1
7 43 1
7 50 1
7 54 1
7 55 1
7 57 1
7 58 1
7 59 1
7 74 1
7 77 1
7 81 1
7 91 1
7 93 1
7 95 1
7 104 1
7 116 1
7 121 1
7 123 1
7 204 1
7 224 1
7 225 1
7 226 1
7 232 1
7 241 1
7 268 1
7 284 1
7 291 1
7 329 1
7 338 1
7 344 1
7 347 1
7 349 1
7 352 1
7 358 1
7 361 1
7 373 1
7 387 1
7 399 1
7 479 1
7 485 1
7 494 1
7 497 1
7 499 1
8 10 1
8 19 1
8 22 1
8 23 1
8 38 1
8 43 1
8 53 1
8 62 1
8 67 1
8 77 1
8 82 1
8 83 1
8 85 1
8 87 1
8 88 1
8 105 1
8 127 1
8 136 1
8 139 1
8 149 1
8 155 1
8 188 1
8 202 1
8 311 1
8 318 1
8 335 1
8 337 1
8 402 1
8 404 1
8 409 1
8 421 1
8 431 1
8 448 1
8 465 1
8 476 1
9 22 1
9 23 1
9 32 1
9 63 1
9 72 1
9 86 1
9 98 1
9 105 1
9 143 1
9 152 1
9 166 1
9 174 1
9 223 1
9 238 1
9 257 1
9 274 1
9 293 1
9 307 1
9 310 1
9 330 1
9 332 1
9 340 1
9 390 1
9 398 1
9 422 1
9 444 1
9 448 1
9 471 1
9 472 1
10 11 1
10 14 1
10 16 1
10 19 1
10 20 1
10 25 1
10 28 1
10 31 1
10 42 1
10 48 1
10 50 1
10 62 1
10 80 1
10 85 1
10 110 1
10 115 1
10 116 1
10 129 1
10 131 1
10 150 1
10 156 1
10 164 1
10 173 1
10 187 1
10 216 1
10 220 1
10 241 1
10 263 1
10 264 1
10 314 1
10 354 1
10 362 1
10 378 1
10 404 1
10 412 1
10 452 1
10 464 1
10 465 1
11 12 1
11 21 1
11 27 1
11 29 1
11 30 1
11 53 1
11 76 1
11 110 1
11 128 1
11 129 1
11 174 1
11 179 1
11 182 1
11 187 1
11 197 1
11 203 1
11 211 1
11 257 1
11 274 1
11 276 1
11 331 1
11 334 1
11 344 1
11 370 1
11 459 1
12 14 1
12 15 1
12 16 1
12 17 1
12 18 1
12 20 1
12 21 1
12 22 1
12 27 1
12 35 1
12 38 1
12 44 1
12 55 1
12 56 1
12 63 1
12 64 1
12 69 1
12 70 1
12 73 1
12 78 1
12 85 1
12 95 1
12 115 1
12 121 1
12 129 1
12 143 1
12 155 1
12 161 1
12 172 1
12 176 1
12 178 1
12 194 1
12 215 1
12 221 1
12 222 1
12 225 1
12 232 1
12 234 1
12 235 1
12 251 1
12 257 1
12 260 1
12 269 1
12 309 1
12 315 1
12 319 1
12 336 1
12 337 1
12 339 1
12 356 1
12 374 1
12 382 1
12 396 1
12 406 1
12 451 1
12 464 1
12 482 1
12 490 1
13 28 1
13 31 1
13 34 1
13 42 1
13 45 1
13 47 1
13 51 1
13 69 1
13 71 1
13 90 1
13 100 1
13 104 1
13 105 1
13 107 1
13 108 1
13 110 1
13 111 1
13 132 1
13 137 1
13 141 1
13 172 1
13 200 1
13 235 1
13 309 1
13 333 1
13 352 1
13 360 1
13 374 1
13 393 1
13 394 1
13 481 1
14 15 1
14 16 1
14 25 1
14 31 1
14 49 1
14 65 1
14 75 1
14 87 1
14 90 1
14 130 1
14 162 1
14 165 1
14 180 1
14 240 1
14 270 1
14 274 1
14 293 1
14 296 1
14 300 1
14 316 1
14 323 1
14 337 1
14 376 1
14 377 1
14 391 1
14 395 1
15 20 1
15 37 1
15 41 1
15 58 1
15 61 1
15 70 1
15 99 1
15 110 1
15 114 1
15 185 1
15 194 1
15 200 1
15 254 1
15 415 1
15 465 1
15 476 1
16 52 1
16 122 1
16 159 1
16 299 1
16 305 1
16 321 1
16 447 1
17 18 1
17 24 1
17 33 1
17 35 1
17 63 1
17 89 1
17 120 1
17 133 1
17 171 1
17 187 1
17 254 1
17 255 1
17 269 1
17 271 1
17 317 1
17 360 1
17 379 1
17 416 1
18 30 1
18 39 1
18 45 1
18 52 1
18 60 1
18 69 1
18 78 1
18 80 1
18 102 1
18 112 1
18 167 1
18 202 1
18 272 1
18 282 1
18 293 1
18 295 1
18 326 1
18 352 1
18 356 1
18 363 1
18 379 1
18 390 1
18 422 1
18 423 1
18 429 1
18 497 1
19 33 1
19 62 1
19 82 1
19 94 1
19 111 1
19 142 1
19 147 1
19 273 1
19 304 1
19 382 1
19 415 1
19 441 1
20 21 1
20 58 1
20 60 1
20 64 1
20 71 1
20 95 1
20 103 1
20 122 1
20 151 1
20 161 1
20 168 1
20 180 1
20 185 1
20 195 1
20 217 1
20 249 1
20 250 1
20 296 1
20 298 1
20 312 1
20 315 1
20 378 1
20 381 1
20 434 1
21 25 1
21 37 1
21 40 1
21 72 1
21 74 1
21 79 1
21 96 1
21 109 1
21 113 1
21 135 1
21 158 1
21 181 1
21 199 1
21 222 1
21 226 1
21 227 1
21 229 1
21 230 1
21 242 1
21 263 1
21 265 1
21 284 1
21 293 1
21 317 1
21 334 1
21 372 1
21 373 1
21 383 1
21 389 1
21 422 1
21 423 1
21 466 1
21 493 1
21 496 1
22 32 1
22 44 1
22 50 1
22 58 1
22 64 1
22 127 1
22 130 1
22 165 1
22 193 1
22 200 1
22 258 1
22 259 1
22 280 1
22 285 1
22 324 1
22 364 1
22 419 1
22 423 1
22 437 1
22 483 1
22 495 1
23 26 1
23 43 1
23 45 1
23 54 1
23 83 1
23 137 1
23 162 1
23 182 1
23 192 1
23 196 1
23 261 1
23 289 1
23 425 1
23 433 1
24 28 1
24 37 1
24 40 1
24 41 1
24 56 1
24 65 1
24 81 1
24 84 1
24 106 1
24 114 1
24 121 1
24 122 1
24 138 1
24 141 1
24 147 1
24 158 1
24 175 1
24 185 1
24 212 1
24 233 1
24 258 1
24 264 1
24 296 1
24 449 1
24 467 1
24 476 1
25 36 1
25 114 1
25 163 1
25 461 1
26 29 1
26 33 1
26 34 1
26 55 1
26 78 1
26 135 1
26 163 1
26 164 1
26 246 1
26 256 1
26 316 1
26 322 1
26 357 1
26 400 1
26 444 1
26 455 1
26 458 1
27 94 1
27 97 1
27 140 1
27 181 1
27 191 1
27 199 1
27 215 1
27 231 1
27 244 1
27 245 1
27 340 1
27 351 1
27 386 1
27 426 1
27 486 1
27 497 1
28 39 1
28 62 1
28 65 1
28 76 1
28 84 1
28 98 1
28 150 1
28 154 1
28 196 1
28 197 1
28 211 1
28 275 1
28 303 1
28 333 1
28 346 1
28 410 1
28 417 1
28 432 1
28 445 1
29 38 1
29 113 1
29 224 1
29 326 1
29 369 1
30 48 1
30 49 1
30 53 1
30 54 1
30 68 1
30 75 1
30 76 1
30 88 1
30 109 1
30 141 1
30 148 1
30 174 1
30 228 1
30 288 1
30 290 1
30 321 1
30 354 1
30 403 1
30 450 1
30 486 1
31 39 1
31 46 1
31 65 1
31 66 1
31 68 1
31 71 1
31 78 1
31 79 1
31 80 1
31 87 1
31 92 1
31 103 1
31 106 1
31 108 1
31 111 1
31 114 1
31 120 1
31 137 1
31 140 1
31 142 1
31 152 1
31 169 1
31 175 1
31 188 1
31 193 1
31 199 1
31 246 1
31 332 1
31 397 1
31 407 1
31 439 1
32 34 1
32 46 1
32 49 1
32 56 1
32 66 1
32 67 1
32 80 1
32 113 1
32 117 1
32 119 1
32 144 1
32 153 1
32 155 1
32 157 1
32 162 1
32 163 1
32 198 1
32 204 1
32 211 1
32 221 1
32 265 1
32 269 1
32 324 1
32 332 1
32 366 1
32 375 1
32 411 1
32 478 1
32 482 1
33 136 1
33 138 1
33 146 1
33 210 1
33 245 1
33 343 1
33 428 1
33 445 1
34 42 1
34 47 1
34 68 1
34 83 1
34 100 1
34 139 1
34 149 1
34 160 1
34 329 1
34 333 1
34 364 1
34 427 1
34 491 1
35 59 1
35 100 1
35 117 1
35 153 1
35 266 1
35 301 1
35 304 1
36 89 1
36 348 1
36 390 1
37 49 1
37 125 1
37 135 1
37 152 1
37 189 1
37 206 1
37 259 1
37 264 1
37 279 1
37 379 1
37 406 1
37 440 1
38 61 1
38 74 1
38 118 1
38 138 1
38 145 1
38 202 1
38 205 1
38 255 1
38 305 1
38 348 1
38 349 1
38 413 1
39 51 1
39 54 1
39 56 1
39 57 1
39 91 1
39 126 1
39 132 1
39 285 1
39 306 1
39 357 1
39 395 1
40 51 1
40 66 1
40 128 1
40 137 1
40 186 1
40 192 1
40 195 1
40 214 1
40 216 1
40 300 1
40 334 1
40 367 1
40 427 1
40 447 1
40 471 1
41 46 1
41 77 1
41 92 1
41 97 1
41 159 1
41 222 1
41 309 1
41 327 1
41 350 1
41 353 1
41 368 1
41 380 1
41 399 1
41 407 1
41 446 1
41 481 1
41 494 1
42 98 1
42 143 1
42 409 1
43 60 1
43 133 1
43 248 1
43 253 1
43 380 1
44 224 1
44 237 1
44 256 1
44 258 1
44 261 1
44 287 1
44 319 1
44 339 1
45 51 1
45 126 1
45 194 1
45 206 1
45 207 1
45 214 1
45 229 1
45 273 1
45 291 1
45 350 1
45 389 1
45 400 1
45 493 1
46 104 1
46 212 1
46 289 1
47 97 1
47 157 1
47 186 1
48 63 1
48 72 1
48 125 1
48 243 1
49 106 1
49 178 1
49 198 1
49 212 1
49 279 1
49 285 1
49 292 1
49 340 1
49 399 1
49 410 1
50 101 1
50 176 1
50 215 1
51 159 1
51 176 1
51 183 1
51 239 1
51 297 1
52 73 1
52 104 1
52 120 1
52 135 1
52 218 1
52 261 1
52 453 1
53 59 1
53 60 1
53 134 1
53 148 1
53 160 1
53 175 1
53 252 1
53 286 1
53 498 1
54 79 1
54 149 1
54 165 1
54 211 1
54 230 1
54 475 1
55 67 1
55 124 1
55 145 1
55 166 1
55 202 1
55 250 1
55 339 1
55 361 1
55 414 1
55 416 1
55 459 1
55 475 1
55 478 1
55 491 1
56 109 1
56 164 1
56 192 1
56 196 1
56 242 1
56 277 1
57 91 1
57 112 1
57 342 1
57 417 1
58 113 1
58 290 1
58 380 1
58 398 1
58 412 1
58 461 1
59 61 1
59 177 1
59 179 1
59 184 1
59 249 1
59 347 1
59 484 1
60 79 1
60 89 1
60 96 1
60 97 1
60 116 1
60 245 1
60 246 1
60 249 1
60 287 1
60 355 1
60 418 1
60 460 1
61 92 1
61 99 1
61 120 1
61 178 1
61 198 1
61 290 1
61 313 1
61 320 1
61 377 1
61 385 1
62 299 1
62 345 1
63 70 1
63 73 1
63 117 1
63 191 1
63 218 1
63 248 1
63 278 1
63 362 1
63 400 1
63 414 1
63 420 1
63 425 1
63 430 1
63 439 1
63 489 1
64 72 1
64 93 1
64 119 1
64 131 1
64 136 1
64 181 1
64 190 1
64 203 1
64 215 1
64 280 1
64 481 1
65 154 1
65 475 1
65 499 1
66 70 1
66 84 1
66 407 1
66 469 1
67 179 1
67 274 1
67 294 1
67 337 1
67 454 1
68 82 1
68 115 1
68 169 1
68 195 1
68 305 1
68 401 1
68 466 1
69 73 1
69 93 1
69 112 1
69 144 1
69 270 1
69 397 1
70 92 1
70 96 1
70 124 1
70 150 1
70 154 1
70 157 1
70 183 1
70 191 1
70 219 1
70 336 1
71 75 1
71 81 1
71 83 1
71 86 1
71 203 1
71 280 1
71 288 1
71 306 1
71 359 1
71 371 1
71 374 1
71 413 1
72 203 1
72 416 1
73 81 1
73 102 1
73 119 1
73 179 1
73 233 1
73 275 1
73 302 1
73 340 1
73 355 1
73 375 1
73 403 1
73 441 1
73 485 1
74 86 1
74 119 1
74 253 1
74 256 1
74 272 1
74 474 1
75 101 1
75 292 1
75 326 1
76 310 1
76 359 1
76 461 1
77 82 1
77 90 1
77 103 1
77 118 1
77 142 1
77 207 1
77 213 1
77 229 1
77 231 1
77 239 1
77 259 1
77 262 1
77 289 1
77 325 1
77 336 1
77 363 1
77 496 1
78 123 1
78 134 1
78 140 1
78 296 1
78 401 1
78 463 1
79 144 1
79 227 1
79 327 1
80 124 1
80 125 1
80 173 1
80 236 1
80 264 1
80 331 1
81 108 1
81 171 1
81 204 1
81 218 1
81 306 1
82 148 1
82 330 1
82 392 1
83 88 1
83 99 1
83 370 1
83 376 1
83 381 1
84 141 1
84 283 1
85 151 1
85 157 1
85 197 1
85 255 1
85 260 1
85 297 1
85 312 1
85 405 1
85 440 1
85 445 1
86 103 1
86 126 1
86 130 1
86 132 1
86 172 1
86 180 1
86 216 1
86 381 1
86 395 1
87 171 1
87 235 1
87 272 1
87 347 1
87 391 1
87 392 1
88 144 1
88 167 1
88 456 1
89 130 1
89 168 1
89 184 1
89 265 1
89 278 1
