1800 7182 
1 5 1
1 6 1
1 7 1
1 10 1
1 12 1
1 26 1
1 29 1
1 32 1
1 39 1
1 42 1
1 43 1
1 55 1
1 60 1
1 75 1
1 90 1
1 91 1
1 118 1
1 140 1
1 146 1
1 208 1
1 212 1
1 214 1
1 229 1
1 264 1
1 322 1
1 329 1
1 337 1
1 373 1
1 412 1
1 449 1
1 452 1
1 509 1
1 515 1
1 570 1
1 584 1
1 603 1
1 629 1
1 676 1
1 760 1
1 765 1
1 884 1
1 887 1
1 896 1
1 898 1
1 902 1
1 907 1
1 940 1
1 948 1
1 953 1
1 984 1
1 1004 1
1 1059 1
1 1096 1
1 1138 1
1 1162 1
1 1165 1
1 1184 1
1 1191 1
1 1212 1
1 1275 1
1 1302 1
1 1317 1
1 1379 1
1 1385 1
1 1467 1
1 1573 1
1 1576 1
1 1606 1
1 1612 1
1 1690 1
1 1729 1
1 1733 1
1 1754 1
1 1756 1
1 1772 1
2 5 1
2 6 1
2 9 1
2 12 1
2 13 1
2 15 1
2 16 1
2 18 1
2 25 1
2 35 1
2 36 1
2 47 1
2 53 1
2 63 1
2 80 1
2 89 1
2 92 1
2 97 1
2 109 1
2 129 1
2 141 1
2 166 1
2 168 1
2 196 1
2 221 1
2 237 1
2 243 1
2 244 1
2 257 1
2 258 1
2 297 1
2 329 1
2 331 1
2 349 1
2 353 1
2 365 1
2 376 1
2 378 1
2 385 1
2 402 1
2 418 1
2 434 1
2 485 1
2 493 1
2 515 1
2 523 1
2 525 1
2 537 1
2 574 1
2 579 1
2 603 1
2 610 1
2 613 1
2 648 1
2 665 1
2 683 1
2 692 1
2 708 1
2 757 1
2 770 1
2 798 1
2 805 1
2 823 1
2 857 1
2 861 1
2 865 1
2 867 1
2 871 1
2 886 1
2 893 1
2 899 1
2 923 1
2 955 1
2 1016 1
2 1022 1
2 1079 1
2 1133 1
2 1153 1
2 1157 1
2 1211 1
2 1228 1
2 1233 1
2 1243 1
2 1264 1
2 1273 1
2 1283 1
2 1300 1
2 1308 1
2 1322 1
2 1352 1
2 1387 1
2 1425 1
2 1447 1
2 1463 1
2 1495 1
2 1497 1
2 1527 1
2 1531 1
2 1552 1
2 1647 1
2 1678 1
2 1696 1
2 1757 1
3 5 1
3 7 1
3 8 1
3 11 1
3 15 1
3 20 1
3 21 1
3 22 1
3 24 1
3 34 1
3 35 1
3 41 1
3 53 1
3 59 1
3 66 1
3 75 1
3 77 1
3 81 1
3 103 1
3 104 1
3 123 1
3 195 1
3 215 1
3 222 1
3 225 1
3 245 1
3 248 1
3 264 1
3 285 1
3 297 1
3 312 1
3 332 1
3 390 1
3 392 1
3 393 1
3 425 1
3 433 1
3 434 1
3 447 1
3 474 1
3 494 1
3 498 1
3 509 1
3 549 1
3 566 1
3 590 1
3 605 1
3 631 1
3 645 1
3 649 1
3 721 1
3 724 1
3 745 1
3 802 1
3 872 1
