1900 7584 
1 5 1
1 7 1
1 9 1
1 14 1
1 29 1
1 30 1
1 31 1
1 36 1
1 38 1
1 42 1
1 47 1
1 51 1
1 56 1
1 63 1
1 73 1
1 122 1
1 147 1
1 155 1
1 160 1
1 198 1
1 209 1
1 259 1
1 275 1
1 285 1
1 288 1
1 289 1
1 299 1
1 301 1
1 343 1
1 351 1
1 387 1
1 421 1
1 443 1
1 475 1
1 476 1
1 477 1
1 500 1
1 568 1
1 571 1
1 597 1
1 606 1
1 610 1
1 623 1
1 642 1
1 732 1
1 767 1
1 828 1
1 859 1
1 879 1
1 911 1
1 941 1
1 1031 1
1 1070 1
1 1115 1
1 1135 1
1 1208 1
1 1223 1
1 1286 1
1 1463 1
1 1477 1
1 1571 1
1 1577 1
1 1620 1
1 1663 1
1 1712 1
1 1725 1
1 1738 1
1 1771 1
1 1777 1
1 1819 1
1 1843 1
1 1871 1
2 5 1
2 6 1
2 10 1
2 12 1
2 16 1
2 18 1
2 19 1
2 23 1
2 25 1
2 26 1
2 28 1
2 31 1
2 32 1
2 53 1
2 64 1
2 65 1
2 69 1
2 72 1
2 75 1
2 82 1
2 90 1
2 99 1
2 101 1
2 104 1
2 109 1
2 110 1
2 117 1
2 125 1
2 147 1
2 168 1
2 189 1
2 209 1
2 231 1
2 251 1
2 257 1
2 302 1
2 328 1
2 329 1
2 332 1
2 413 1
2 440 1
2 465 1
2 480 1
2 571 1
2 586 1
2 597 1
2 606 1
2 661 1
2 699 1
2 720 1
2 730 1
2 738 1
2 768 1
2 779 1
2 832 1
2 833 1
2 836 1
2 850 1
2 853 1
2 903 1
2 938 1
2 942 1
2 989 1
2 1007 1
2 1035 1
2 1045 1
2 1063 1
2 1067 1
2 1084 1
2 1087 1
2 1093 1
2 1102 1
2 1109 1
2 1129 1
2 1141 1
2 1154 1
2 1174 1
2 1218 1
2 1384 1
2 1395 1
2 1404 1
2 1406 1
2 1460 1
2 1514 1
2 1526 1
2 1532 1
2 1551 1
2 1668 1
2 1682 1
2 1723 1
2 1727 1
2 1767 1
2 1787 1
2 1821 1
2 1867 1
2 1892 1
3 5 1
3 6 1
3 7 1
3 8 1
3 10 1
3 13 1
3 29 1
3 45 1
3 46 1
3 48 1
3 49 1
3 50 1
3 73 1
3 82 1
3 86 1
3 89 1
3 91 1
3 93 1
3 121 1
3 134 1
3 138 1
3 141 1
3 144 1
3 160 1
3 190 1
3 199 1
3 205 1
3 206 1
3 239 1
3 276 1
3 291 1
3 311 1
3 318 1
3 331 1
3 337 1
3 433 1
3 480 1
3 502 1
3 506 1
3 538 1
3 546 1
3 557 1
3 580 1
3 596 1
3 648 1
3 685 1
3 697 1
3 740 1
3 765 1
3 863 1
3 912 1
3 922 1
3 976 1
3 997 1
3 1005 1
3 1026 1
3 1056 1
3 1062 1
3 1122 1
3 1123 1
3 1168 1
3 1171 1
3 1265 1
3 1372 1
3 1394 1
3 1415 1
3 1423 1
3 1439 1
3 1443 1
3 1496 1
3 1531 1
3 1540 1
3 1567 1
3 1620 1
3 1644 1
3 1713 1
3 1714 1
3 1739 1
3 1775 1
3 1837 1
3 1842 1
3 1854 1
3 1878 1
3 1885 1
4 5 1
4 6 1
4 17 1
4 21 1
4 25 1
4 27 1
4 39 1
4 68 1
4 74 1
4 80 1
4 187 1
4 245 1
4 377 1
4 408 1
4 428 1
4 540 1
4 727 1
4 880 1
4 881 1
4 897 1
4 945 1
4 979 1
4 1235 1
4 1323 1
4 1419 1
4 1650 1
4 1813 1
4 1817 1
4 1843 1
5 6 1
5 7 1
5 8 1
5 9 1
5 16 1
5 17 1
5 19 1
5 20 1
5 28 1
5 29 1
5 35 1
5 50 1
5 54 1
5 62 1
5 69 1
5 72 1
5 78 1
5 88 1
5 96 1
5 98 1
5 102 1
5 107 1
5 126 1
5 129 1
5 136 1
5 147 1
5 157 1
5 167 1
5 192 1
5 195 1
5 212 1
5 226 1
5 229 1
5 242 1
5 261 1
5 296 1
5 305 1
5 306 1
5 307 1
5 309 1
5 321 1
5 327 1
5 339 1
5 361 1
5 363 1
5 370 1
5 382 1
5 404 1
5 410 1
5 412 1
5 414 1
5 422 1
5 428 1
5 455 1
5 466 1
5 487 1
5 503 1
5 521 1
5 554 1
5 582 1
5 589 1
5 590 1
5 609 1
5 624 1
5 662 1
5 672 1
5 673 1
5 676 1
5 679 1
5 690 1
5 691 1
5 726 1
5 744 1
5 758 1
5 778 1
5 781 1
5 811 1
5 875 1
5 882 1
5 886 1
5 898 1
5 926 1
5 951 1
5 958 1
5 983 1
5 1014 1
5 1042 1
5 1058 1
5 1061 1
5 1098 1
5 1104 1
5 1113 1
5 1140 1
5 1149 1
5 1162 1
5 1186 1
5 1194 1
5 1210 1
5 1231 1
5 1261 1
5 1264 1
5 1267 1
5 1268 1
5 1298 1
5 1314 1
5 1380 1
5 1388 1
5 1411 1
5 1477 1
