700 2783 
1 5 1
1 6 1
1 7 1
1 8 1
1 10 1
1 11 1
1 12 1
1 14 1
1 19 1
1 20 1
1 26 1
1 27 1
1 28 1
1 35 1
1 38 1
1 40 1
1 42 1
1 43 1
1 48 1
1 61 1
1 64 1
1 69 1
1 77 1
1 85 1
1 93 1
1 110 1
1 118 1
1 121 1
1 124 1
1 127 1
1 131 1
1 148 1
1 156 1
1 164 1
1 167 1
1 173 1
1 179 1
1 184 1
1 185 1
1 190 1
1 191 1
1 198 1
1 213 1
1 223 1
1 227 1
1 252 1
1 265 1
1 272 1
1 278 1
1 283 1
1 299 1
1 310 1
1 314 1
1 321 1
1 327 1
1 328 1
1 343 1
1 353 1
1 354 1
1 356 1
1 367 1
1 372 1
1 378 1
1 398 1
1 399 1
1 418 1
1 422 1
1 424 1
1 454 1
1 462 1
1 479 1
1 489 1
1 518 1
1 563 1
1 565 1
1 566 1
1 574 1
1 588 1
1 590 1
1 622 1
1 626 1
1 653 1
2 5 1
2 6 1
2 10 1
2 11 1
2 15 1
2 16 1
2 19 1
2 25 1
2 38 1
2 48 1
2 51 1
2 70 1
2 72 1
2 135 1
2 138 1
2 217 1
2 248 1
2 249 1
2 283 1
2 304 1
2 330 1
2 441 1
2 566 1
2 572 1
2 594 1
2 678 1
3 5 1
3 7 1
3 9 1
3 13 1
3 31 1
3 92 1
3 107 1
3 206 1
3 257 1
3 272 1
3 488 1
3 550 1
3 698 1
4 5 1
4 6 1
4 7 1
4 22 1
4 23 1
4 24 1
4 28 1
4 29 1
4 31 1
4 39 1
4 42 1
4 46 1
4 67 1
4 76 1
4 78 1
4 104 1
4 133 1
4 136 1
4 181 1
4 221 1
4 224 1
4 269 1
4 303 1
4 309 1
4 311 1
4 421 1
4 427 1
4 493 1
4 541 1
4 577 1
4 604 1
4 665 1
5 6 1
5 8 1
5 9 1
5 11 1
5 12 1
5 13 1
5 15 1
5 16 1
5 20 1
5 22 1
5 26 1
5 28 1
5 30 1
5 32 1
5 34 1
5 42 1
5 47 1
5 50 1
5 55 1
5 60 1
5 61 1
5 71 1
5 73 1
5 77 1
5 87 1
5 95 1
5 98 1
5 103 1
5 121 1
5 123 1
5 131 1
5 132 1
5 134 1
5 136 1
5 148 1
5 149 1
5 150 1
5 155 1
5 156 1
5 158 1
5 163 1
5 170 1
5 172 1
5 180 1
5 182 1
5 184 1
5 186 1
5 189 1
5 207 1
5 213 1
5 216 1
5 219 1
5 238 1
5 242 1
5 248 1
5 250 1
5 266 1
5 273 1
5 275 1
5 283 1
5 312 1
5 314 1
5 329 1
5 339 1
5 352 1
5 357 1
5 361 1
5 365 1
5 381 1
5 395 1
5 402 1
5 403 1
5 411 1
5 430 1
5 439 1
5 440 1
5 447 1
5 460 1
5 464 1
5 471 1
5 551 1
5 554 1
5 557 1
5 559 1
5 628 1
5 635 1
5 644 1
5 647 1
5 677 1
