2000 7983 
1 5 1
1 6 1
1 7 1
1 8 1
1 11 1
1 12 1
1 13 1
1 14 1
1 15 1
1 16 1
1 18 1
1 20 1
1 27 1
1 31 1
1 32 1
1 38 1
1 49 1
1 50 1
1 52 1
1 57 1
1 69 1
1 84 1
1 98 1
1 114 1
1 129 1
1 137 1
1 145 1
1 148 1
1 170 1
1 181 1
1 220 1
1 230 1
1 232 1
1 312 1
1 320 1
1 357 1
1 372 1
1 373 1
1 392 1
1 402 1
1 450 1
1 464 1
1 465 1
1 471 1
1 508 1
1 510 1
1 557 1
1 610 1
1 634 1
1 738 1
1 766 1
1 770 1
1 790 1
1 935 1
1 955 1
1 971 1
1 987 1
1 1019 1
1 1106 1
1 1183 1
1 1184 1
1 1204 1
1 1262 1
1 1268 1
1 1273 1
1 1294 1
1 1321 1
1 1345 1
1 1372 1
1 1417 1
1 1431 1
1 1443 1
1 1502 1
1 1639 1
1 1651 1
1 1670 1
1 1809 1
1 1813 1
1 1900 1
1 1921 1
1 1931 1
1 1952 1
1 1972 1
2 5 1
2 14 1
2 19 1
2 24 1
2 76 1
2 102 1
2 245 1
2 408 1
2 542 1
2 575 1
2 584 1
2 643 1
2 682 1
2 715 1
2 874 1
2 912 1
2 917 1
2 990 1
2 1020 1
2 1042 1
2 1072 1
2 1208 1
2 1357 1
2 1500 1
2 1618 1
2 1685 1
2 1969 1
3 5 1
3 6 1
3 7 1
3 10 1
3 11 1
3 12 1
3 21 1
3 23 1
3 33 1
3 39 1
3 44 1
3 74 1
3 120 1
3 200 1
3 205 1
3 211 1
3 229 1
3 256 1
3 270 1
3 280 1
3 306 1
3 325 1
3 345 1
3 372 1
3 381 1
3 399 1
3 456 1
3 490 1
3 493 1
3 558 1
3 618 1
3 746 1
3 791 1
3 793 1
3 825 1
3 871 1
3 911 1
3 918 1
3 960 1
3 1139 1
3 1166 1
3 1189 1
3 1208 1
3 1274 1
3 1282 1
3 1301 1
3 1319 1
3 1384 1
3 1395 1
3 1562 1
3 1574 1
3 1723 1
3 1802 1
3 1940 1
3 1949 1
3 1953 1
3 1986 1
4 5 1
4 6 1
4 7 1
4 8 1
4 9 1
4 15 1
4 17 1
4 18 1
4 24 1
4 30 1
4 32 1
4 41 1
4 53 1
4 64 1
4 74 1
4 89 1
4 96 1
4 97 1
4 115 1
4 127 1
4 147 1
4 160 1
4 173 1
4 177 1
4 179 1
4 182 1
4 201 1
4 205 1
4 209 1
4 245 1
4 250 1
4 252 1
4 264 1
4 268 1
4 272 1
4 284 1
4 288 1
4 291 1
4 302 1
4 314 1
4 319 1
4 343 1
4 424 1
4 430 1
4 451 1
4 460 1
4 473 1
4 531 1
4 564 1
4 619 1
4 640 1
4 668 1
4 728 1
4 740 1
4 863 1
4 913 1
4 958 1
4 1071 1
4 1100 1
4 1139 1
4 1156 1
4 1157 1
4 1213 1
4 1223 1
4 1266 1
