1500 5984 
1 5 1
1 13 1
1 61 1
1 147 1
1 154 1
1 156 1
1 375 1
1 467 1
1 616 1
1 678 1
1 712 1
1 716 1
1 719 1
1 723 1
1 909 1
1 913 1
1 1295 1
2 5 1
2 6 1
2 7 1
2 8 1
2 10 1
2 18 1
2 26 1
2 27 1
2 36 1
2 48 1
2 54 1
2 56 1
2 57 1
2 60 1
2 63 1
2 66 1
2 69 1
2 73 1
2 76 1
2 79 1
2 102 1
2 113 1
2 124 1
2 127 1
2 130 1
2 142 1
2 143 1
2 156 1
2 158 1
2 160 1
2 166 1
2 175 1
2 181 1
2 200 1
2 213 1
2 221 1
2 254 1
2 263 1
2 283 1
2 289 1
2 295 1
2 325 1
2 337 1
2 348 1
2 353 1
2 356 1
2 365 1
2 371 1
2 385 1
2 387 1
2 419 1
2 442 1
2 445 1
2 454 1
2 457 1
2 469 1
2 472 1
2 507 1
2 526 1
2 543 1
2 547 1
2 564 1
2 573 1
2 595 1
2 599 1
2 608 1
2 619 1
2 632 1
2 661 1
2 663 1
2 743 1
2 765 1
2 804 1
2 815 1
2 911 1
2 1061 1
2 1093 1
2 1122 1
2 1132 1
2 1146 1
2 1171 1
2 1178 1
2 1211 1
2 1285 1
2 1320 1
2 1387 1
2 1412 1
2 1426 1
2 1487 1
2 1496 1
3 5 1
3 6 1
3 9 1
3 11 1
3 12 1
3 19 1
3 21 1
3 30 1
3 133 1
3 192 1
3 239 1
3 294 1
3 302 1
3 368 1
3 538 1
3 722 1
3 828 1
3 1195 1
3 1340 1
4 5 1
4 6 1
4 7 1
4 8 1
4 11 1
4 12 1
4 13 1
4 16 1
4 17 1
4 22 1
4 25 1
4 26 1
4 28 1
4 31 1
4 34 1
4 41 1
4 51 1
4 54 1
4 66 1
4 71 1
4 84 1
4 85 1
4 86 1
4 87 1
4 91 1
4 103 1
4 107 1
4 117 1
4 124 1
4 128 1
4 129 1
4 139 1
4 155 1
4 162 1
4 172 1
4 175 1
4 177 1
4 181 1
4 189 1
4 225 1
