1400 5583 
1 5 1
1 6 1
1 7 1
1 9 1
1 11 1
1 34 1
1 57 1
1 61 1
1 104 1
1 137 1
1 140 1
1 144 1
1 149 1
1 150 1
1 157 1
1 195 1
1 208 1
1 238 1
1 240 1
1 262 1
1 329 1
1 347 1
1 389 1
1 411 1
1 419 1
1 436 1
1 443 1
1 446 1
1 547 1
1 668 1
1 678 1
1 683 1
1 714 1
1 766 1
1 896 1
1 1044 1
1 1047 1
1 1065 1
1 1067 1
1 1087 1
1 1175 1
1 1314 1
1 1370 1
2 5 1
2 6 1
2 7 1
2 9 1
2 11 1
2 15 1
2 22 1
2 29 1
2 36 1
2 39 1
2 56 1
2 72 1
2 78 1
2 80 1
2 94 1
2 102 1
2 111 1
2 118 1
2 132 1
2 143 1
2 148 1
2 193 1
2 194 1
2 241 1
2 245 1
2 257 1
2 259 1
2 266 1
2 267 1
2 268 1
2 276 1
2 311 1
2 388 1
2 398 1
2 448 1
2 517 1
2 552 1
2 567 1
2 571 1
2 578 1
2 583 1
2 602 1
2 608 1
2 683 1
2 732 1
2 797 1
2 811 1
2 826 1
2 829 1
2 863 1
2 876 1
2 926 1
2 948 1
2 955 1
2 958 1
2 961 1
2 997 1
2 998 1
2 1051 1
2 1066 1
2 1118 1
2 1132 1
2 1137 1
2 1160 1
2 1162 1
2 1185 1
2 1209 1
2 1293 1
3 5 1
3 8 1
3 10 1
3 15 1
3 18 1
3 19 1
3 27 1
3 29 1
3 39 1
3 40 1
3 41 1
3 44 1
3 49 1
3 57 1
3 67 1
3 75 1
3 85 1
3 108 1
3 112 1
3 146 1
3 174 1
3 178 1
3 198 1
3 254 1
3 273 1
3 296 1
3 404 1
3 436 1
3 475 1
3 509 1
3 513 1
3 524 1
3 586 1
3 598 1
3 599 1
3 622 1
3 630 1
3 642 1
3 645 1
3 666 1
3 715 1
3 718 1
3 740 1
3 775 1
3 803 1
3 875 1
3 911 1
3 915 1
3 917 1
3 1058 1
3 1095 1
3 1191 1
3 1223 1
3 1245 1
3 1316 1
4 5 1
4 6 1
4 7 1
4 10 1
4 12 1
4 13 1
4 26 1
4 38 1
4 41 1
4 46 1
4 47 1
4 49 1
4 58 1
4 73 1
4 78 1
4 89 1
4 90 1
4 93 1
4 111 1
4 113 1
4 119 1
4 142 1
4 159 1
4 183 1
4 186 1
4 211 1
4 219 1
4 237 1
4 264 1
4 276 1
4 290 1
4 296 1
4 307 1
4 317 1
4 318 1
4 327 1
4 449 1
4 463 1
4 481 1
4 501 1
4 506 1
4 507 1
4 534 1
4 548 1
4 559 1
4 597 1
4 599 1
4 616 1
4 629 1
4 645 1
4 657 1
4 671 1
4 687 1
4 694 1
4 696 1
4 751 1
4 791 1
4 816 1
4 850 1
4 896 1
4 909 1
4 949 1
4 993 1
4 1080 1
4 1114 1
4 1121 1
4 1195 1
4 1243 1
4 1318 1
4 1324 1
5 6 1
