2000 7981 
1 5 1
1 6 1
1 7 1
1 8 1
1 9 1
1 15 1
1 17 1
1 38 1
1 45 1
1 60 1
1 76 1
1 83 1
1 94 1
1 101 1
1 127 1
1 129 1
1 157 1
1 163 1
1 171 1
1 188 1
1 194 1
1 237 1
1 238 1
1 246 1
1 247 1
1 253 1
1 271 1
1 297 1
1 307 1
1 315 1
1 360 1
1 363 1
1 382 1
1 444 1
1 464 1
1 489 1
1 490 1
1 492 1
1 533 1
1 574 1
1 605 1
1 623 1
1 649 1
1 669 1
1 670 1
1 738 1
1 757 1
1 780 1
1 920 1
1 938 1
1 1068 1
1 1086 1
1 1200 1
1 1225 1
1 1232 1
1 1236 1
1 1321 1
1 1331 1
1 1468 1
1 1568 1
1 1617 1
1 1667 1
1 1832 1
1 1913 1
1 1934 1
1 1956 1
1 1985 1
2 5 1
2 11 1
2 14 1
2 15 1
2 17 1
2 19 1
2 20 1
2 21 1
2 22 1
2 23 1
2 26 1
2 32 1
2 38 1
2 39 1
2 49 1
2 50 1
2 54 1
2 57 1
2 58 1
2 61 1
2 68 1
2 77 1
2 78 1
2 85 1
2 86 1
2 87 1
2 88 1
2 90 1
2 94 1
2 97 1
2 99 1
2 105 1
2 107 1
2 116 1
2 123 1
2 133 1
2 134 1
2 135 1
2 148 1
2 150 1
2 151 1
2 160 1
2 163 1
2 170 1
2 172 1
2 205 1
2 218 1
2 219 1
2 235 1
2 278 1
2 280 1
2 302 1
2 308 1
2 309 1
2 322 1
2 329 1
2 335 1
2 340 1
2 357 1
2 369 1
2 375 1
2 383 1
2 385 1
2 426 1
2 435 1
2 451 1
2 452 1
2 470 1
2 480 1
2 483 1
2 494 1
2 506 1
2 541 1
2 551 1
2 555 1
2 557 1
2 565 1
2 579 1
2 589 1
2 606 1
2 618 1
2 623 1
2 634 1
2 656 1
2 683 1
2 768 1
2 769 1
2 819 1
2 826 1
2 851 1
2 856 1
2 858 1
2 860 1
2 874 1
2 875 1
2 887 1
2 889 1
2 999 1
2 1013 1
2 1015 1
2 1049 1
2 1051 1
2 1084 1
2 1100 1
2 1104 1
2 1109 1
2 1136 1
2 1152 1
2 1167 1
2 1196 1
2 1211 1
2 1271 1
2 1275 1
2 1291 1
2 1354 1
2 1363 1
2 1367 1
2 1393 1
2 1394 1
2 1411 1
2 1414 1
2 1428 1
2 1495 1
2 1512 1
2 1513 1
2 1522 1
2 1545 1
2 1569 1
2 1638 1
2 1662 1
2 1684 1
2 1690 1
2 1699 1
2 1755 1
2 1839 1
2 1855 1
2 1858 1
2 1859 1
2 1860 1
2 1861 1
2 1881 1
2 1882 1
2 1899 1
2 1911 1
2 1915 1
2 1992 1
3 5 1
3 6 1
3 7 1
3 8 1
3 11 1
3 13 1
3 15 1
3 26 1
3 27 1
3 30 1
3 31 1
3 44 1
3 46 1
3 49 1
3 51 1
3 55 1
3 71 1
3 81 1
