800 3182 
1 5 1
1 6 1
1 7 1
1 8 1
1 12 1
1 13 1
1 15 1
1 16 1
1 17 1
1 18 1
1 21 1
1 23 1
1 24 1
1 25 1
1 26 1
1 29 1
1 31 1
1 32 1
1 33 1
1 40 1
1 41 1
1 47 1
1 49 1
1 52 1
1 55 1
1 71 1
1 87 1
1 88 1
1 96 1
1 101 1
1 118 1
1 119 1
1 138 1
1 142 1
1 154 1
1 179 1
1 183 1
1 194 1
1 227 1
1 239 1
1 243 1
1 246 1
1 248 1
1 251 1
1 255 1
1 257 1
1 284 1
1 285 1
1 292 1
1 319 1
1 321 1
1 333 1
1 345 1
1 354 1
1 357 1
1 390 1
1 396 1
1 398 1
1 402 1
1 418 1
1 428 1
1 438 1
1 440 1
1 452 1
1 454 1
1 459 1
1 469 1
1 470 1
1 485 1
1 518 1
1 544 1
1 546 1
1 553 1
1 558 1
1 592 1
1 595 1
1 643 1
1 671 1
1 683 1
1 701 1
1 712 1
1 727 1
1 728 1
1 729 1
1 736 1
1 748 1
1 763 1
1 767 1
1 769 1
1 776 1
1 779 1
1 788 1
2 5 1
2 6 1
2 7 1
2 8 1
2 10 1
2 11 1
2 12 1
2 14 1
2 15 1
2 18 1
2 20 1
2 23 1
2 24 1
2 29 1
2 30 1
2 31 1
2 40 1
2 42 1
2 45 1
2 46 1
2 56 1
2 57 1
2 75 1
2 95 1
2 100 1
2 105 1
2 117 1
2 125 1
2 127 1
2 129 1
2 137 1
2 145 1
2 147 1
2 161 1
2 163 1
2 169 1
2 171 1
2 180 1
2 218 1
2 259 1
2 265 1
2 272 1
2 289 1
2 290 1
2 317 1
2 344 1
2 346 1
2 351 1
2 355 1
2 358 1
2 366 1
2 374 1
2 375 1
2 381 1
2 390 1
2 399 1
2 406 1
2 422 1
2 425 1
2 456 1
2 461 1
2 477 1
2 502 1
2 513 1
2 535 1
2 564 1
2 575 1
2 604 1
2 607 1
2 620 1
2 622 1
2 680 1
2 715 1
2 718 1
2 724 1
2 730 1
2 752 1
2 754 1
2 771 1
2 793 1
3 5 1
3 6 1
3 7 1
3 8 1
3 9 1
3 10 1
3 11 1
3 12 1
3 18 1
3 27 1
3 28 1
3 29 1
3 36 1
3 38 1
3 39 1
3 41 1
3 47 1
3 50 1
3 51 1
3 74 1
3 96 1
3 106 1
3 113 1
3 131 1
3 133 1
3 144 1
3 163 1
3 197 1
3 212 1
3 219 1
3 224 1
3 225 1
3 228 1
3 246 1
3 301 1
3 360 1
3 368 1
3 378 1
3 491 1
3 505 1
3 520 1
3 525 1
3 578 1
3 659 1
3 674 1
3 689 1
3 745 1
3 760 1
3 768 1
3 795 1
4 5 1
4 22 1
4 23 1
4 28 1
4 34 1
4 46 1
4 49 1
4 62 1
4 82 1
4 110 1
4 159 1
4 177 1
4 185 1
4 195 1
4 207 1
4 238 1
4 264 1
4 285 1
4 298 1
4 305 1
